Index,"('infinite_sources_1', 'i_bus_d')","('infinite_sources_1', 'i_bus_q')","('pa_rc_1', 'v_bus_D')","('pa_rc_1', 'v_bus_Q')","('', 'x0')","('', 'x1')","('', 'x2')","('', 'x3')"
"('infinite_sources_1', 'i_bus_d')",-94.24777960769379,376.99111843077515,-1884.790243473616,-24.966427434383178,-2.4809547887581365e-28,-3.8715488695203134e-28,2.4978213703382968e-12,1.3246436148684687e-12
"('infinite_sources_1', 'i_bus_q')",-376.99111843077515,-94.24777960769379,24.966427434383327,-1884.790243473616,3.286337984611009e-30,5.128355489118419e-30,-3.308679902314865e-14,-1.7546577822942637e-14
"('pa_rc_1', 'v_bus_D')",5654.3707021489945,-74.8992819286535,-1197.8540673380726,-1915.6056459971414,2922.745116263804,-109757.44992360882,-288875.65615140065,-63185.46103206084
"('pa_rc_1', 'v_bus_Q')",74.8992819286535,5654.3707021489945,1915.605645997136,-1197.8540673381144,-109757.44992360883,-2922.7451162636735,-63185.46103206446,288875.6561514053
"('', 'x0')",0.0,0.0,-0.5168548166410483,19.40937864871746,-7.539822368615522,-376.9911184307748,-2.6402303623889895e-12,-2.6853038136261636e-12
"('', 'x1')",0.0,0.0,19.409378648717404,0.5168548166410728,376.9911184307753,-7.539822368615585,4.389165165370244e-12,-1.0531356350088892e-11
"('', 'x2')",0.0,0.0,153.83176153771024,-87.37477375667252,9.465781081657724e-12,6.274393613146247e-12,-7910.467264686898,19090.59619989353
"('', 'x3')",0.0,0.0,-87.37477375667166,-153.83176153771336,2.1414995622748274e-12,3.651639552172334e-12,-19090.596199893567,-7910.467264686899
