generator,scenario,timepoint,Dispatch_MW
cec23_80,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_81,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_82,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_83,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_84,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_85,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_86,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_87,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_88,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_89,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_90,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_91,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_92,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_93,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_94,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_95,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_96,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_97,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_98,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_99,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_100,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_101,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_102,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_103,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_104,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_105,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_106,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_107,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_108,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_109,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_110,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_111,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_112,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_113,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_114,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_115,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_116,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_117,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_118,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_119,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_120,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_121,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_122,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_123,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_124,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_125,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_126,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_127,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_128,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_129,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_130,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_131,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_132,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_133,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_134,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_135,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_136,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_137,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_138,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_139,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_140,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_141,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_142,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_143,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_144,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_145,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_146,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_147,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_148,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_149,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_150,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_151,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_152,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_153,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_154,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_155,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_156,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_157,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_158,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_159,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_160,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_161,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_162,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_163,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_164,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_165,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_166,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_167,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_168,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_169,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_170,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_171,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_172,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_173,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_174,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_175,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_176,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_177,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_178,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_179,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_180,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_181,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_182,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_183,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_184,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_185,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_186,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_187,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_188,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_189,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_190,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_191,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_192,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_193,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_194,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_195,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_196,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_197,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_198,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_199,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_200,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_201,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_202,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_203,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_204,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_205,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_206,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_207,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_208,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_209,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_210,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_211,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_212,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_213,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_214,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_215,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_216,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_217,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_218,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_219,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_220,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_221,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_222,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_223,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_224,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_225,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_226,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_227,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_228,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_229,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_230,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_231,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_232,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_233,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_234,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_235,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_236,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_237,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_238,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_239,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_240,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_241,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_242,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_243,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_244,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_245,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_246,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_247,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_248,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_249,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_250,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_251,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_252,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_253,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_254,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_255,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_256,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_257,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_258,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_259,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_260,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_261,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_262,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_263,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_264,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_265,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_266,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_267,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_268,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_269,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_270,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_271,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_272,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_273,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_274,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_275,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_276,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_277,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_278,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_279,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_280,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_281,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_282,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_283,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_284,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_285,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_286,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_287,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_288,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_289,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_290,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_291,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_292,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_293,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_294,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_295,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_296,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_297,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_298,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_299,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_300,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_301,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_302,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_303,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_304,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_305,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_306,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_307,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_308,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_309,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_310,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_311,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_312,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_313,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_314,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_315,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_316,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_317,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_318,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_319,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_320,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_321,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_322,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_323,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_324,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_325,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_326,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_327,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_328,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_329,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_330,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_331,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_332,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_333,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_334,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_335,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_336,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_337,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_338,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_339,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_340,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_341,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_342,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_343,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_344,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_345,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_346,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_347,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_348,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_349,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_350,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_351,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_352,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_353,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_354,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_355,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_356,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_357,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_358,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_359,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_360,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_361,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_362,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_363,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_364,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_365,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_366,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_367,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_368,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_369,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_370,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_371,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_372,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_373,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_374,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_375,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_376,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_377,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_378,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_379,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_380,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_381,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_382,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_383,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_384,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_385,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_386,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_387,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_388,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_389,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_390,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_391,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_392,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_393,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_394,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_395,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_396,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_397,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_398,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_399,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_400,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_401,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_402,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_403,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_404,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_405,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_406,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_407,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_408,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_409,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_410,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_411,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_412,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_413,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_414,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_415,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_416,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_417,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_418,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_419,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_420,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_421,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_422,sc1,2035-01-01T00:00:00.000000-0800,0.0
