generator,timepoint,Dispatch_MW
cec23_881,2035-01-01T00:00:00.000000-0800,0.0
cec23_882,2035-01-01T00:00:00.000000-0800,0.0
cec23_883,2035-01-01T00:00:00.000000-0800,0.0
cec23_884,2035-01-01T00:00:00.000000-0800,0.0
cec23_885,2035-01-01T00:00:00.000000-0800,0.0
cec23_886,2035-01-01T00:00:00.000000-0800,0.0
cec23_887,2035-01-01T00:00:00.000000-0800,0.0
cec23_888,2035-01-01T00:00:00.000000-0800,0.0
cec23_889,2035-01-01T00:00:00.000000-0800,0.0
cec23_890,2035-01-01T00:00:00.000000-0800,0.0
cec23_891,2035-01-01T00:00:00.000000-0800,0.0
cec23_892,2035-01-01T00:00:00.000000-0800,0.0
cec23_893,2035-01-01T00:00:00.000000-0800,0.0
cec23_894,2035-01-01T00:00:00.000000-0800,0.0
cec23_895,2035-01-01T00:00:00.000000-0800,0.0
cec23_896,2035-01-01T00:00:00.000000-0800,0.0
cec23_897,2035-01-01T00:00:00.000000-0800,0.0
cec23_898,2035-01-01T00:00:00.000000-0800,0.0
cec23_899,2035-01-01T00:00:00.000000-0800,0.0
cec23_900,2035-01-01T00:00:00.000000-0800,0.0
cec23_901,2035-01-01T00:00:00.000000-0800,0.0
cec23_902,2035-01-01T00:00:00.000000-0800,0.0
cec23_903,2035-01-01T00:00:00.000000-0800,0.0
cec23_904,2035-01-01T00:00:00.000000-0800,0.0
cec23_905,2035-01-01T00:00:00.000000-0800,0.0
cec23_906,2035-01-01T00:00:00.000000-0800,0.0
cec23_907,2035-01-01T00:00:00.000000-0800,0.0
cec23_908,2035-01-01T00:00:00.000000-0800,0.0
cec23_909,2035-01-01T00:00:00.000000-0800,0.0
cec23_910,2035-01-01T00:00:00.000000-0800,0.0
cec23_911,2035-01-01T00:00:00.000000-0800,0.0
cec23_912,2035-01-01T00:00:00.000000-0800,0.0
cec23_913,2035-01-01T00:00:00.000000-0800,0.0
cec23_914,2035-01-01T00:00:00.000000-0800,0.0
cec23_915,2035-01-01T00:00:00.000000-0800,0.0
cec23_916,2035-01-01T00:00:00.000000-0800,0.0
cec23_917,2035-01-01T00:00:00.000000-0800,0.0
cec23_918,2035-01-01T00:00:00.000000-0800,0.0
cec23_919,2035-01-01T00:00:00.000000-0800,0.0
cec23_920,2035-01-01T00:00:00.000000-0800,0.0
cec23_921,2035-01-01T00:00:00.000000-0800,0.0
cec23_922,2035-01-01T00:00:00.000000-0800,0.0
cec23_923,2035-01-01T00:00:00.000000-0800,0.0
cec23_924,2035-01-01T00:00:00.000000-0800,0.0
cec23_925,2035-01-01T00:00:00.000000-0800,0.0
cec23_926,2035-01-01T00:00:00.000000-0800,0.0
cec23_927,2035-01-01T00:00:00.000000-0800,0.0
cec23_928,2035-01-01T00:00:00.000000-0800,0.0
cec23_929,2035-01-01T00:00:00.000000-0800,0.0
cec23_930,2035-01-01T00:00:00.000000-0800,0.0
cec23_931,2035-01-01T00:00:00.000000-0800,0.0
cec23_932,2035-01-01T00:00:00.000000-0800,0.0
cec23_933,2035-01-01T00:00:00.000000-0800,0.0
cec23_934,2035-01-01T00:00:00.000000-0800,0.0
cec23_935,2035-01-01T00:00:00.000000-0800,0.0
cec23_936,2035-01-01T00:00:00.000000-0800,0.0
cec23_937,2035-01-01T00:00:00.000000-0800,0.0
cec23_938,2035-01-01T00:00:00.000000-0800,0.0
cec23_939,2035-01-01T00:00:00.000000-0800,0.0
cec23_940,2035-01-01T00:00:00.000000-0800,0.0
cec23_941,2035-01-01T00:00:00.000000-0800,0.0
cec23_942,2035-01-01T00:00:00.000000-0800,0.0
cec23_943,2035-01-01T00:00:00.000000-0800,0.0
cec23_944,2035-01-01T00:00:00.000000-0800,0.0
cec23_945,2035-01-01T00:00:00.000000-0800,0.0
cec23_946,2035-01-01T00:00:00.000000-0800,0.0
cec23_947,2035-01-01T00:00:00.000000-0800,0.0
cec23_948,2035-01-01T00:00:00.000000-0800,0.0
cec23_949,2035-01-01T00:00:00.000000-0800,0.0
cec23_950,2035-01-01T00:00:00.000000-0800,0.0
cec23_951,2035-01-01T00:00:00.000000-0800,0.0
cec23_952,2035-01-01T00:00:00.000000-0800,0.0
cec23_953,2035-01-01T00:00:00.000000-0800,0.0
cec23_954,2035-01-01T00:00:00.000000-0800,0.0
cec23_955,2035-01-01T00:00:00.000000-0800,0.0
cec23_956,2035-01-01T00:00:00.000000-0800,0.0
cec23_957,2035-01-01T00:00:00.000000-0800,0.0
cec23_958,2035-01-01T00:00:00.000000-0800,0.0
cec23_959,2035-01-01T00:00:00.000000-0800,0.0
cec23_960,2035-01-01T00:00:00.000000-0800,0.0
cec23_961,2035-01-01T00:00:00.000000-0800,0.0
cec23_962,2035-01-01T00:00:00.000000-0800,0.0
cec23_963,2035-01-01T00:00:00.000000-0800,0.0
cec23_964,2035-01-01T00:00:00.000000-0800,0.0
cec23_965,2035-01-01T00:00:00.000000-0800,0.0
cec23_966,2035-01-01T00:00:00.000000-0800,0.0
cec23_967,2035-01-01T00:00:00.000000-0800,0.0
cec23_968,2035-01-01T00:00:00.000000-0800,0.0
cec23_969,2035-01-01T00:00:00.000000-0800,0.0
cec23_970,2035-01-01T00:00:00.000000-0800,0.0
cec23_971,2035-01-01T00:00:00.000000-0800,0.0
cec23_972,2035-01-01T00:00:00.000000-0800,0.0
cec23_973,2035-01-01T00:00:00.000000-0800,0.0
cec23_974,2035-01-01T00:00:00.000000-0800,0.0
cec23_975,2035-01-01T00:00:00.000000-0800,0.0
cec23_976,2035-01-01T00:00:00.000000-0800,0.0
cec23_977,2035-01-01T00:00:00.000000-0800,0.0
cec23_978,2035-01-01T00:00:00.000000-0800,0.0
cec23_979,2035-01-01T00:00:00.000000-0800,0.0
cec23_980,2035-01-01T00:00:00.000000-0800,0.0
cec23_981,2035-01-01T00:00:00.000000-0800,0.0
cec23_982,2035-01-01T00:00:00.000000-0800,0.0
cec23_983,2035-01-01T00:00:00.000000-0800,0.0
cec23_984,2035-01-01T00:00:00.000000-0800,0.0
cec23_985,2035-01-01T00:00:00.000000-0800,0.0
cec23_986,2035-01-01T00:00:00.000000-0800,0.0
cec23_987,2035-01-01T00:00:00.000000-0800,0.0
cec23_988,2035-01-01T00:00:00.000000-0800,0.0
cec23_989,2035-01-01T00:00:00.000000-0800,0.0
cec23_990,2035-01-01T00:00:00.000000-0800,0.0
cec23_991,2035-01-01T00:00:00.000000-0800,0.0
cec23_992,2035-01-01T00:00:00.000000-0800,0.0
cec23_993,2035-01-01T00:00:00.000000-0800,0.0
cec23_994,2035-01-01T00:00:00.000000-0800,0.0
cec23_995,2035-01-01T00:00:00.000000-0800,0.0
cec23_996,2035-01-01T00:00:00.000000-0800,0.0
cec23_997,2035-01-01T00:00:00.000000-0800,0.0
cec23_998,2035-01-01T00:00:00.000000-0800,0.0
cec23_999,2035-01-01T00:00:00.000000-0800,0.0
cec23_1000,2035-01-01T00:00:00.000000-0800,0.0
cec23_1001,2035-01-01T00:00:00.000000-0800,0.0
cec23_1002,2035-01-01T00:00:00.000000-0800,0.0
cec23_1003,2035-01-01T00:00:00.000000-0800,0.0
cec23_1004,2035-01-01T00:00:00.000000-0800,0.0
cec23_1005,2035-01-01T00:00:00.000000-0800,0.0
cec23_1006,2035-01-01T00:00:00.000000-0800,0.0
cec23_1007,2035-01-01T00:00:00.000000-0800,0.0
cec23_1008,2035-01-01T00:00:00.000000-0800,0.0
cec23_1009,2035-01-01T00:00:00.000000-0800,0.0
cec23_1010,2035-01-01T00:00:00.000000-0800,0.0
cec23_1011,2035-01-01T00:00:00.000000-0800,0.0
cec23_1012,2035-01-01T00:00:00.000000-0800,0.0
cec23_1013,2035-01-01T00:00:00.000000-0800,0.0
cec23_1014,2035-01-01T00:00:00.000000-0800,0.0
cec23_1015,2035-01-01T00:00:00.000000-0800,0.0
cec23_1016,2035-01-01T00:00:00.000000-0800,0.0
cec23_1017,2035-01-01T00:00:00.000000-0800,0.0
cec23_1018,2035-01-01T00:00:00.000000-0800,0.0
cec23_1019,2035-01-01T00:00:00.000000-0800,0.0
cec23_1020,2035-01-01T00:00:00.000000-0800,0.0
cec23_1021,2035-01-01T00:00:00.000000-0800,0.0
cec23_1022,2035-01-01T00:00:00.000000-0800,0.0
cec23_1023,2035-01-01T00:00:00.000000-0800,0.0
cec23_1024,2035-01-01T00:00:00.000000-0800,0.0
cec23_1025,2035-01-01T00:00:00.000000-0800,0.0
cec23_1026,2035-01-01T00:00:00.000000-0800,0.0
cec23_1027,2035-01-01T00:00:00.000000-0800,0.0
cec23_1028,2035-01-01T00:00:00.000000-0800,0.0
cec23_1029,2035-01-01T00:00:00.000000-0800,0.0
cec23_1030,2035-01-01T00:00:00.000000-0800,0.0
cec23_1031,2035-01-01T00:00:00.000000-0800,0.0
cec23_1032,2035-01-01T00:00:00.000000-0800,0.0
cec23_1033,2035-01-01T00:00:00.000000-0800,0.0
cec23_1034,2035-01-01T00:00:00.000000-0800,0.0
cec23_1035,2035-01-01T00:00:00.000000-0800,0.0
cec23_1036,2035-01-01T00:00:00.000000-0800,0.0
cec23_1037,2035-01-01T00:00:00.000000-0800,0.0
cec23_1038,2035-01-01T00:00:00.000000-0800,0.0
cec23_1039,2035-01-01T00:00:00.000000-0800,0.0
cec23_1040,2035-01-01T00:00:00.000000-0800,0.0
cec23_1041,2035-01-01T00:00:00.000000-0800,0.0
cec23_1042,2035-01-01T00:00:00.000000-0800,0.0
cec23_1043,2035-01-01T00:00:00.000000-0800,0.0
cec23_1044,2035-01-01T00:00:00.000000-0800,0.0
cec23_1045,2035-01-01T00:00:00.000000-0800,0.0
cec23_1046,2035-01-01T00:00:00.000000-0800,0.0
cec23_1047,2035-01-01T00:00:00.000000-0800,0.0
cec23_1048,2035-01-01T00:00:00.000000-0800,0.0
cec23_1049,2035-01-01T00:00:00.000000-0800,0.0
cec23_1050,2035-01-01T00:00:00.000000-0800,0.0
cec23_1051,2035-01-01T00:00:00.000000-0800,0.0
cec23_1052,2035-01-01T00:00:00.000000-0800,0.0
cec23_1053,2035-01-01T00:00:00.000000-0800,0.0
cec23_1054,2035-01-01T00:00:00.000000-0800,0.0
cec23_1055,2035-01-01T00:00:00.000000-0800,0.0
cec23_1056,2035-01-01T00:00:00.000000-0800,0.0
cec23_1057,2035-01-01T00:00:00.000000-0800,0.0
cec23_1058,2035-01-01T00:00:00.000000-0800,0.0
cec23_1059,2035-01-01T00:00:00.000000-0800,0.0
cec23_1060,2035-01-01T00:00:00.000000-0800,0.0
cec23_1061,2035-01-01T00:00:00.000000-0800,0.0
cec23_1062,2035-01-01T00:00:00.000000-0800,0.0
cec23_1063,2035-01-01T00:00:00.000000-0800,0.0
cec23_1064,2035-01-01T00:00:00.000000-0800,0.0
cec23_1065,2035-01-01T00:00:00.000000-0800,0.0
cec23_1066,2035-01-01T00:00:00.000000-0800,0.0
cec23_1067,2035-01-01T00:00:00.000000-0800,0.0
cec23_1068,2035-01-01T00:00:00.000000-0800,0.0
cec23_1069,2035-01-01T00:00:00.000000-0800,0.0
cec23_1070,2035-01-01T00:00:00.000000-0800,0.0
cec23_1071,2035-01-01T00:00:00.000000-0800,0.0
cec23_1072,2035-01-01T00:00:00.000000-0800,0.0
cec23_1073,2035-01-01T00:00:00.000000-0800,0.0
cec23_1074,2035-01-01T00:00:00.000000-0800,0.0
cec23_1075,2035-01-01T00:00:00.000000-0800,0.0
cec23_1076,2035-01-01T00:00:00.000000-0800,0.0
cec23_1077,2035-01-01T00:00:00.000000-0800,0.0
cec23_1078,2035-01-01T00:00:00.000000-0800,0.0
cec23_1079,2035-01-01T00:00:00.000000-0800,0.0
cec23_1080,2035-01-01T00:00:00.000000-0800,0.0
cec23_1081,2035-01-01T00:00:00.000000-0800,0.0
cec23_1082,2035-01-01T00:00:00.000000-0800,0.0
cec23_1083,2035-01-01T00:00:00.000000-0800,0.0
cec23_1084,2035-01-01T00:00:00.000000-0800,0.0
cec23_1085,2035-01-01T00:00:00.000000-0800,0.0
cec23_1086,2035-01-01T00:00:00.000000-0800,0.0
cec23_1087,2035-01-01T00:00:00.000000-0800,0.0
cec23_1088,2035-01-01T00:00:00.000000-0800,0.0
cec23_1089,2035-01-01T00:00:00.000000-0800,0.0
cec23_1090,2035-01-01T00:00:00.000000-0800,0.0
cec23_1091,2035-01-01T00:00:00.000000-0800,0.0
cec23_1092,2035-01-01T00:00:00.000000-0800,0.0
cec23_1093,2035-01-01T00:00:00.000000-0800,0.0
cec23_1094,2035-01-01T00:00:00.000000-0800,0.0
cec23_1095,2035-01-01T00:00:00.000000-0800,0.0
cec23_1096,2035-01-01T00:00:00.000000-0800,0.0
cec23_1097,2035-01-01T00:00:00.000000-0800,0.0
cec23_1098,2035-01-01T00:00:00.000000-0800,0.0
cec23_1099,2035-01-01T00:00:00.000000-0800,0.0
cec23_1100,2035-01-01T00:00:00.000000-0800,0.0
cec23_1101,2035-01-01T00:00:00.000000-0800,0.0
cec23_1102,2035-01-01T00:00:00.000000-0800,0.0
cec23_1103,2035-01-01T00:00:00.000000-0800,0.0
cec23_1104,2035-01-01T00:00:00.000000-0800,0.0
cec23_1105,2035-01-01T00:00:00.000000-0800,0.0
cec23_1106,2035-01-01T00:00:00.000000-0800,0.0
cec23_1107,2035-01-01T00:00:00.000000-0800,0.0
cec23_1108,2035-01-01T00:00:00.000000-0800,0.0
cec23_1109,2035-01-01T00:00:00.000000-0800,0.0
cec23_1110,2035-01-01T00:00:00.000000-0800,0.0
cec23_1111,2035-01-01T00:00:00.000000-0800,0.0
cec23_1112,2035-01-01T00:00:00.000000-0800,0.0
cec23_1113,2035-01-01T00:00:00.000000-0800,0.0
cec23_1114,2035-01-01T00:00:00.000000-0800,0.0
cec23_1115,2035-01-01T00:00:00.000000-0800,0.0
cec23_1116,2035-01-01T00:00:00.000000-0800,0.0
cec23_1117,2035-01-01T00:00:00.000000-0800,0.0
cec23_1118,2035-01-01T00:00:00.000000-0800,0.0
cec23_1119,2035-01-01T00:00:00.000000-0800,0.0
cec23_1120,2035-01-01T00:00:00.000000-0800,0.0
cec23_1121,2035-01-01T00:00:00.000000-0800,0.0
cec23_1122,2035-01-01T00:00:00.000000-0800,0.0
cec23_1123,2035-01-01T00:00:00.000000-0800,0.0
cec23_1124,2035-01-01T00:00:00.000000-0800,0.0
cec23_1125,2035-01-01T00:00:00.000000-0800,0.0
cec23_1126,2035-01-01T00:00:00.000000-0800,0.0
cec23_1127,2035-01-01T00:00:00.000000-0800,0.0
cec23_1128,2035-01-01T00:00:00.000000-0800,0.0
cec23_1129,2035-01-01T00:00:00.000000-0800,0.0
cec23_1130,2035-01-01T00:00:00.000000-0800,0.0
cec23_1131,2035-01-01T00:00:00.000000-0800,0.0
cec23_1132,2035-01-01T00:00:00.000000-0800,0.0
cec23_1133,2035-01-01T00:00:00.000000-0800,0.0
cec23_1134,2035-01-01T00:00:00.000000-0800,0.0
cec23_1135,2035-01-01T00:00:00.000000-0800,0.0
cec23_1136,2035-01-01T00:00:00.000000-0800,0.0
cec23_1137,2035-01-01T00:00:00.000000-0800,0.0
cec23_1138,2035-01-01T00:00:00.000000-0800,0.0
cec23_1139,2035-01-01T00:00:00.000000-0800,0.0
cec23_1140,2035-01-01T00:00:00.000000-0800,0.0
cec23_1141,2035-01-01T00:00:00.000000-0800,0.0
cec23_1142,2035-01-01T00:00:00.000000-0800,0.0
cec23_1143,2035-01-01T00:00:00.000000-0800,0.0
cec23_1144,2035-01-01T00:00:00.000000-0800,0.0
cec23_1145,2035-01-01T00:00:00.000000-0800,0.0
cec23_1146,2035-01-01T00:00:00.000000-0800,0.0
cec23_1147,2035-01-01T00:00:00.000000-0800,0.0
cec23_1148,2035-01-01T00:00:00.000000-0800,0.0
cec23_1149,2035-01-01T00:00:00.000000-0800,0.0
cec23_1150,2035-01-01T00:00:00.000000-0800,0.0
cec23_1151,2035-01-01T00:00:00.000000-0800,0.0
cec23_1152,2035-01-01T00:00:00.000000-0800,0.0
cec23_1153,2035-01-01T00:00:00.000000-0800,0.0
cec23_1154,2035-01-01T00:00:00.000000-0800,0.0
cec23_1155,2035-01-01T00:00:00.000000-0800,0.0
cec23_1156,2035-01-01T00:00:00.000000-0800,0.0
cec23_1157,2035-01-01T00:00:00.000000-0800,0.0
cec23_1158,2035-01-01T00:00:00.000000-0800,0.0
cec23_1159,2035-01-01T00:00:00.000000-0800,0.0
cec23_1160,2035-01-01T00:00:00.000000-0800,0.0
cec23_1161,2035-01-01T00:00:00.000000-0800,0.0
cec23_1162,2035-01-01T00:00:00.000000-0800,0.0
cec23_1163,2035-01-01T00:00:00.000000-0800,0.0
cec23_1164,2035-01-01T00:00:00.000000-0800,0.0
cec23_1165,2035-01-01T00:00:00.000000-0800,0.0
cec23_1166,2035-01-01T00:00:00.000000-0800,0.0
cec23_1167,2035-01-01T00:00:00.000000-0800,0.0
cec23_1168,2035-01-01T00:00:00.000000-0800,0.0
cec23_1169,2035-01-01T00:00:00.000000-0800,0.0
cec23_1170,2035-01-01T00:00:00.000000-0800,0.0
cec23_1171,2035-01-01T00:00:00.000000-0800,0.0
cec23_1172,2035-01-01T00:00:00.000000-0800,0.0
cec23_1173,2035-01-01T00:00:00.000000-0800,0.0
cec23_1174,2035-01-01T00:00:00.000000-0800,0.0
cec23_1175,2035-01-01T00:00:00.000000-0800,0.0
cec23_1176,2035-01-01T00:00:00.000000-0800,0.0
cec23_1177,2035-01-01T00:00:00.000000-0800,0.0
cec23_1178,2035-01-01T00:00:00.000000-0800,0.0
cec23_1179,2035-01-01T00:00:00.000000-0800,0.0
cec23_1180,2035-01-01T00:00:00.000000-0800,0.0
cec23_1181,2035-01-01T00:00:00.000000-0800,0.0
cec23_1182,2035-01-01T00:00:00.000000-0800,0.0
cec23_1183,2035-01-01T00:00:00.000000-0800,0.0
cec23_1184,2035-01-01T00:00:00.000000-0800,0.0
cec23_1185,2035-01-01T00:00:00.000000-0800,0.0
cec23_1186,2035-01-01T00:00:00.000000-0800,0.0
cec23_1187,2035-01-01T00:00:00.000000-0800,0.0
cec23_1188,2035-01-01T00:00:00.000000-0800,0.0
cec23_1189,2035-01-01T00:00:00.000000-0800,0.0
cec23_1190,2035-01-01T00:00:00.000000-0800,0.0
cec23_1191,2035-01-01T00:00:00.000000-0800,0.0
cec23_1192,2035-01-01T00:00:00.000000-0800,0.0
cec23_1193,2035-01-01T00:00:00.000000-0800,0.0
cec23_1194,2035-01-01T00:00:00.000000-0800,0.0
cec23_1195,2035-01-01T00:00:00.000000-0800,0.0
cec23_1196,2035-01-01T00:00:00.000000-0800,0.0
cec23_1197,2035-01-01T00:00:00.000000-0800,0.0
cec23_1198,2035-01-01T00:00:00.000000-0800,0.0
cec23_1199,2035-01-01T00:00:00.000000-0800,0.0
cec23_1200,2035-01-01T00:00:00.000000-0800,0.0
cec23_1201,2035-01-01T00:00:00.000000-0800,0.0
cec23_1202,2035-01-01T00:00:00.000000-0800,0.0
cec23_1203,2035-01-01T00:00:00.000000-0800,0.0
cec23_1204,2035-01-01T00:00:00.000000-0800,0.0
cec23_1205,2035-01-01T00:00:00.000000-0800,0.0
cec23_1206,2035-01-01T00:00:00.000000-0800,0.0
cec23_1207,2035-01-01T00:00:00.000000-0800,0.0
cec23_1208,2035-01-01T00:00:00.000000-0800,0.0
cec23_1209,2035-01-01T00:00:00.000000-0800,0.0
cec23_1210,2035-01-01T00:00:00.000000-0800,0.0
cec23_1211,2035-01-01T00:00:00.000000-0800,0.0
cec23_1212,2035-01-01T00:00:00.000000-0800,0.0
cec23_1213,2035-01-01T00:00:00.000000-0800,0.0
cec23_1214,2035-01-01T00:00:00.000000-0800,0.0
cec23_1215,2035-01-01T00:00:00.000000-0800,0.0
cec23_1216,2035-01-01T00:00:00.000000-0800,0.0
cec23_1217,2035-01-01T00:00:00.000000-0800,0.0
cec23_1218,2035-01-01T00:00:00.000000-0800,0.0
cec23_1219,2035-01-01T00:00:00.000000-0800,0.0
cec23_1220,2035-01-01T00:00:00.000000-0800,0.0
cec23_1221,2035-01-01T00:00:00.000000-0800,0.0
cec23_1222,2035-01-01T00:00:00.000000-0800,0.0
cec23_1223,2035-01-01T00:00:00.000000-0800,0.0
cec23_1224,2035-01-01T00:00:00.000000-0800,0.0
cec23_1225,2035-01-01T00:00:00.000000-0800,0.0
cec23_1226,2035-01-01T00:00:00.000000-0800,0.0
cec23_1227,2035-01-01T00:00:00.000000-0800,0.0
cec23_1228,2035-01-01T00:00:00.000000-0800,0.0
cec23_1229,2035-01-01T00:00:00.000000-0800,0.0
cec23_1230,2035-01-01T00:00:00.000000-0800,0.0
cec23_1231,2035-01-01T00:00:00.000000-0800,0.0
cec23_1232,2035-01-01T00:00:00.000000-0800,0.0
cec23_1233,2035-01-01T00:00:00.000000-0800,0.0
cec23_1234,2035-01-01T00:00:00.000000-0800,0.0
cec23_1235,2035-01-01T00:00:00.000000-0800,0.0
cec23_1236,2035-01-01T00:00:00.000000-0800,0.0
cec23_1237,2035-01-01T00:00:00.000000-0800,0.0
cats_1,2035-01-01T00:00:00.000000-0800,0.0
cats_2,2035-01-01T00:00:00.000000-0800,0.0
cats_3,2035-01-01T00:00:00.000000-0800,0.0
cats_4,2035-01-01T00:00:00.000000-0800,0.0
cats_5,2035-01-01T00:00:00.000000-0800,0.0
cats_6,2035-01-01T00:00:00.000000-0800,0.0
cats_7,2035-01-01T00:00:00.000000-0800,0.0
cats_8,2035-01-01T00:00:00.000000-0800,0.0
cats_9,2035-01-01T00:00:00.000000-0800,0.0
cats_10,2035-01-01T00:00:00.000000-0800,0.0
cats_11,2035-01-01T00:00:00.000000-0800,0.0
cats_12,2035-01-01T00:00:00.000000-0800,0.0
cats_13,2035-01-01T00:00:00.000000-0800,0.0
cats_14,2035-01-01T00:00:00.000000-0800,0.0
