name,component,type,init
v_ref_d,infinite_sources_0,device,1.0602915467925695
v_ref_q,infinite_sources_0,device,-6.184065849485258e-17
p_ref,gfmi_c_0,device,-0.4924473672884809
q_ref,gfmi_c_0,device,0.05787698596992697
v_ref,gfmi_c_0,device,0.9882122222891866
