scenario,timepoint,bus,load_MW
1,2035-01-01T00:00:00.000000-0800,708,17.588155693717813
1,2035-01-01T00:00:00.000000-0800,711,33.75705025331702
1,2035-01-01T00:00:00.000000-0800,712,23.57797393930332
1,2035-01-01T00:00:00.000000-0800,716,15.81394580094673
1,2035-01-01T00:00:00.000000-0800,717,14.951501156957548
1,2035-01-01T00:00:00.000000-0800,719,37.26719381713309
1,2035-01-01T00:00:00.000000-0800,720,15.476337210107097
1,2035-01-01T00:00:00.000000-0800,722,22.23495349873913
1,2035-01-01T00:00:00.000000-0800,724,18.682438448950727
1,2035-01-01T00:00:00.000000-0800,725,13.521325658917315
1,2035-01-01T00:00:00.000000-0800,726,38.038336327443254
1,2035-01-01T00:00:00.000000-0800,727,38.178208194909686
1,2035-01-01T00:00:00.000000-0800,728,30.186712320263496
1,2035-01-01T00:00:00.000000-0800,729,23.871399002539494
1,2035-01-01T00:00:00.000000-0800,730,13.549581686878888
1,2035-01-01T00:00:00.000000-0800,731,19.06036375927365
1,2035-01-01T00:00:00.000000-0800,733,53.42429178977805
1,2035-01-01T00:00:00.000000-0800,734,44.79620049078573
1,2035-01-01T00:00:00.000000-0800,735,4.30507
1,2035-01-01T00:00:00.000000-0800,737,3.8059410302110637
1,2035-01-01T00:00:00.000000-0800,738,11.134668578894349
1,2035-01-01T00:00:00.000000-0800,740,11.191497104876987
1,2035-01-01T00:00:00.000000-0800,741,19.1620820588441
1,2035-01-01T00:00:00.000000-0800,742,20.09013877742784
1,2035-01-01T00:00:00.000000-0800,743,27.77363877601226
1,2035-01-01T00:00:00.000000-0800,744,3.4131124519486624
1,2035-01-01T00:00:00.000000-0800,746,3.390562268474973
1,2035-01-01T00:00:00.000000-0800,747,21.679394759626476
1,2035-01-01T00:00:00.000000-0800,748,6.815536
1,2035-01-01T00:00:00.000000-0800,749,15.831287340496129
1,2035-01-01T00:00:00.000000-0800,750,22.68857224256133
1,2035-01-01T00:00:00.000000-0800,751,41.25912056128053
1,2035-01-01T00:00:00.000000-0800,752,15.07672447278972
1,2035-01-01T00:00:00.000000-0800,753,33.61200358707532
1,2035-01-01T00:00:00.000000-0800,754,26.063458535690348
1,2035-01-01T00:00:00.000000-0800,755,9.521177089930497
1,2035-01-01T00:00:00.000000-0800,756,0.41006418000000006
1,2035-01-01T00:00:00.000000-0800,758,9.642590384516836
1,2035-01-01T00:00:00.000000-0800,759,6.91424656281963
1,2035-01-01T00:00:00.000000-0800,763,0.38418005
1,2035-01-01T00:00:00.000000-0800,764,5.7313774
1,2035-01-01T00:00:00.000000-0800,765,0.6952572
1,2035-01-01T00:00:00.000000-0800,766,2.571622
1,2035-01-01T00:00:00.000000-0800,767,0.4819061
1,2035-01-01T00:00:00.000000-0800,768,4.620342627494287
1,2035-01-01T00:00:00.000000-0800,770,30.734091878156864
1,2035-01-01T00:00:00.000000-0800,771,11.522067367408535
1,2035-01-01T00:00:00.000000-0800,772,13.265145605585971
1,2035-01-01T00:00:00.000000-0800,773,12.049342147667407
1,2035-01-01T00:00:00.000000-0800,774,7.8374658
1,2035-01-01T00:00:00.000000-0800,775,4.884001817270925
1,2035-01-01T00:00:00.000000-0800,777,1.9392340023519994
1,2035-01-01T00:00:00.000000-0800,778,4.188724761012516
1,2035-01-01T00:00:00.000000-0800,779,15.902774179156193
1,2035-01-01T00:00:00.000000-0800,780,2.2124734
1,2035-01-01T00:00:00.000000-0800,781,37.58966565219729
1,2035-01-01T00:00:00.000000-0800,782,11.276782904076207
1,2035-01-01T00:00:00.000000-0800,783,10.882882142371603
1,2035-01-01T00:00:00.000000-0800,784,47.12118443128922
1,2035-01-01T00:00:00.000000-0800,785,25.43241079860212
1,2035-01-01T00:00:00.000000-0800,786,18.001610559776797
1,2035-01-01T00:00:00.000000-0800,787,20.941993216804107
1,2035-01-01T00:00:00.000000-0800,788,32.52612931572585
1,2035-01-01T00:00:00.000000-0800,792,9.249241701110929
1,2035-01-01T00:00:00.000000-0800,793,30.39573801809658
1,2035-01-01T00:00:00.000000-0800,794,14.424430103499244
1,2035-01-01T00:00:00.000000-0800,796,1.3067829431408202
1,2035-01-01T00:00:00.000000-0800,797,27.243147321597508
1,2035-01-01T00:00:00.000000-0800,798,15.155441603487999
1,2035-01-01T00:00:00.000000-0800,799,16.806477899169934
1,2035-01-01T00:00:00.000000-0800,801,4.689635687547429
1,2035-01-01T00:00:00.000000-0800,802,33.58018686745962
1,2035-01-01T00:00:00.000000-0800,803,24.225544179802057
1,2035-01-01T00:00:00.000000-0800,804,51.57268191944725
1,2035-01-01T00:00:00.000000-0800,805,37.80662710335281
1,2035-01-01T00:00:00.000000-0800,806,23.167010309827447
1,2035-01-01T00:00:00.000000-0800,807,4.266895638009575
1,2035-01-01T00:00:00.000000-0800,808,42.50665137157402
1,2035-01-01T00:00:00.000000-0800,809,24.36026067557377
1,2035-01-01T00:00:00.000000-0800,810,24.172656426238987
1,2035-01-01T00:00:00.000000-0800,811,113.18088533198852
1,2035-01-01T00:00:00.000000-0800,812,19.498663924512158
1,2035-01-01T00:00:00.000000-0800,813,24.18278211911253
1,2035-01-01T00:00:00.000000-0800,815,6.179046652863547
1,2035-01-01T00:00:00.000000-0800,816,25.055385068198675
1,2035-01-01T00:00:00.000000-0800,817,30.7009886201119
1,2035-01-01T00:00:00.000000-0800,820,4.800225304070882
1,2035-01-01T00:00:00.000000-0800,821,0.58872205
1,2035-01-01T00:00:00.000000-0800,822,10.715668089154246
1,2035-01-01T00:00:00.000000-0800,823,9.050750472344602
1,2035-01-01T00:00:00.000000-0800,824,3.7439199
1,2035-01-01T00:00:00.000000-0800,825,6.775415480935848
1,2035-01-01T00:00:00.000000-0800,826,0.0024340000000000004
1,2035-01-01T00:00:00.000000-0800,827,0.054341
1,2035-01-01T00:00:00.000000-0800,828,5.225583597055613
1,2035-01-01T00:00:00.000000-0800,829,0.6320317
1,2035-01-01T00:00:00.000000-0800,830,6.886652734651658
1,2035-01-01T00:00:00.000000-0800,831,0.025324998999999997
1,2035-01-01T00:00:00.000000-0800,832,2.0909263
1,2035-01-01T00:00:00.000000-0800,833,0.0010600000000000002
1,2035-01-01T00:00:00.000000-0800,834,5.574910471661684
1,2035-01-01T00:00:00.000000-0800,835,10.02963720593345
1,2035-01-01T00:00:00.000000-0800,836,7.883096650109959
1,2035-01-01T00:00:00.000000-0800,837,5.706166275306476
1,2035-01-01T00:00:00.000000-0800,838,8.362558855401105
1,2035-01-01T00:00:00.000000-0800,839,2.5535056
1,2035-01-01T00:00:00.000000-0800,840,9.879427803234575
1,2035-01-01T00:00:00.000000-0800,841,13.297513079473326
1,2035-01-01T00:00:00.000000-0800,842,4.353113817029291
1,2035-01-01T00:00:00.000000-0800,843,6.303111590515053
1,2035-01-01T00:00:00.000000-0800,844,5.2128324090249
1,2035-01-01T00:00:00.000000-0800,846,0.3522228
1,2035-01-01T00:00:00.000000-0800,847,4.3836997
1,2035-01-01T00:00:00.000000-0800,848,4.076532353282726
1,2035-01-01T00:00:00.000000-0800,849,0.9271761308739654
1,2035-01-01T00:00:00.000000-0800,850,2.3294368185653065
1,2035-01-01T00:00:00.000000-0800,851,6.6482126653542135
1,2035-01-01T00:00:00.000000-0800,852,5.076615237697601
1,2035-01-01T00:00:00.000000-0800,853,2.8599064809182715
1,2035-01-01T00:00:00.000000-0800,854,12.774045040224696
1,2035-01-01T00:00:00.000000-0800,855,7.158210070151926
1,2035-01-01T00:00:00.000000-0800,857,2.239168899092758
1,2035-01-01T00:00:00.000000-0800,858,7.123425443592792
1,2035-01-01T00:00:00.000000-0800,859,2.2296848000000002
1,2035-01-01T00:00:00.000000-0800,861,13.707929826251064
1,2035-01-01T00:00:00.000000-0800,862,1.6306863
1,2035-01-01T00:00:00.000000-0800,863,9.257029685031394
1,2035-01-01T00:00:00.000000-0800,864,14.775627781138684
1,2035-01-01T00:00:00.000000-0800,865,1.9667444
1,2035-01-01T00:00:00.000000-0800,866,3.33688796962452
1,2035-01-01T00:00:00.000000-0800,867,3.0722037965998705
1,2035-01-01T00:00:00.000000-0800,868,13.5760359441921
1,2035-01-01T00:00:00.000000-0800,869,0.33236652
1,2035-01-01T00:00:00.000000-0800,870,9.696807201343821
1,2035-01-01T00:00:00.000000-0800,871,10.283044753094615
1,2035-01-01T00:00:00.000000-0800,872,4.919123296918865
1,2035-01-01T00:00:00.000000-0800,873,13.91333618325538
1,2035-01-01T00:00:00.000000-0800,874,4.008691518100973
1,2035-01-01T00:00:00.000000-0800,875,4.668820429899101
1,2035-01-01T00:00:00.000000-0800,876,4.290042123270194
1,2035-01-01T00:00:00.000000-0800,877,0.7398580435741707
1,2035-01-01T00:00:00.000000-0800,879,7.705619213902676
1,2035-01-01T00:00:00.000000-0800,880,1.7384771872143006
1,2035-01-01T00:00:00.000000-0800,881,1.6565106778354854
1,2035-01-01T00:00:00.000000-0800,883,6.015389021442553
1,2035-01-01T00:00:00.000000-0800,884,5.210662717104534
1,2035-01-01T00:00:00.000000-0800,885,9.88663816902698
1,2035-01-01T00:00:00.000000-0800,886,1.9172334000000002
1,2035-01-01T00:00:00.000000-0800,887,9.043262075167089
1,2035-01-01T00:00:00.000000-0800,888,7.077963160200849
1,2035-01-01T00:00:00.000000-0800,889,9.96080150818861
1,2035-01-01T00:00:00.000000-0800,890,11.149371971080338
1,2035-01-01T00:00:00.000000-0800,891,12.411790755765047
1,2035-01-01T00:00:00.000000-0800,892,18.467165545817497
1,2035-01-01T00:00:00.000000-0800,893,6.556800687522161
1,2035-01-01T00:00:00.000000-0800,894,11.745223830755656
1,2035-01-01T00:00:00.000000-0800,895,8.106686682096772
1,2035-01-01T00:00:00.000000-0800,896,11.855068918199613
1,2035-01-01T00:00:00.000000-0800,897,0.12776626
1,2035-01-01T00:00:00.000000-0800,898,7.093231573634402
1,2035-01-01T00:00:00.000000-0800,899,2.455803335079234
1,2035-01-01T00:00:00.000000-0800,900,2.2157020005000003
1,2035-01-01T00:00:00.000000-0800,901,9.732679819606043
1,2035-01-01T00:00:00.000000-0800,902,12.187624565387445
1,2035-01-01T00:00:00.000000-0800,903,4.300405902904501
1,2035-01-01T00:00:00.000000-0800,904,1.0294097999999998
1,2035-01-01T00:00:00.000000-0800,905,0.43631033
1,2035-01-01T00:00:00.000000-0800,906,0.2852348
1,2035-01-01T00:00:00.000000-0800,907,0.28413858
1,2035-01-01T00:00:00.000000-0800,908,13.647890006184731
1,2035-01-01T00:00:00.000000-0800,909,1.1375626
1,2035-01-01T00:00:00.000000-0800,910,5.210809254
1,2035-01-01T00:00:00.000000-0800,912,5.747201224081791
1,2035-01-01T00:00:00.000000-0800,913,4.816721969283175
1,2035-01-01T00:00:00.000000-0800,914,6.511138986999523
1,2035-01-01T00:00:00.000000-0800,915,6.752144313782573
1,2035-01-01T00:00:00.000000-0800,916,5.636671902149026
1,2035-01-01T00:00:00.000000-0800,917,0.181815055
1,2035-01-01T00:00:00.000000-0800,918,6.037781463059143
1,2035-01-01T00:00:00.000000-0800,919,2.968419
1,2035-01-01T00:00:00.000000-0800,920,6.449631090204638
1,2035-01-01T00:00:00.000000-0800,923,2.6856660000000003
1,2035-01-01T00:00:00.000000-0800,925,3.090553469407113
1,2035-01-01T00:00:00.000000-0800,926,0.78806146
1,2035-01-01T00:00:00.000000-0800,928,10.499854318618457
1,2035-01-01T00:00:00.000000-0800,929,9.997177555038324
1,2035-01-01T00:00:00.000000-0800,930,17.274200821854706
1,2035-01-01T00:00:00.000000-0800,931,11.690023696879992
1,2035-01-01T00:00:00.000000-0800,932,9.592919115237414
1,2035-01-01T00:00:00.000000-0800,933,12.74601954256685
1,2035-01-01T00:00:00.000000-0800,934,5.33861040105481
1,2035-01-01T00:00:00.000000-0800,935,4.818238552793331
1,2035-01-01T00:00:00.000000-0800,936,6.372682425492766
1,2035-01-01T00:00:00.000000-0800,937,9.049450286864765
1,2035-01-01T00:00:00.000000-0800,938,8.011562385871576
1,2035-01-01T00:00:00.000000-0800,939,7.03034215590193
1,2035-01-01T00:00:00.000000-0800,941,11.265878843891569
1,2035-01-01T00:00:00.000000-0800,942,3.453632452661532
1,2035-01-01T00:00:00.000000-0800,944,8.156017536756796
1,2035-01-01T00:00:00.000000-0800,946,0.011152999
1,2035-01-01T00:00:00.000000-0800,947,6.953223725367303
1,2035-01-01T00:00:00.000000-0800,948,1.5501727
1,2035-01-01T00:00:00.000000-0800,949,8.407840460339566
1,2035-01-01T00:00:00.000000-0800,950,5.295123432527852
1,2035-01-01T00:00:00.000000-0800,951,13.38070381999482
1,2035-01-01T00:00:00.000000-0800,952,6.999919575548332
1,2035-01-01T00:00:00.000000-0800,953,3.113096
1,2035-01-01T00:00:00.000000-0800,954,15.695965723012673
1,2035-01-01T00:00:00.000000-0800,956,6.9190135781115485
1,2035-01-01T00:00:00.000000-0800,957,5.7400788675352405
1,2035-01-01T00:00:00.000000-0800,959,8.797274871994434
1,2035-01-01T00:00:00.000000-0800,960,11.326197030411183
1,2035-01-01T00:00:00.000000-0800,961,6.071256509067691
1,2035-01-01T00:00:00.000000-0800,962,37.63197589798897
1,2035-01-01T00:00:00.000000-0800,963,9.054657687893004
1,2035-01-01T00:00:00.000000-0800,964,7.929544203949392
1,2035-01-01T00:00:00.000000-0800,965,4.628873782404256
1,2035-01-01T00:00:00.000000-0800,967,1.6306089217046515
1,2035-01-01T00:00:00.000000-0800,968,3.399174429924089
1,2035-01-01T00:00:00.000000-0800,969,9.211889016157578
1,2035-01-01T00:00:00.000000-0800,970,13.317702888981735
1,2035-01-01T00:00:00.000000-0800,972,8.251128867684933
1,2035-01-01T00:00:00.000000-0800,973,19.713662487218357
1,2035-01-01T00:00:00.000000-0800,974,1.5617981
1,2035-01-01T00:00:00.000000-0800,975,9.848038968396127
1,2035-01-01T00:00:00.000000-0800,976,8.280498542197735
1,2035-01-01T00:00:00.000000-0800,977,12.849150447730644
1,2035-01-01T00:00:00.000000-0800,978,14.96420721205791
1,2035-01-01T00:00:00.000000-0800,979,12.552729398132678
1,2035-01-01T00:00:00.000000-0800,980,5.047731880122767
1,2035-01-01T00:00:00.000000-0800,981,5.820781096369714
1,2035-01-01T00:00:00.000000-0800,982,6.785159150818071
1,2035-01-01T00:00:00.000000-0800,983,8.09818175311284
1,2035-01-01T00:00:00.000000-0800,984,6.23624460547731
1,2035-01-01T00:00:00.000000-0800,985,5.505279033167789
1,2035-01-01T00:00:00.000000-0800,987,44.620851840156455
1,2035-01-01T00:00:00.000000-0800,990,35.39949459864681
1,2035-01-01T00:00:00.000000-0800,992,12.495352514524617
1,2035-01-01T00:00:00.000000-0800,993,18.850606389177287
1,2035-01-01T00:00:00.000000-0800,994,9.737170364598672
1,2035-01-01T00:00:00.000000-0800,995,46.08644613720221
1,2035-01-01T00:00:00.000000-0800,996,15.665172571982858
1,2035-01-01T00:00:00.000000-0800,997,14.929737991776795
1,2035-01-01T00:00:00.000000-0800,998,22.814812163676223
1,2035-01-01T00:00:00.000000-0800,1000,8.32878336570083
1,2035-01-01T00:00:00.000000-0800,1002,18.87769816818873
1,2035-01-01T00:00:00.000000-0800,1003,13.207174360484728
1,2035-01-01T00:00:00.000000-0800,1004,17.11853511805333
1,2035-01-01T00:00:00.000000-0800,1006,49.031636857187955
1,2035-01-01T00:00:00.000000-0800,1007,31.75927957925883
1,2035-01-01T00:00:00.000000-0800,1010,54.76249273832165
1,2035-01-01T00:00:00.000000-0800,1011,0.041820007
1,2035-01-01T00:00:00.000000-0800,1012,27.954284963060978
1,2035-01-01T00:00:00.000000-0800,1013,10.661101600454035
1,2035-01-01T00:00:00.000000-0800,1014,20.060223157899088
1,2035-01-01T00:00:00.000000-0800,1017,0.25650296
1,2035-01-01T00:00:00.000000-0800,1020,9.067749588977183
1,2035-01-01T00:00:00.000000-0800,1021,32.0155077135489
1,2035-01-01T00:00:00.000000-0800,1022,10.26463765147497
1,2035-01-01T00:00:00.000000-0800,1023,13.72766757513325
1,2035-01-01T00:00:00.000000-0800,1024,35.207189938979425
1,2035-01-01T00:00:00.000000-0800,1025,18.385249552878562
1,2035-01-01T00:00:00.000000-0800,1028,30.290553393084096
1,2035-01-01T00:00:00.000000-0800,1030,5.472986183058962
1,2035-01-01T00:00:00.000000-0800,1032,42.04856353624791
1,2035-01-01T00:00:00.000000-0800,1033,41.3531520808569
1,2035-01-01T00:00:00.000000-0800,1034,21.486617773278446
1,2035-01-01T00:00:00.000000-0800,1035,18.199196863986405
1,2035-01-01T00:00:00.000000-0800,1036,13.89786538754343
1,2035-01-01T00:00:00.000000-0800,1038,5.041057396257685
1,2035-01-01T00:00:00.000000-0800,1039,2.2107582204008893
1,2035-01-01T00:00:00.000000-0800,1040,33.88974254343911
1,2035-01-01T00:00:00.000000-0800,1041,3.2823103000000002
1,2035-01-01T00:00:00.000000-0800,1042,2.831522
1,2035-01-01T00:00:00.000000-0800,1043,0.10868452
1,2035-01-01T00:00:00.000000-0800,1044,8.987882366146234
1,2035-01-01T00:00:00.000000-0800,1045,36.64132920927885
1,2035-01-01T00:00:00.000000-0800,1046,17.51095801365356
1,2035-01-01T00:00:00.000000-0800,1048,23.978876308249728
1,2035-01-01T00:00:00.000000-0800,1049,26.301737901027288
1,2035-01-01T00:00:00.000000-0800,1051,2.4021641527908955
1,2035-01-01T00:00:00.000000-0800,1053,1.388897
1,2035-01-01T00:00:00.000000-0800,1054,33.768224354611526
1,2035-01-01T00:00:00.000000-0800,1055,2.9127712637952774
1,2035-01-01T00:00:00.000000-0800,1056,26.94646848961861
1,2035-01-01T00:00:00.000000-0800,1057,15.17940439120785
1,2035-01-01T00:00:00.000000-0800,1058,26.160874921580806
1,2035-01-01T00:00:00.000000-0800,1059,45.891288110201614
1,2035-01-01T00:00:00.000000-0800,1060,30.742799800545228
1,2035-01-01T00:00:00.000000-0800,1061,16.7884897732009
1,2035-01-01T00:00:00.000000-0800,1062,24.31382569063242
1,2035-01-01T00:00:00.000000-0800,1063,1.5345359
1,2035-01-01T00:00:00.000000-0800,1064,13.398324012589335
1,2035-01-01T00:00:00.000000-0800,1066,49.046510072587544
1,2035-01-01T00:00:00.000000-0800,1067,41.96357979425186
1,2035-01-01T00:00:00.000000-0800,1068,31.53610397192911
1,2035-01-01T00:00:00.000000-0800,1069,10.346473448883938
1,2035-01-01T00:00:00.000000-0800,1073,17.845267268170225
1,2035-01-01T00:00:00.000000-0800,1074,1.0904512
1,2035-01-01T00:00:00.000000-0800,1075,39.24109572468229
1,2035-01-01T00:00:00.000000-0800,1077,41.701006744311826
1,2035-01-01T00:00:00.000000-0800,1078,19.079602215816887
1,2035-01-01T00:00:00.000000-0800,1080,6.5664376409388705
1,2035-01-01T00:00:00.000000-0800,1081,29.633196431722773
1,2035-01-01T00:00:00.000000-0800,1082,13.085363331497774
1,2035-01-01T00:00:00.000000-0800,1084,7.60164708997526
1,2035-01-01T00:00:00.000000-0800,1085,57.22324596703987
1,2035-01-01T00:00:00.000000-0800,1086,7.256072628533599
1,2035-01-01T00:00:00.000000-0800,1087,37.00253597309461
1,2035-01-01T00:00:00.000000-0800,1088,17.884030643819496
1,2035-01-01T00:00:00.000000-0800,1089,14.962467356440957
1,2035-01-01T00:00:00.000000-0800,1090,26.607110716756306
1,2035-01-01T00:00:00.000000-0800,1091,19.11914817375907
1,2035-01-01T00:00:00.000000-0800,1092,47.818667846687674
1,2035-01-01T00:00:00.000000-0800,1094,27.637837009642027
1,2035-01-01T00:00:00.000000-0800,1095,39.73833272022475
1,2035-01-01T00:00:00.000000-0800,1097,36.069953972948205
1,2035-01-01T00:00:00.000000-0800,1098,5.026718023358835
1,2035-01-01T00:00:00.000000-0800,1099,29.927161945621567
1,2035-01-01T00:00:00.000000-0800,1100,3.04717
1,2035-01-01T00:00:00.000000-0800,1101,32.93262155422482
1,2035-01-01T00:00:00.000000-0800,1102,6.383359220410649
1,2035-01-01T00:00:00.000000-0800,1103,28.812958883554387
1,2035-01-01T00:00:00.000000-0800,1104,22.626982861138313
1,2035-01-01T00:00:00.000000-0800,1105,4.859882708090997
1,2035-01-01T00:00:00.000000-0800,1106,3.243223032762658
1,2035-01-01T00:00:00.000000-0800,1107,10.623315641372399
1,2035-01-01T00:00:00.000000-0800,1108,22.05026038965032
1,2035-01-01T00:00:00.000000-0800,1109,26.721528415680407
1,2035-01-01T00:00:00.000000-0800,1110,19.957879211889033
1,2035-01-01T00:00:00.000000-0800,1111,2.4292874
1,2035-01-01T00:00:00.000000-0800,1112,31.38923219156726
1,2035-01-01T00:00:00.000000-0800,1114,32.42065259632159
1,2035-01-01T00:00:00.000000-0800,1115,55.34618981689535
1,2035-01-01T00:00:00.000000-0800,1116,31.297830898252297
1,2035-01-01T00:00:00.000000-0800,1117,68.29821090880293
1,2035-01-01T00:00:00.000000-0800,1118,46.65777561006491
1,2035-01-01T00:00:00.000000-0800,1120,22.166628892012632
1,2035-01-01T00:00:00.000000-0800,1121,22.567365421063073
1,2035-01-01T00:00:00.000000-0800,1122,7.233275280930969
1,2035-01-01T00:00:00.000000-0800,1123,33.19049749303165
1,2035-01-01T00:00:00.000000-0800,1124,27.912600148812135
1,2035-01-01T00:00:00.000000-0800,1125,1.1300539943577057
1,2035-01-01T00:00:00.000000-0800,1126,2.78837886593781
1,2035-01-01T00:00:00.000000-0800,1127,106.34708067080717
1,2035-01-01T00:00:00.000000-0800,1128,36.768397871170414
1,2035-01-01T00:00:00.000000-0800,1129,179.23626457087886
1,2035-01-01T00:00:00.000000-0800,1130,125.30325482098209
1,2035-01-01T00:00:00.000000-0800,1136,7.061454650769621
1,2035-01-01T00:00:00.000000-0800,1137,10.488377643653356
1,2035-01-01T00:00:00.000000-0800,1140,2.59029
1,2035-01-01T00:00:00.000000-0800,1141,18.485919334526297
1,2035-01-01T00:00:00.000000-0800,1142,2.8740076
1,2035-01-01T00:00:00.000000-0800,1143,12.838632294834555
1,2035-01-01T00:00:00.000000-0800,1144,24.319373355880323
1,2035-01-01T00:00:00.000000-0800,1145,35.18897213621184
1,2035-01-01T00:00:00.000000-0800,1147,37.88236975787695
1,2035-01-01T00:00:00.000000-0800,1148,8.164755764222035
1,2035-01-01T00:00:00.000000-0800,1149,28.384075265289514
1,2035-01-01T00:00:00.000000-0800,1151,2.8954468
1,2035-01-01T00:00:00.000000-0800,1152,38.758960099416434
1,2035-01-01T00:00:00.000000-0800,1153,1.9673352
1,2035-01-01T00:00:00.000000-0800,1156,6.6623778351319345
1,2035-01-01T00:00:00.000000-0800,1157,3.165542
1,2035-01-01T00:00:00.000000-0800,1158,12.448638694476122
1,2035-01-01T00:00:00.000000-0800,1159,26.39901810886264
1,2035-01-01T00:00:00.000000-0800,1160,0.022358
1,2035-01-01T00:00:00.000000-0800,1161,12.50531966673773
1,2035-01-01T00:00:00.000000-0800,1167,2.6524960153598007
1,2035-01-01T00:00:00.000000-0800,1168,2.226856906794645
1,2035-01-01T00:00:00.000000-0800,1169,4.167924986457326
1,2035-01-01T00:00:00.000000-0800,1170,1.3790464999999998
1,2035-01-01T00:00:00.000000-0800,1171,11.09713334995787
1,2035-01-01T00:00:00.000000-0800,1172,16.497441189486146
1,2035-01-01T00:00:00.000000-0800,1173,15.46142526071695
1,2035-01-01T00:00:00.000000-0800,1176,0.7792493526585701
1,2035-01-01T00:00:00.000000-0800,1177,4.329795917635992
1,2035-01-01T00:00:00.000000-0800,1178,2.0347470511328263
1,2035-01-01T00:00:00.000000-0800,1179,19.66556388809222
1,2035-01-01T00:00:00.000000-0800,1180,2.251733520302087
1,2035-01-01T00:00:00.000000-0800,1182,32.847815048257694
1,2035-01-01T00:00:00.000000-0800,1183,19.6129503724542
1,2035-01-01T00:00:00.000000-0800,1184,6.529609050994612
1,2035-01-01T00:00:00.000000-0800,1185,15.499636716565579
1,2035-01-01T00:00:00.000000-0800,1187,15.854891
1,2035-01-01T00:00:00.000000-0800,1190,26.65216560304491
1,2035-01-01T00:00:00.000000-0800,1192,38.649074299975396
1,2035-01-01T00:00:00.000000-0800,1193,24.8496965750822
1,2035-01-01T00:00:00.000000-0800,1195,6.085836249496374
1,2035-01-01T00:00:00.000000-0800,1197,29.371039030992545
1,2035-01-01T00:00:00.000000-0800,1198,10.027248068747447
1,2035-01-01T00:00:00.000000-0800,1199,9.569513986211959
1,2035-01-01T00:00:00.000000-0800,1200,22.846065444450613
1,2035-01-01T00:00:00.000000-0800,1201,15.662981498626253
1,2035-01-01T00:00:00.000000-0800,1202,15.811338910435001
1,2035-01-01T00:00:00.000000-0800,1203,13.667820043230014
1,2035-01-01T00:00:00.000000-0800,1205,4.9870950433690915
1,2035-01-01T00:00:00.000000-0800,1206,13.975867324652508
1,2035-01-01T00:00:00.000000-0800,1208,5.32519124927167
1,2035-01-01T00:00:00.000000-0800,1209,9.768773250868648
1,2035-01-01T00:00:00.000000-0800,1210,6.664267674221215
1,2035-01-01T00:00:00.000000-0800,1212,2.3505054
1,2035-01-01T00:00:00.000000-0800,1213,28.396012812753312
1,2035-01-01T00:00:00.000000-0800,1214,9.572292302647273
1,2035-01-01T00:00:00.000000-0800,1216,0.9229082
1,2035-01-01T00:00:00.000000-0800,1217,5.514266809060402
1,2035-01-01T00:00:00.000000-0800,1218,7.824498384228187
1,2035-01-01T00:00:00.000000-0800,1219,1.384093850260998
1,2035-01-01T00:00:00.000000-0800,1220,28.949848337504413
1,2035-01-01T00:00:00.000000-0800,1223,0.10935728500000001
1,2035-01-01T00:00:00.000000-0800,1224,13.31576035060947
1,2035-01-01T00:00:00.000000-0800,1225,5.316928963673301
1,2035-01-01T00:00:00.000000-0800,1226,28.93975973752503
1,2035-01-01T00:00:00.000000-0800,1227,45.364735510157814
1,2035-01-01T00:00:00.000000-0800,1228,20.016221655922596
1,2035-01-01T00:00:00.000000-0800,1229,25.40138246703791
1,2035-01-01T00:00:00.000000-0800,1231,74.01208144652952
1,2035-01-01T00:00:00.000000-0800,1237,24.181274100881723
1,2035-01-01T00:00:00.000000-0800,1239,0.000128
1,2035-01-01T00:00:00.000000-0800,1240,9.761723615260326
1,2035-01-01T00:00:00.000000-0800,1241,62.565130388817366
1,2035-01-01T00:00:00.000000-0800,1242,1.7926609000000002
1,2035-01-01T00:00:00.000000-0800,1244,40.963031882650455
1,2035-01-01T00:00:00.000000-0800,1245,93.13765706096174
1,2035-01-01T00:00:00.000000-0800,1247,55.25572781085661
1,2035-01-01T00:00:00.000000-0800,1248,39.85732759445638
1,2035-01-01T00:00:00.000000-0800,1249,16.65341095103202
1,2035-01-01T00:00:00.000000-0800,1250,44.66598204761253
1,2035-01-01T00:00:00.000000-0800,1252,59.44140785377101
1,2035-01-01T00:00:00.000000-0800,1253,43.81301731094863
1,2035-01-01T00:00:00.000000-0800,1254,26.640521400478605
1,2035-01-01T00:00:00.000000-0800,1255,48.26605511356817
1,2035-01-01T00:00:00.000000-0800,1256,52.01490054610326
1,2035-01-01T00:00:00.000000-0800,1257,54.79629457283972
1,2035-01-01T00:00:00.000000-0800,1258,55.83302662027586
1,2035-01-01T00:00:00.000000-0800,1259,57.13499216830857
1,2035-01-01T00:00:00.000000-0800,1260,92.23260383877981
1,2035-01-01T00:00:00.000000-0800,1261,53.42332352652865
1,2035-01-01T00:00:00.000000-0800,1262,45.802356739038885
1,2035-01-01T00:00:00.000000-0800,1263,28.431328755744243
1,2035-01-01T00:00:00.000000-0800,1264,41.5787200086442
1,2035-01-01T00:00:00.000000-0800,1266,3.8104092588434715
1,2035-01-01T00:00:00.000000-0800,1267,4.87096946661322
1,2035-01-01T00:00:00.000000-0800,1268,18.735020252156122
1,2035-01-01T00:00:00.000000-0800,1270,19.61302871834664
1,2035-01-01T00:00:00.000000-0800,1271,0.6551554
1,2035-01-01T00:00:00.000000-0800,1272,9.3110338066628
