name,bus_type,kron_removable_bus,base_voltage_kV,base_power_MVA
2201,PQ,false,66.0,100.0
2202,PQ,false,66.0,100.0
2203,PV,false,66.0,100.0
2204,PV,false,66.0,100.0
2205,PQ,false,66.0,100.0
2206,PQ,false,66.0,100.0
2207,PQ,false,115.0,100.0
2208,PV,false,230.0,100.0
2209,PV,false,66.0,100.0
2210,PQ,false,66.0,100.0
2211,PQ,false,66.0,100.0
2212,PV,false,66.0,100.0
2213,PQ,false,66.0,100.0
2214,PQ,false,66.0,100.0
2215,PV,false,66.0,100.0
2216,PQ,false,66.0,100.0
2217,PV,false,66.0,100.0
2218,PQ,false,66.0,100.0
2219,PQ,false,66.0,100.0
2220,PV,false,230.0,100.0
2221,PV,false,66.0,100.0
2222,PQ,false,66.0,100.0
2223,PQ,false,66.0,100.0
2224,PQ,false,66.0,100.0
2225,PQ,false,66.0,100.0
2226,PQ,false,66.0,100.0
2227,PQ,false,66.0,100.0
2228,PQ,false,66.0,100.0
2229,PQ,false,66.0,100.0
2230,PQ,false,115.0,100.0
2231,PQ,false,115.0,100.0
2232,PQ,false,66.0,100.0
2233,PQ,false,66.0,100.0
2234,PV,false,66.0,100.0
2235,PV,false,230.0,100.0
2236,PQ,false,230.0,100.0
2237,PV,false,66.0,100.0
2238,PQ,false,66.0,100.0
2239,PQ,false,66.0,100.0
2240,PQ,false,66.0,100.0
2241,PQ,false,66.0,100.0
2242,PQ,false,66.0,100.0
2243,PQ,false,66.0,100.0
2244,PQ,false,66.0,100.0
2245,PV,false,230.0,100.0
2246,PV,false,66.0,100.0
2247,PV,false,66.0,100.0
2248,PV,false,115.0,100.0
2249,PQ,false,66.0,100.0
2250,PV,false,230.0,100.0
2251,PQ,false,115.0,100.0
2252,PV,false,66.0,100.0
2253,PV,false,66.0,100.0
2254,PV,false,115.0,100.0
2255,PQ,false,66.0,100.0
2256,PQ,false,230.0,100.0
2257,PQ,false,66.0,100.0
2258,PQ,false,66.0,100.0
2259,PQ,false,66.0,100.0
2260,PQ,false,66.0,100.0
2261,PV,false,230.0,100.0
2262,PQ,false,66.0,100.0
2263,PQ,false,66.0,100.0
2264,PV,false,500.0,100.0
2265,PQ,false,66.0,100.0
2266,PQ,false,66.0,100.0
2267,PV,false,66.0,100.0
2268,PV,false,66.0,100.0
2269,PQ,false,66.0,100.0
2270,PQ,false,66.0,100.0
2271,PQ,false,66.0,100.0
2272,PQ,false,66.0,100.0
2273,PQ,false,66.0,100.0
2274,PQ,false,66.0,100.0
2275,PV,false,66.0,100.0
2276,PV,false,66.0,100.0
2277,PV,false,66.0,100.0
2278,PQ,false,66.0,100.0
2279,PQ,false,66.0,100.0
2280,PV,false,66.0,100.0
2281,PQ,false,66.0,100.0
2282,PQ,false,66.0,100.0
2283,PV,false,66.0,100.0
2284,PQ,false,66.0,100.0
2285,PQ,false,115.0,100.0
2286,PV,false,66.0,100.0
2287,PV,false,66.0,100.0
2288,PQ,false,230.0,100.0
2289,PQ,false,115.0,100.0
2290,PQ,false,66.0,100.0
2291,PQ,false,66.0,100.0
2292,PQ,false,66.0,100.0
2293,PQ,false,66.0,100.0
2294,PQ,false,230.0,100.0
2295,PQ,false,66.0,100.0
2296,PQ,false,66.0,100.0
2297,PQ,false,66.0,100.0
2298,PQ,false,66.0,100.0
2299,PQ,false,66.0,100.0
2300,PV,false,115.0,100.0
2301,PQ,false,66.0,100.0
2302,PV,false,66.0,100.0
2303,PQ,false,66.0,100.0
2304,PV,false,66.0,100.0
2305,PV,false,66.0,100.0
2306,PV,false,115.0,100.0
2307,PQ,false,66.0,100.0
2308,PQ,false,66.0,100.0
2309,PQ,false,66.0,100.0
2310,PQ,false,66.0,100.0
2311,PQ,false,66.0,100.0
2312,PV,false,66.0,100.0
2313,PV,false,66.0,100.0
2314,PV,false,500.0,100.0
2315,PQ,false,66.0,100.0
2316,PQ,false,66.0,100.0
2317,PQ,false,115.0,100.0
2318,PQ,false,66.0,100.0
2319,PQ,false,66.0,100.0
2320,PQ,false,66.0,100.0
2321,PQ,false,66.0,100.0
2322,PQ,false,66.0,100.0
2323,PV,false,115.0,100.0
2324,PV,false,115.0,100.0
2325,PQ,false,115.0,100.0
2326,PQ,false,66.0,100.0
2327,PQ,false,115.0,100.0
2328,PQ,false,66.0,100.0
2329,PQ,false,66.0,100.0
2330,PQ,false,66.0,100.0
2331,PQ,false,66.0,100.0
2332,PV,false,115.0,100.0
2333,PQ,false,66.0,100.0
2334,PV,false,66.0,100.0
2335,PQ,false,66.0,100.0
2336,PQ,false,66.0,100.0
2337,PQ,false,66.0,100.0
2338,PV,false,66.0,100.0
2339,PV,false,66.0,100.0
2340,PQ,false,66.0,100.0
2341,PQ,false,66.0,100.0
2342,PQ,false,66.0,100.0
2343,PQ,false,66.0,100.0
2344,PQ,false,66.0,100.0
2345,PQ,false,66.0,100.0
2346,PQ,false,66.0,100.0
2347,PQ,false,66.0,100.0
2348,PQ,false,66.0,100.0
2349,PQ,false,66.0,100.0
2350,PQ,false,66.0,100.0
2351,PV,false,66.0,100.0
2352,PQ,false,66.0,100.0
2353,PV,false,66.0,100.0
2354,PQ,false,66.0,100.0
2355,PQ,false,115.0,100.0
2356,PV,false,66.0,100.0
2357,PQ,false,66.0,100.0
2358,PQ,false,66.0,100.0
2359,PQ,false,66.0,100.0
2360,PQ,false,66.0,100.0
2361,PV,false,115.0,100.0
2362,PQ,false,66.0,100.0
2363,PQ,false,66.0,100.0
2364,PQ,false,66.0,100.0
2365,PV,false,66.0,100.0
2366,PQ,false,66.0,100.0
2367,PV,false,66.0,100.0
2368,PQ,false,66.0,100.0
2369,PQ,false,66.0,100.0
2370,PV,false,66.0,100.0
2371,PQ,false,66.0,100.0
2372,PQ,false,66.0,100.0
2373,PV,false,66.0,100.0
2374,PQ,false,66.0,100.0
2375,PQ,false,66.0,100.0
2376,PV,false,66.0,100.0
2377,PQ,false,66.0,100.0
2378,PQ,false,66.0,100.0
2379,PQ,false,500.0,100.0
2380,PV,false,66.0,100.0
2381,PQ,false,66.0,100.0
2382,PQ,false,66.0,100.0
2383,PQ,false,66.0,100.0
2384,PV,false,66.0,100.0
2385,PQ,false,66.0,100.0
2386,PQ,false,66.0,100.0
2387,PQ,false,66.0,100.0
2388,PQ,false,66.0,100.0
2389,PQ,false,66.0,100.0
2390,PQ,false,66.0,100.0
2391,PQ,false,66.0,100.0
2392,PQ,false,66.0,100.0
2393,PQ,false,66.0,100.0
2394,PQ,false,66.0,100.0
2395,PQ,false,66.0,100.0
2396,PV,false,66.0,100.0
2397,PQ,false,66.0,100.0
2398,PQ,false,66.0,100.0
2399,PV,false,230.0,100.0
2400,PQ,false,230.0,100.0
2401,PV,false,66.0,100.0
2402,PV,false,115.0,100.0
2403,PQ,false,115.0,100.0
2404,PQ,false,66.0,100.0
2405,PV,false,230.0,100.0
2406,PV,false,115.0,100.0
2407,PV,false,115.0,100.0
2408,PQ,false,115.0,100.0
2409,PV,false,66.0,100.0
2410,PQ,true,115.0,100.0
2411,PQ,true,115.0,100.0
2412,PQ,true,115.0,100.0
2413,PQ,true,66.0,100.0
2414,PQ,true,66.0,100.0
2415,PQ,true,66.0,100.0
2416,PQ,true,66.0,100.0
2417,PQ,true,66.0,100.0
2418,PQ,true,66.0,100.0
2419,PQ,true,66.0,100.0
2420,PQ,true,66.0,100.0
2421,PQ,true,66.0,100.0
2422,PQ,true,66.0,100.0
2423,PQ,true,66.0,100.0
2424,PQ,true,66.0,100.0
2425,PQ,true,66.0,100.0
2426,PQ,true,66.0,100.0
2427,PQ,true,66.0,100.0
2428,PQ,true,66.0,100.0
2429,PQ,true,66.0,100.0
2430,PQ,true,66.0,100.0
2431,PQ,true,66.0,100.0
2432,PQ,true,66.0,100.0
2433,PQ,true,66.0,100.0
2434,PQ,true,66.0,100.0
2435,PQ,true,66.0,100.0
2436,PQ,true,66.0,100.0
2437,PQ,true,66.0,100.0
2438,PQ,true,66.0,100.0
2439,PQ,true,66.0,100.0
2440,PQ,true,66.0,100.0
2441,PQ,true,66.0,100.0
2442,PQ,true,66.0,100.0
2443,PQ,true,66.0,100.0
2444,PQ,true,66.0,100.0
2445,PQ,true,66.0,100.0
2446,PQ,true,66.0,100.0
2447,PQ,true,66.0,100.0
2448,PQ,true,66.0,100.0
2449,PQ,true,66.0,100.0
2450,PQ,true,66.0,100.0
2451,PQ,true,66.0,100.0
2452,PQ,true,66.0,100.0
2453,PQ,true,66.0,100.0
2454,PQ,true,66.0,100.0
2455,PQ,true,66.0,100.0
2456,PQ,true,66.0,100.0
2457,PQ,true,66.0,100.0
2458,PQ,true,66.0,100.0
2459,PQ,true,230.0,100.0
2460,PQ,true,66.0,100.0
2461,PQ,true,66.0,100.0
2462,PQ,true,66.0,100.0
2463,PQ,true,66.0,100.0
2464,PQ,true,66.0,100.0
2465,PQ,true,66.0,100.0
2466,PQ,true,66.0,100.0
2467,PQ,true,66.0,100.0
2468,PQ,true,66.0,100.0
2469,PQ,true,66.0,100.0
2470,PQ,true,66.0,100.0
2471,PQ,true,66.0,100.0
2472,PQ,true,66.0,100.0
2473,PQ,true,66.0,100.0
2474,PQ,true,66.0,100.0
2475,PQ,true,66.0,100.0
2476,PQ,true,66.0,100.0
2477,PQ,true,66.0,100.0
2478,PQ,true,115.0,100.0
2479,PQ,true,115.0,100.0
2480,PQ,true,115.0,100.0
2481,PQ,true,115.0,100.0
2482,PQ,true,115.0,100.0
2483,PQ,true,115.0,100.0
2484,PQ,true,115.0,100.0
2485,PQ,true,115.0,100.0
2486,PQ,true,115.0,100.0
2487,PQ,true,115.0,100.0
2488,PQ,true,115.0,100.0
2489,PQ,true,115.0,100.0
2490,PQ,true,115.0,100.0
2491,PQ,true,115.0,100.0
2492,PQ,true,115.0,100.0
2493,PQ,true,115.0,100.0
2494,PQ,true,115.0,100.0
2495,PQ,true,115.0,100.0
2496,PQ,true,115.0,100.0
2497,PQ,true,115.0,100.0
2498,PQ,true,115.0,100.0
2499,PQ,true,66.0,100.0
2500,PQ,true,115.0,100.0
2501,PQ,true,115.0,100.0
2502,PQ,true,115.0,100.0
2503,PQ,true,115.0,100.0
2504,PQ,true,115.0,100.0
2505,PQ,true,230.0,100.0
2506,PQ,true,115.0,100.0
2507,PQ,true,115.0,100.0
2508,PQ,true,115.0,100.0
2509,PQ,true,115.0,100.0
2510,PQ,true,115.0,100.0
2511,PQ,true,115.0,100.0
2512,PQ,true,115.0,100.0
2513,PQ,true,115.0,100.0
2514,PQ,true,115.0,100.0
2515,PQ,true,115.0,100.0
2516,PQ,true,115.0,100.0
2517,PQ,true,115.0,100.0
2518,PQ,true,115.0,100.0
2519,PQ,true,115.0,100.0
2520,PQ,true,115.0,100.0
2521,PQ,true,115.0,100.0
2522,PQ,true,115.0,100.0
2523,PQ,true,115.0,100.0
2524,PQ,true,115.0,100.0
2525,PQ,true,115.0,100.0
2526,PQ,true,115.0,100.0
2527,PQ,true,115.0,100.0
2528,PQ,true,115.0,100.0
2529,PQ,true,115.0,100.0
2530,PQ,true,115.0,100.0
2531,PQ,true,115.0,100.0
2532,PQ,true,115.0,100.0
2533,PQ,true,115.0,100.0
2534,PQ,true,115.0,100.0
2535,PQ,true,115.0,100.0
2536,PQ,true,115.0,100.0
2537,PQ,true,115.0,100.0
2538,PQ,true,115.0,100.0
2539,PQ,true,115.0,100.0
2540,PQ,true,66.0,100.0
2541,PQ,true,115.0,100.0
2542,PQ,true,115.0,100.0
2543,PQ,true,115.0,100.0
2544,PQ,true,115.0,100.0
2545,PQ,true,115.0,100.0
2546,PQ,true,115.0,100.0
2547,PQ,true,66.0,100.0
2548,PQ,true,66.0,100.0
2549,PQ,true,66.0,100.0
2550,PQ,true,66.0,100.0
2551,PQ,true,66.0,100.0
2552,PQ,true,66.0,100.0
2553,PQ,true,66.0,100.0
2554,PQ,true,66.0,100.0
2555,PQ,true,115.0,100.0
2556,PQ,true,115.0,100.0
2557,PQ,true,66.0,100.0
2558,PQ,true,66.0,100.0
2559,PQ,true,66.0,100.0
2560,PQ,true,115.0,100.0
2561,PQ,true,66.0,100.0
2562,PQ,true,66.0,100.0
2563,PQ,true,66.0,100.0
2564,PQ,true,66.0,100.0
2565,PQ,true,66.0,100.0
2566,PQ,true,66.0,100.0
2567,PQ,true,115.0,100.0
2568,PQ,true,66.0,100.0
2569,PQ,true,66.0,100.0
2570,PQ,true,66.0,100.0
2571,PQ,true,66.0,100.0
2572,PQ,true,66.0,100.0
2573,PQ,true,66.0,100.0
2574,PQ,true,66.0,100.0
2575,PQ,true,115.0,100.0
2576,PQ,true,115.0,100.0
2577,PQ,true,115.0,100.0
2578,PQ,true,115.0,100.0
2579,PQ,true,66.0,100.0
2580,PQ,true,66.0,100.0
2581,PQ,true,115.0,100.0
2582,PQ,true,66.0,100.0
2583,PQ,true,66.0,100.0
2584,PQ,true,66.0,100.0
2585,PQ,true,66.0,100.0
2586,PQ,true,66.0,100.0
2587,PQ,true,66.0,100.0
2588,PQ,true,115.0,100.0
2589,PQ,true,115.0,100.0
2590,PQ,true,115.0,100.0
2591,PQ,true,115.0,100.0
2592,PQ,true,115.0,100.0
2593,PQ,true,115.0,100.0
2594,PQ,true,115.0,100.0
2595,PQ,true,66.0,100.0
2596,PQ,true,115.0,100.0
2597,PQ,true,115.0,100.0
2598,PQ,true,115.0,100.0
2599,PQ,true,115.0,100.0
2600,PQ,true,115.0,100.0
2601,PQ,true,115.0,100.0
2602,PQ,true,115.0,100.0
2603,PQ,true,115.0,100.0
2604,PQ,true,115.0,100.0
2605,PQ,true,115.0,100.0
2606,PQ,true,115.0,100.0
2607,PQ,true,66.0,100.0
2608,PQ,true,66.0,100.0
2609,PQ,true,66.0,100.0
2610,PQ,true,66.0,100.0
2611,PQ,true,115.0,100.0
2612,PQ,true,115.0,100.0
2613,PQ,true,115.0,100.0
2614,PQ,true,66.0,100.0
2615,PQ,true,66.0,100.0
2616,PQ,true,115.0,100.0
2617,PQ,true,66.0,100.0
2618,PQ,true,115.0,100.0
2619,PQ,true,115.0,100.0
2620,PQ,true,115.0,100.0
2621,PQ,true,66.0,100.0
2622,PQ,true,230.0,100.0
2623,PQ,true,230.0,100.0
2624,PQ,true,230.0,100.0
2625,PQ,true,115.0,100.0
2626,PQ,true,500.0,100.0
2627,PQ,true,230.0,100.0
2628,PQ,true,230.0,100.0
2629,PQ,true,230.0,100.0
2630,PQ,true,230.0,100.0
2631,PQ,true,230.0,100.0
2632,PQ,true,230.0,100.0
2633,PQ,true,230.0,100.0
2634,PQ,true,230.0,100.0
2635,PQ,true,230.0,100.0
2636,PQ,true,230.0,100.0
2637,PQ,true,230.0,100.0
2638,PQ,true,230.0,100.0
2639,PQ,true,230.0,100.0
2640,PQ,true,230.0,100.0
2641,PQ,true,230.0,100.0
2642,PQ,true,230.0,100.0
2643,PQ,true,230.0,100.0
2644,PQ,true,230.0,100.0
2645,PQ,true,230.0,100.0
2646,PQ,true,230.0,100.0
2647,PQ,true,230.0,100.0
2648,PQ,true,230.0,100.0
2649,PQ,true,230.0,100.0
2650,PQ,true,115.0,100.0
2651,PQ,true,115.0,100.0
2652,PQ,true,230.0,100.0
2653,PQ,true,230.0,100.0
2654,PQ,true,230.0,100.0
2655,PQ,true,230.0,100.0
2656,PQ,true,230.0,100.0
2657,PQ,true,230.0,100.0
2658,PQ,true,230.0,100.0
2659,PQ,true,230.0,100.0
2660,PQ,true,230.0,100.0
2661,PQ,true,230.0,100.0
2662,PQ,true,230.0,100.0
2663,PQ,true,230.0,100.0
2664,PQ,true,115.0,100.0
2665,PQ,true,115.0,100.0
2666,PQ,true,115.0,100.0
2667,PQ,true,500.0,100.0
2668,PQ,true,230.0,100.0
2669,PQ,true,230.0,100.0
2670,PQ,true,66.0,100.0
2671,PQ,true,66.0,100.0
2672,PQ,true,66.0,100.0
2673,PQ,true,66.0,100.0
2674,PQ,true,66.0,100.0
2675,PQ,true,66.0,100.0
2676,PQ,true,66.0,100.0
2677,PQ,true,66.0,100.0
2678,PQ,true,66.0,100.0
2679,PQ,true,66.0,100.0
2680,PQ,true,115.0,100.0
2681,PQ,true,66.0,100.0
2682,PQ,true,66.0,100.0
2683,PQ,true,66.0,100.0
2684,PQ,true,66.0,100.0
2685,PQ,true,66.0,100.0
2686,PQ,true,66.0,100.0
2687,PQ,true,66.0,100.0
2688,PQ,true,66.0,100.0
2689,PQ,true,66.0,100.0
2690,PQ,true,66.0,100.0
2691,PQ,true,66.0,100.0
2692,PQ,true,66.0,100.0
2693,PQ,true,66.0,100.0
2694,PQ,true,66.0,100.0
2695,PQ,true,66.0,100.0
2696,PQ,true,66.0,100.0
2697,PQ,true,66.0,100.0
2698,PQ,true,66.0,100.0
2699,PQ,true,66.0,100.0
2700,PQ,true,66.0,100.0
2701,PQ,true,66.0,100.0
2702,PQ,true,66.0,100.0
2703,PQ,true,66.0,100.0
2704,PQ,true,66.0,100.0
2705,PQ,true,66.0,100.0
2706,PQ,true,66.0,100.0
2707,PQ,true,66.0,100.0
2708,PQ,true,66.0,100.0
2709,PQ,true,66.0,100.0
2710,PQ,true,66.0,100.0
2711,PQ,true,66.0,100.0
2712,PQ,true,66.0,100.0
2713,PQ,true,66.0,100.0
2714,PQ,true,66.0,100.0
2715,PQ,true,66.0,100.0
2716,PQ,true,66.0,100.0
2717,PQ,true,66.0,100.0
2718,PQ,true,66.0,100.0
2719,PQ,true,66.0,100.0
2720,PQ,true,66.0,100.0
2721,PQ,true,66.0,100.0
2722,PQ,true,66.0,100.0
2723,PQ,true,66.0,100.0
2724,PQ,true,66.0,100.0
2725,PQ,true,66.0,100.0
2726,PQ,true,66.0,100.0
2727,PQ,true,66.0,100.0
2728,PQ,true,115.0,100.0
2729,PQ,true,66.0,100.0
2730,PQ,true,66.0,100.0
2731,PQ,true,115.0,100.0
2732,PQ,true,115.0,100.0
2733,PV,false,230.0,100.0
2734,PV,false,66.0,100.0
2735,PQ,true,66.0,100.0
2736,PQ,true,115.0,100.0
2737,PQ,true,115.0,100.0
2738,PQ,true,115.0,100.0
2739,PQ,true,66.0,100.0
2740,PV,false,66.0,100.0
2741,PQ,true,66.0,100.0
2742,PQ,true,66.0,100.0
2743,PQ,true,66.0,100.0
2744,PQ,true,66.0,100.0
2745,PQ,true,66.0,100.0
2746,PQ,true,66.0,100.0
2747,PQ,true,66.0,100.0
2748,PQ,true,66.0,100.0
2749,PQ,true,66.0,100.0
2750,PQ,true,115.0,100.0
2751,PQ,true,66.0,100.0
2752,PQ,true,66.0,100.0
2753,PQ,true,66.0,100.0
2754,PQ,true,66.0,100.0
2755,PQ,true,66.0,100.0
2756,PV,false,115.0,100.0
2757,PQ,true,115.0,100.0
2758,PV,false,230.0,100.0
2759,PQ,true,230.0,100.0
2760,PV,false,115.0,100.0
2761,PQ,true,66.0,100.0
2762,PQ,true,115.0,100.0
2763,PQ,true,66.0,100.0
2764,PQ,true,66.0,100.0
2765,PQ,true,115.0,100.0
2766,PQ,true,66.0,100.0
2767,PQ,true,115.0,100.0
2768,PQ,true,66.0,100.0
2769,PQ,true,66.0,100.0
2770,PQ,true,66.0,100.0
2771,PQ,true,66.0,100.0
2772,PQ,true,66.0,100.0
2773,PQ,true,66.0,100.0
2774,PQ,true,66.0,100.0
2775,PQ,true,66.0,100.0
2776,PV,false,66.0,100.0
2777,PQ,true,66.0,100.0
2778,PQ,true,66.0,100.0
2779,PQ,true,66.0,100.0
2780,PQ,true,115.0,100.0
2781,PQ,true,66.0,100.0
2782,PQ,true,66.0,100.0
2783,PQ,true,66.0,100.0
2784,PQ,true,66.0,100.0
2785,PQ,true,66.0,100.0
2786,PQ,true,66.0,100.0
2787,PQ,true,115.0,100.0
2788,PQ,true,66.0,100.0
2789,PQ,true,66.0,100.0
2790,PQ,true,66.0,100.0
2791,PQ,true,115.0,100.0
2792,PQ,true,66.0,100.0
2793,PQ,true,66.0,100.0
2794,PQ,true,66.0,100.0
2795,PQ,true,66.0,100.0
2796,PQ,true,66.0,100.0
2797,PQ,true,66.0,100.0
2798,PQ,true,66.0,100.0
2799,PQ,true,66.0,100.0
2800,PQ,true,66.0,100.0
2801,PQ,true,66.0,100.0
2802,PQ,true,66.0,100.0
2803,PQ,true,66.0,100.0
2804,PQ,true,66.0,100.0
2805,PQ,true,230.0,100.0
2806,PQ,true,230.0,100.0
2807,PQ,true,115.0,100.0
2808,PQ,true,115.0,100.0
2809,PQ,true,115.0,100.0
2810,PQ,true,230.0,100.0
2811,PQ,true,230.0,100.0
2812,PQ,true,115.0,100.0
2813,PQ,true,115.0,100.0
2814,PQ,true,115.0,100.0
2815,PQ,true,115.0,100.0
2816,PQ,true,230.0,100.0
2817,PQ,true,115.0,100.0
2818,PQ,true,115.0,100.0
2819,PQ,true,115.0,100.0
2820,PQ,true,115.0,100.0
2821,PQ,true,115.0,100.0
2822,PQ,true,230.0,100.0
2823,PQ,true,230.0,100.0
2824,PQ,true,230.0,100.0
2825,PQ,true,115.0,100.0
2826,PQ,true,230.0,100.0
2827,PQ,true,230.0,100.0
2828,PQ,true,230.0,100.0
2829,PQ,true,115.0,100.0
2830,PQ,true,115.0,100.0
2831,PQ,true,115.0,100.0
2832,PQ,true,115.0,100.0
2833,PQ,true,115.0,100.0
2834,PQ,true,230.0,100.0
2835,PQ,true,230.0,100.0
2836,PQ,true,500.0,100.0
2837,PQ,true,230.0,100.0
2838,PQ,true,230.0,100.0
2839,PQ,true,230.0,100.0
2840,PQ,true,230.0,100.0
2841,PQ,true,230.0,100.0
2842,PQ,true,115.0,100.0
2843,PQ,true,115.0,100.0
2844,PQ,true,115.0,100.0
2845,PQ,true,115.0,100.0
2846,PQ,true,115.0,100.0
2847,PQ,true,115.0,100.0
2848,PQ,true,115.0,100.0
2849,PQ,true,230.0,100.0
2850,PQ,true,115.0,100.0
2851,PQ,true,115.0,100.0
2852,PQ,true,115.0,100.0
2853,PQ,true,115.0,100.0
2854,PQ,true,115.0,100.0
2855,PQ,true,115.0,100.0
2856,PQ,true,500.0,100.0
2857,PQ,true,500.0,100.0
2858,PQ,true,230.0,100.0
2859,PQ,true,230.0,100.0
2860,PQ,true,230.0,100.0
2861,PQ,true,230.0,100.0
2862,PQ,true,115.0,100.0
2863,PQ,true,115.0,100.0
2864,PQ,true,115.0,100.0
2865,PQ,true,115.0,100.0
2866,PQ,true,115.0,100.0
2867,PQ,true,115.0,100.0
2868,PQ,true,115.0,100.0
2869,PQ,true,115.0,100.0
2870,PQ,true,115.0,100.0
2871,PQ,true,115.0,100.0
2872,PQ,true,115.0,100.0
2873,PQ,true,230.0,100.0
2874,PQ,true,115.0,100.0
2875,PQ,true,115.0,100.0
2876,PQ,true,115.0,100.0
2877,PQ,true,115.0,100.0
2878,PQ,true,115.0,100.0
2879,PQ,true,230.0,100.0
2880,PQ,true,115.0,100.0
2881,PQ,true,115.0,100.0
2882,PQ,true,115.0,100.0
2883,PQ,true,115.0,100.0
2884,PQ,true,115.0,100.0
2885,PQ,true,115.0,100.0
2886,PQ,true,115.0,100.0
2887,PQ,true,115.0,100.0
2888,PQ,true,115.0,100.0
2889,PQ,true,115.0,100.0
2890,PQ,true,115.0,100.0
2891,PQ,true,115.0,100.0
2892,PQ,true,115.0,100.0
2893,PQ,true,115.0,100.0
2894,PQ,true,115.0,100.0
2895,PQ,true,66.0,100.0
2896,PQ,true,66.0,100.0
2897,PQ,true,230.0,100.0
2898,PQ,true,230.0,100.0
2899,PQ,true,230.0,100.0
2900,PQ,true,230.0,100.0
2901,PQ,true,230.0,100.0
2902,PQ,true,230.0,100.0
2903,PQ,true,230.0,100.0
2904,PQ,true,230.0,100.0
2905,PQ,true,230.0,100.0
2906,PQ,true,115.0,100.0
2907,PQ,true,115.0,100.0
2908,PQ,true,115.0,100.0
2909,PQ,true,115.0,100.0
2910,PQ,true,115.0,100.0
2911,PQ,true,115.0,100.0
2912,PQ,true,115.0,100.0
2913,PQ,true,115.0,100.0
2914,PQ,true,115.0,100.0
2915,PQ,true,115.0,100.0
2916,PQ,true,115.0,100.0
2917,PQ,true,115.0,100.0
2918,PQ,true,115.0,100.0
2919,PQ,true,115.0,100.0
2920,PQ,true,115.0,100.0
2921,PQ,true,115.0,100.0
2922,PQ,true,115.0,100.0
2923,PQ,true,230.0,100.0
2924,PQ,true,230.0,100.0
2925,PQ,true,230.0,100.0
2926,PQ,true,230.0,100.0
2927,PQ,true,230.0,100.0
2928,PQ,true,115.0,100.0
2929,PQ,true,66.0,100.0
2930,PQ,true,66.0,100.0
2931,PQ,true,66.0,100.0
2932,PQ,true,66.0,100.0
2933,PQ,true,115.0,100.0
2934,PQ,true,115.0,100.0
2935,PQ,true,115.0,100.0
2936,PQ,true,115.0,100.0
2937,PQ,true,115.0,100.0
2938,PQ,true,115.0,100.0
2939,PQ,true,230.0,100.0
2940,PQ,true,230.0,100.0
2941,PQ,true,230.0,100.0
2942,PQ,true,230.0,100.0
2943,PQ,true,115.0,100.0
2944,PQ,true,115.0,100.0
2945,PQ,true,115.0,100.0
2946,PQ,true,115.0,100.0
2947,PQ,true,115.0,100.0
2948,PQ,true,115.0,100.0
2949,PQ,true,115.0,100.0
2950,PQ,true,115.0,100.0
2951,PQ,true,66.0,100.0
2952,PQ,true,66.0,100.0
2953,PQ,true,66.0,100.0
2954,PQ,true,66.0,100.0
2955,PQ,true,66.0,100.0
2956,PQ,true,66.0,100.0
2957,PQ,true,66.0,100.0
2958,PQ,true,66.0,100.0
2959,PQ,true,66.0,100.0
2960,PQ,true,66.0,100.0
2961,PQ,true,115.0,100.0
2962,PQ,true,115.0,100.0
2963,PQ,true,115.0,100.0
2964,PQ,true,115.0,100.0
2965,PQ,true,115.0,100.0
2966,PQ,true,230.0,100.0
2967,PQ,true,230.0,100.0
2968,PQ,true,230.0,100.0
2969,PQ,true,115.0,100.0
2970,PQ,true,115.0,100.0
2971,PQ,true,230.0,100.0
2972,PQ,true,230.0,100.0
2973,PQ,true,230.0,100.0
2974,PQ,true,230.0,100.0
2975,PQ,true,230.0,100.0
2976,PQ,true,230.0,100.0
2977,PQ,true,230.0,100.0
2978,PQ,true,230.0,100.0
2979,PQ,true,230.0,100.0
2980,PQ,true,230.0,100.0
2981,PQ,true,230.0,100.0
2982,PQ,true,115.0,100.0
2983,PQ,true,115.0,100.0
2984,PQ,true,115.0,100.0
2985,PQ,true,115.0,100.0
2986,PQ,true,115.0,100.0
2987,PQ,true,230.0,100.0
2988,PQ,true,230.0,100.0
2989,PQ,true,230.0,100.0
2990,PQ,true,115.0,100.0
2991,PQ,true,115.0,100.0
2992,PQ,true,115.0,100.0
2993,PQ,true,115.0,100.0
2994,PQ,true,115.0,100.0
2995,PQ,true,115.0,100.0
2996,PQ,true,230.0,100.0
2997,PQ,true,230.0,100.0
2998,PQ,true,115.0,100.0
2999,PQ,true,115.0,100.0
3000,PQ,true,66.0,100.0
3001,PQ,true,66.0,100.0
3002,PQ,true,66.0,100.0
3003,PQ,true,115.0,100.0
3004,PQ,true,115.0,100.0
3005,PQ,true,115.0,100.0
3006,PQ,true,115.0,100.0
3007,PQ,true,115.0,100.0
3008,PQ,true,115.0,100.0
3009,PQ,true,115.0,100.0
3010,PQ,true,115.0,100.0
3011,PQ,true,115.0,100.0
3012,PQ,true,115.0,100.0
3013,PQ,true,115.0,100.0
3014,PQ,true,115.0,100.0
3015,PQ,true,115.0,100.0
3016,PQ,true,115.0,100.0
3017,PQ,true,115.0,100.0
3018,PQ,true,115.0,100.0
3019,PQ,true,115.0,100.0
3020,PQ,true,115.0,100.0
3021,PQ,true,115.0,100.0
3022,PQ,true,115.0,100.0
3023,PQ,true,115.0,100.0
3024,PQ,true,115.0,100.0
3025,PQ,true,115.0,100.0
