name,component,type,init
v_ref_d,infinite_sources_0,device,0.9776007273499568
v_ref_q,infinite_sources_0,device,-3.856188839774616e-20
v_ref_d,infinite_sources_1,device,0.9822199860267872
v_ref_q,infinite_sources_1,device,-1.3087722499104743e-18
v_ref_d,infinite_sources_2,device,0.9803506052302327
v_ref_q,infinite_sources_2,device,3.4531124682210048e-18
