name,component,type,init
i_bus_D,inf_src_1,"",-0.8588382031635633
i_bus_Q,inf_src_1,"",0.43791422243408173
i_bus_D,inf_src_2,"",0.9385267027852822
i_bus_Q,inf_src_2,"",-0.2690647465465922
v_bus_D,pa_rc_1,"",1.0
v_bus_Q,pa_rc_1,"",0.0
v_bus_D,pa_rc_2,"",1.1947121597964845
v_bus_Q,pa_rc_2,"",0.45070662607328327
i_br_D,se_rl_1,"",-0.9088382032571231
i_br_Q,se_rl_1,"",0.3712475555278265
