-0.963561,-0.030365,0.728392,-0.650133,1.000000,0.000000,1.194712,0.450707,-0.908838,0.371248
-0.963561,-0.030365,0.728392,-0.650133,1.000000,0.000000,1.194712,0.450707,-0.908838,0.371248
-0.963561,-0.030365,0.728392,-0.650133,1.000000,0.000000,1.194712,0.450707,-0.908838,0.371248
-0.963561,-0.030365,0.728392,-0.650133,1.000000,0.000000,1.194712,0.450707,-0.908838,0.371248
-0.963561,-0.030365,0.728392,-0.650133,1.000000,0.000000,1.194712,0.450707,-0.908838,0.371248
-0.963561,-0.030365,0.728392,-0.650133,1.000000,0.000000,1.194712,0.450707,-0.908838,0.371248
-0.963561,-0.030365,0.728392,-0.650133,1.000000,0.000000,1.194712,0.450707,-0.908838,0.371248
-0.963561,-0.030365,0.728392,-0.650133,1.000000,0.000000,1.194712,0.450707,-0.908838,0.371248
-0.963561,-0.030365,0.728392,-0.650133,1.000000,0.000000,1.194712,0.450707,-0.908838,0.371248
-0.963561,-0.030365,0.728392,-0.650133,1.000000,0.000000,1.194712,0.450707,-0.908838,0.371248
-0.963561,-0.030365,0.728392,-0.650133,1.000000,0.000000,1.194712,0.450707,-0.908838,0.371248
-0.963561,-0.030365,0.728392,-0.650133,1.000000,0.000000,1.194712,0.450707,-0.908838,0.371248
-0.963561,-0.030365,0.728392,-0.650133,1.000000,0.000000,1.194712,0.450707,-0.908838,0.371248
-0.963561,-0.030365,0.728392,-0.650133,1.000000,0.000000,1.194712,0.450707,-0.908838,0.371248
-0.963561,-0.030365,0.728392,-0.650133,1.000000,0.000000,1.194712,0.450707,-0.908838,0.371248
-0.963561,-0.030365,0.728392,-0.650133,1.000000,0.000000,1.194712,0.450707,-0.908838,0.371248
-0.963561,-0.030365,0.728392,-0.650133,1.000000,0.000000,1.194712,0.450707,-0.908838,0.371248
-0.963561,-0.030365,0.728392,-0.650133,1.000000,0.000000,1.194712,0.450707,-0.908838,0.371248
-0.963561,-0.030365,0.728392,-0.650133,1.000000,0.000000,1.194712,0.450707,-0.908838,0.371248
-0.963561,-0.030365,0.728392,-0.650133,1.000000,0.000000,1.194712,0.450707,-0.908838,0.371248
-0.963561,-0.030365,0.728392,-0.650133,1.000000,0.000000,1.194712,0.450707,-0.908838,0.371248
-0.963561,-0.030365,0.728392,-0.650133,1.000000,0.000000,1.194712,0.450707,-0.908838,0.371248
-0.963561,-0.030365,0.728392,-0.650133,1.000000,0.000000,1.194712,0.450707,-0.908838,0.371248
-0.963561,-0.030365,0.728392,-0.650133,1.000000,0.000000,1.194712,0.450707,-0.908838,0.371248
-0.963561,-0.030365,0.728392,-0.650133,1.000000,0.000000,1.194712,0.450707,-0.908838,0.371248
-0.963561,-0.030365,0.728392,-0.650133,1.000000,0.000000,1.194712,0.450707,-0.908838,0.371248
-0.963561,-0.030365,0.728392,-0.650133,1.000000,0.000000,1.194712,0.450707,-0.908838,0.371248
-0.963561,-0.030365,0.728392,-0.650133,1.000000,0.000000,1.194712,0.450707,-0.908838,0.371248
-0.963561,-0.030365,0.728392,-0.650133,1.000000,0.000000,1.194712,0.450707,-0.908838,0.371248
