scenario,bus,timepoint,load_MW
climate_1,775,2035-01-01T22:00:00.000000-0800,3.1292616845501198
climate_1,1766,2035-01-01T04:00:00.000000-0800,3.6625863745896385
climate_1,1530,2035-01-01T15:00:00.000000-0800,12.446233144243052
climate_1,944,2035-01-01T08:00:00.000000-0800,8.028660471889905
climate_1,7662,2035-01-01T03:00:00.000000-0800,5.878400325025957
climate_1,1091,2035-01-01T14:00:00.000000-0800,7.856230147462219
climate_1,165,2035-01-01T17:00:00.000000-0800,0.35843990000000003
climate_1,723,2035-01-01T00:00:00.000000-0800,0.3901998325771124
climate_1,901,2035-01-01T04:00:00.000000-0800,10.313096706062025
climate_1,643,2035-01-01T05:00:00.000000-0800,4.006141154457421
climate_1,850,2035-01-01T12:00:00.000000-0800,2.388114708794666
climate_1,820,2035-01-01T13:00:00.000000-0800,5.785560329020837
climate_1,1394,2035-01-01T04:00:00.000000-0800,4.556790025729556
climate_1,1122,2035-01-01T14:00:00.000000-0800,3.897805938448635
climate_1,957,2035-01-01T05:00:00.000000-0800,5.662500822784891
climate_1,2366,2035-01-01T20:00:00.000000-0800,26.47413460222208
climate_1,387,2035-01-01T00:00:00.000000-0800,0.6317298119119462
climate_1,14,2035-01-01T03:00:00.000000-0800,8.209640993866214
climate_1,96,2035-01-01T17:00:00.000000-0800,21.64138688758612
climate_1,1668,2035-01-01T22:00:00.000000-0800,2.475796925164466
climate_1,60,2035-01-01T09:00:00.000000-0800,1.1872859934786388
climate_1,358,2035-01-01T14:00:00.000000-0800,15.134670102985172
climate_1,1737,2035-01-01T07:00:00.000000-0800,10.757303901753033
climate_1,411,2035-01-01T03:00:00.000000-0800,22.346838005978146
climate_1,1202,2035-01-01T12:00:00.000000-0800,15.88133411614492
climate_1,7957,2035-01-01T17:00:00.000000-0800,12.025129451459014
climate_1,828,2035-01-01T02:00:00.000000-0800,4.458950854168752
climate_1,1650,2035-01-01T21:00:00.000000-0800,39.400707972581415
climate_1,765,2035-01-01T18:00:00.000000-0800,0.4914342
climate_1,296,2035-01-01T10:00:00.000000-0800,5.4436177240259
climate_1,600,2035-01-01T19:00:00.000000-0800,3.656620873240949
climate_1,1072,2035-01-01T13:00:00.000000-0800,35.22476240757933
climate_1,846,2035-01-01T06:00:00.000000-0800,0.23622487
climate_1,2270,2035-01-01T03:00:00.000000-0800,0.26109169000000004
climate_1,2102,2035-01-01T09:00:00.000000-0800,26.025878007364632
climate_1,798,2035-01-01T15:00:00.000000-0800,13.042509544196058
climate_1,1064,2035-01-01T23:00:00.000000-0800,14.185795501248428
climate_1,2364,2035-01-01T16:00:00.000000-0800,2.165802567204219
climate_1,7893,2035-01-01T23:00:00.000000-0800,13.236574222554891
climate_1,2302,2035-01-01T16:00:00.000000-0800,6.9893350000000005
climate_1,540,2035-01-01T19:00:00.000000-0800,3.8692380404984372
climate_1,1050,2035-01-01T22:00:00.000000-0800,10.251819664916962
climate_1,1963,2035-01-01T10:00:00.000000-0800,18.328647840317974
climate_1,477,2035-01-01T01:00:00.000000-0800,23.91649571346069
climate_1,170,2035-01-01T09:00:00.000000-0800,7.709069684741007
climate_1,2269,2035-01-01T09:00:00.000000-0800,1.8761872326090554
climate_1,8407,2035-01-01T20:00:00.000000-0800,5.875039
climate_1,7778,2035-01-01T04:00:00.000000-0800,4.286749536497576
climate_1,1281,2035-01-01T23:00:00.000000-0800,5.470019651795628
climate_1,1110,2035-01-01T12:00:00.000000-0800,7.852606157848683
climate_1,1342,2035-01-01T16:00:00.000000-0800,16.1627695386201
climate_1,8331,2035-01-01T01:00:00.000000-0800,1.0845979025899803
climate_1,619,2035-01-01T10:00:00.000000-0800,23.577461573507016
climate_1,2046,2035-01-01T17:00:00.000000-0800,7.1271554933945565
climate_1,8195,2035-01-01T18:00:00.000000-0800,8.65375846880651
climate_1,1198,2035-01-01T03:00:00.000000-0800,5.743090873314823
climate_1,8311,2035-01-01T09:00:00.000000-0800,0.20112631
climate_1,726,2035-01-01T23:00:00.000000-0800,40.790708776770344
climate_1,1703,2035-01-01T06:00:00.000000-0800,6.574078318568067
climate_1,1088,2035-01-01T01:00:00.000000-0800,18.021204768155876
climate_1,71,2035-01-01T11:00:00.000000-0800,1.9123180720616981
climate_1,2164,2035-01-01T17:00:00.000000-0800,48.804830646065994
climate_1,1059,2035-01-01T16:00:00.000000-0800,49.91401905358745
climate_1,7917,2035-01-01T19:00:00.000000-0800,36.98784948083317
climate_1,329,2035-01-01T08:00:00.000000-0800,5.34895179739487
climate_1,190,2035-01-01T23:00:00.000000-0800,4.251202348060384
climate_1,854,2035-01-01T15:00:00.000000-0800,15.148934228952015
climate_1,1709,2035-01-01T07:00:00.000000-0800,0.008408999
climate_1,1320,2035-01-01T19:00:00.000000-0800,8.760034977479537
climate_1,2110,2035-01-01T20:00:00.000000-0800,0.40052817189740564
climate_1,612,2035-01-01T13:00:00.000000-0800,19.842034418476686
climate_1,1189,2035-01-01T17:00:00.000000-0800,3.7416919201904997
climate_1,856,2035-01-01T14:00:00.000000-0800,10.389854757628964
climate_1,627,2035-01-01T01:00:00.000000-0800,3.4906459708654793
climate_1,369,2035-01-01T11:00:00.000000-0800,14.05574279372131
climate_1,573,2035-01-01T18:00:00.000000-0800,60.815158332036994
climate_1,2266,2035-01-01T22:00:00.000000-0800,0.38432736
climate_1,1004,2035-01-01T12:00:00.000000-0800,15.836532663242487
climate_1,8588,2035-01-01T06:00:00.000000-0800,11.440171058934157
climate_1,1069,2035-01-01T05:00:00.000000-0800,10.566694009620425
climate_1,2004,2035-01-01T05:00:00.000000-0800,23.769763937379018
climate_1,2397,2035-01-01T02:00:00.000000-0800,5.438817725701698
climate_1,203,2035-01-01T03:00:00.000000-0800,5.500397025509653
climate_1,8398,2035-01-01T18:00:00.000000-0800,0.15643996999999998
climate_1,2132,2035-01-01T08:00:00.000000-0800,3.6090024068605535
climate_1,8622,2035-01-01T20:00:00.000000-0800,47.98337408952094
climate_1,1698,2035-01-01T01:00:00.000000-0800,5.728169653381517
climate_1,931,2035-01-01T22:00:00.000000-0800,11.662496483073081
climate_1,7802,2035-01-01T02:00:00.000000-0800,5.680860779394768
climate_1,1355,2035-01-01T11:00:00.000000-0800,1.5326809049806278
climate_1,84,2035-01-01T20:00:00.000000-0800,3.386142847422954
climate_1,8313,2035-01-01T15:00:00.000000-0800,26.286791511329078
climate_1,7950,2035-01-01T22:00:00.000000-0800,10.010431
climate_1,935,2035-01-01T02:00:00.000000-0800,4.970811285572156
climate_1,8018,2035-01-01T22:00:00.000000-0800,51.55817401282318
climate_1,99,2035-01-01T14:00:00.000000-0800,34.91468443357768
climate_1,1829,2035-01-01T04:00:00.000000-0800,15.54235584258094
climate_1,849,2035-01-01T02:00:00.000000-0800,0.7983039615410246
climate_1,1347,2035-01-01T02:00:00.000000-0800,14.155143701761785
climate_1,1875,2035-01-01T03:00:00.000000-0800,1.4816486578421035
climate_1,8628,2035-01-01T14:00:00.000000-0800,9.769344837008948
climate_1,462,2035-01-01T17:00:00.000000-0800,31.42253318646085
climate_1,783,2035-01-01T11:00:00.000000-0800,6.0147118236540695
climate_1,7820,2035-01-01T13:00:00.000000-0800,20.122366354298823
climate_1,475,2035-01-01T09:00:00.000000-0800,18.629954878470457
climate_1,1504,2035-01-01T13:00:00.000000-0800,3.3946624986117353
climate_1,7785,2035-01-01T00:00:00.000000-0800,14.217995418116214
climate_1,1769,2035-01-01T04:00:00.000000-0800,1.461931011513549
climate_1,974,2035-01-01T03:00:00.000000-0800,0.91932446
climate_1,1973,2035-01-01T20:00:00.000000-0800,17.532240475846752
climate_1,2207,2035-01-01T16:00:00.000000-0800,11.433558799631736
climate_1,8633,2035-01-01T20:00:00.000000-0800,0.7293168870541008
climate_1,7657,2035-01-01T23:00:00.000000-0800,0.4280157414228989
climate_1,8711,2035-01-01T02:00:00.000000-0800,7.0733867
climate_1,765,2035-01-01T19:00:00.000000-0800,0.50809583
climate_1,1796,2035-01-01T08:00:00.000000-0800,11.614819525555019
climate_1,2064,2035-01-01T07:00:00.000000-0800,15.562714093928001
climate_1,1994,2035-01-01T15:00:00.000000-0800,32.40066915937027
climate_1,615,2035-01-01T06:00:00.000000-0800,3.442473043762181
climate_1,2026,2035-01-01T17:00:00.000000-0800,1.129387
climate_1,137,2035-01-01T20:00:00.000000-0800,4.591406
climate_1,8336,2035-01-01T05:00:00.000000-0800,8.383999459959778
climate_1,2339,2035-01-01T23:00:00.000000-0800,11.738864486955102
climate_1,628,2035-01-01T18:00:00.000000-0800,4.202012461318215
climate_1,8646,2035-01-01T10:00:00.000000-0800,6.918636
climate_1,8838,2035-01-01T14:00:00.000000-0800,0.6607301999999999
climate_1,969,2035-01-01T01:00:00.000000-0800,8.828604739044405
climate_1,1692,2035-01-01T22:00:00.000000-0800,4.222868717639014
climate_1,8555,2035-01-01T19:00:00.000000-0800,12.551571813254853
climate_1,471,2035-01-01T04:00:00.000000-0800,2.21595252859001
climate_1,1972,2035-01-01T05:00:00.000000-0800,5.466431923036623
climate_1,1600,2035-01-01T19:00:00.000000-0800,6.231475890675837
climate_1,7947,2035-01-01T19:00:00.000000-0800,2.491749142911477
climate_1,1364,2035-01-01T07:00:00.000000-0800,10.723813275097537
climate_1,823,2035-01-01T15:00:00.000000-0800,9.912165286332755
climate_1,538,2035-01-01T04:00:00.000000-0800,16.198742610214985
climate_1,8410,2035-01-01T04:00:00.000000-0800,1.8080962999999999
climate_1,2205,2035-01-01T09:00:00.000000-0800,0.0004590026
climate_1,8443,2035-01-01T23:00:00.000000-0800,1.839372793149953
climate_1,1458,2035-01-01T15:00:00.000000-0800,4.909791058561516
climate_1,795,2035-01-01T10:00:00.000000-0800,6.927317452919811
climate_1,8728,2035-01-01T08:00:00.000000-0800,6.073845753334077
climate_1,8402,2035-01-01T14:00:00.000000-0800,1.2634084018631098
climate_1,886,2035-01-01T05:00:00.000000-0800,1.4918457
climate_1,1877,2035-01-01T13:00:00.000000-0800,-1.0437598803231594
climate_1,8719,2035-01-01T19:00:00.000000-0800,6.665111564444258
climate_1,872,2035-01-01T05:00:00.000000-0800,4.179661289923329
climate_1,573,2035-01-01T05:00:00.000000-0800,70.18734212390245
climate_1,84,2035-01-01T14:00:00.000000-0800,5.748575353175334
climate_1,903,2035-01-01T05:00:00.000000-0800,3.502772539620765
climate_1,622,2035-01-01T04:00:00.000000-0800,0.4440728099976405
climate_1,1772,2035-01-01T02:00:00.000000-0800,2.798239651191694
climate_1,1903,2035-01-01T16:00:00.000000-0800,0.2415293536521752
climate_1,8461,2035-01-01T03:00:00.000000-0800,0.035413
climate_1,8673,2035-01-01T10:00:00.000000-0800,1.1633804
climate_1,361,2035-01-01T06:00:00.000000-0800,7.856665602891518
climate_1,8783,2035-01-01T10:00:00.000000-0800,9.343308334748322
climate_1,19,2035-01-01T19:00:00.000000-0800,23.455327848306425
climate_1,8460,2035-01-01T22:00:00.000000-0800,1.1142012500585838
climate_1,622,2035-01-01T03:00:00.000000-0800,0.4255683298984066
climate_1,807,2035-01-01T15:00:00.000000-0800,3.705979721222385
climate_1,1837,2035-01-01T00:00:00.000000-0800,2.68086007510554
climate_1,1820,2035-01-01T19:00:00.000000-0800,0.15402387199305212
climate_1,169,2035-01-01T03:00:00.000000-0800,7.765522461197547
climate_1,175,2035-01-01T05:00:00.000000-0800,3.4635756543068776
climate_1,2231,2035-01-01T22:00:00.000000-0800,0.9538739
climate_1,1580,2035-01-01T04:00:00.000000-0800,5.9621865679166275
climate_1,507,2035-01-01T11:00:00.000000-0800,13.071939457703394
climate_1,664,2035-01-01T01:00:00.000000-0800,8.541551392191163
climate_1,2178,2035-01-01T02:00:00.000000-0800,8.423128975324294
climate_1,941,2035-01-01T01:00:00.000000-0800,10.905687188225265
climate_1,8088,2035-01-01T10:00:00.000000-0800,12.59488172088029
climate_1,1118,2035-01-01T00:00:00.000000-0800,46.65777561006491
climate_1,7907,2035-01-01T10:00:00.000000-0800,1.7647461118765284
climate_1,1867,2035-01-01T18:00:00.000000-0800,23.556861193025885
climate_1,7851,2035-01-01T09:00:00.000000-0800,3.309635062601902
climate_1,2023,2035-01-01T01:00:00.000000-0800,26.908656312792804
climate_1,506,2035-01-01T19:00:00.000000-0800,1.2748246195244113
climate_1,1645,2035-01-01T22:00:00.000000-0800,0.8114272312850119
climate_1,1698,2035-01-01T15:00:00.000000-0800,9.394658205490034
climate_1,8228,2035-01-01T08:00:00.000000-0800,0.81975946
climate_1,7977,2035-01-01T11:00:00.000000-0800,1.2014349483761315
climate_1,8723,2035-01-01T18:00:00.000000-0800,0.8934861859663151
climate_1,1864,2035-01-01T06:00:00.000000-0800,0.8900781
climate_1,674,2035-01-01T17:00:00.000000-0800,74.15532727583309
climate_1,642,2035-01-01T12:00:00.000000-0800,1.8749541914009962
climate_1,8835,2035-01-01T19:00:00.000000-0800,0.5107907081339745
climate_1,8277,2035-01-01T19:00:00.000000-0800,0.7071901419520225
climate_1,2386,2035-01-01T13:00:00.000000-0800,0.11246653010579924
climate_1,262,2035-01-01T20:00:00.000000-0800,0.6180583513148714
climate_1,518,2035-01-01T05:00:00.000000-0800,69.93287242416969
climate_1,1107,2035-01-01T04:00:00.000000-0800,7.2984092784366945
climate_1,947,2035-01-01T01:00:00.000000-0800,6.645623565001861
climate_1,2304,2035-01-01T11:00:00.000000-0800,12.535669169262269
climate_1,2281,2035-01-01T20:00:00.000000-0800,4.332312233736638
climate_1,8121,2035-01-01T17:00:00.000000-0800,1.436908429765239
climate_1,8435,2035-01-01T10:00:00.000000-0800,0.68336487
climate_1,8147,2035-01-01T15:00:00.000000-0800,11.815867625862706
climate_1,927,2035-01-01T20:00:00.000000-0800,17.774310735668703
climate_1,1176,2035-01-01T15:00:00.000000-0800,1.043266554734164
climate_1,317,2035-01-01T00:00:00.000000-0800,10.40900123676694
climate_1,2232,2035-01-01T14:00:00.000000-0800,8.188578150785752
climate_1,1454,2035-01-01T21:00:00.000000-0800,32.21735784486766
climate_1,8161,2035-01-01T17:00:00.000000-0800,3.698886180613371
climate_1,704,2035-01-01T20:00:00.000000-0800,15.487421331637012
climate_1,2041,2035-01-01T09:00:00.000000-0800,2.3332922
climate_1,1116,2035-01-01T12:00:00.000000-0800,33.13619711409105
climate_1,201,2035-01-01T19:00:00.000000-0800,4.187967231469235
climate_1,107,2035-01-01T06:00:00.000000-0800,9.00772785642456
climate_1,993,2035-01-01T19:00:00.000000-0800,17.48107148473742
climate_1,988,2035-01-01T17:00:00.000000-0800,6.854511632598286
climate_1,787,2035-01-01T04:00:00.000000-0800,19.073144773731332
climate_1,994,2035-01-01T10:00:00.000000-0800,-5.3096914488572935
climate_1,8316,2035-01-01T18:00:00.000000-0800,5.87814733300907
climate_1,946,2035-01-01T01:00:00.000000-0800,0.011492999
climate_1,1458,2035-01-01T16:00:00.000000-0800,4.827423846256347
climate_1,1302,2035-01-01T04:00:00.000000-0800,3.9927935948696343
climate_1,7928,2035-01-01T17:00:00.000000-0800,12.479225289044583
climate_1,1043,2035-01-01T20:00:00.000000-0800,0.08205200000000001
climate_1,1544,2035-01-01T20:00:00.000000-0800,2.0230535398602263
climate_1,1270,2035-01-01T18:00:00.000000-0800,18.13221268148735
climate_1,488,2035-01-01T10:00:00.000000-0800,4.621843270170087
climate_1,1882,2035-01-01T23:00:00.000000-0800,4.336508325103637
climate_1,2155,2035-01-01T03:00:00.000000-0800,11.131266796516494
climate_1,8867,2035-01-01T18:00:00.000000-0800,1.1218848000000001
climate_1,142,2035-01-01T16:00:00.000000-0800,13.683063204889061
climate_1,2140,2035-01-01T16:00:00.000000-0800,63.72087449415415
climate_1,441,2035-01-01T18:00:00.000000-0800,8.58454697692577
climate_1,1373,2035-01-01T11:00:00.000000-0800,8.123915017116198
climate_1,772,2035-01-01T23:00:00.000000-0800,10.062206623714575
climate_1,8314,2035-01-01T13:00:00.000000-0800,3.3894495178815083
climate_1,7650,2035-01-01T22:00:00.000000-0800,0.84938654
climate_1,8117,2035-01-01T07:00:00.000000-0800,13.113159033498484
climate_1,1695,2035-01-01T12:00:00.000000-0800,19.613964613184734
climate_1,7716,2035-01-01T09:00:00.000000-0800,11.27519515291264
climate_1,698,2035-01-01T21:00:00.000000-0800,0.4497332053712945
climate_1,1390,2035-01-01T08:00:00.000000-0800,22.375426167095128
climate_1,309,2035-01-01T03:00:00.000000-0800,36.454340467005224
climate_1,8689,2035-01-01T20:00:00.000000-0800,16.940696710007604
climate_1,2205,2035-01-01T07:00:00.000000-0800,0.0039646279999999996
climate_1,2304,2035-01-01T22:00:00.000000-0800,37.3774425637294
climate_1,1353,2035-01-01T12:00:00.000000-0800,8.124557268745738
climate_1,7957,2035-01-01T00:00:00.000000-0800,7.533142478660764
climate_1,541,2035-01-01T13:00:00.000000-0800,23.1632885460889
climate_1,1606,2035-01-01T22:00:00.000000-0800,3.683845030645853
climate_1,645,2035-01-01T12:00:00.000000-0800,25.862338812599234
climate_1,299,2035-01-01T18:00:00.000000-0800,2.6310273000000004
climate_1,187,2035-01-01T06:00:00.000000-0800,6.8731895008199775
climate_1,1696,2035-01-01T10:00:00.000000-0800,223.4921384640602
climate_1,81,2035-01-01T05:00:00.000000-0800,0.8627361580133688
climate_1,1414,2035-01-01T21:00:00.000000-0800,10.336146482385463
climate_1,404,2035-01-01T10:00:00.000000-0800,20.321343176616303
climate_1,1344,2035-01-01T17:00:00.000000-0800,11.798412119760343
climate_1,8796,2035-01-01T11:00:00.000000-0800,0.8499921167599475
climate_1,279,2035-01-01T21:00:00.000000-0800,2.1200075942382943
climate_1,2034,2035-01-01T13:00:00.000000-0800,1.324416295148817
climate_1,844,2035-01-01T12:00:00.000000-0800,7.827573357319608
climate_1,2158,2035-01-01T19:00:00.000000-0800,12.015229086418794
climate_1,960,2035-01-01T08:00:00.000000-0800,9.791418853977298
climate_1,835,2035-01-01T17:00:00.000000-0800,6.107509350322898
climate_1,894,2035-01-01T16:00:00.000000-0800,7.781749467659367
climate_1,1107,2035-01-01T17:00:00.000000-0800,10.803622083107175
climate_1,2060,2035-01-01T18:00:00.000000-0800,14.590616037379858
climate_1,245,2035-01-01T04:00:00.000000-0800,0.02383172
climate_1,2311,2035-01-01T03:00:00.000000-0800,0.05496375694868001
climate_1,2323,2035-01-01T17:00:00.000000-0800,49.701400246474904
climate_1,2125,2035-01-01T22:00:00.000000-0800,22.09776208572476
climate_1,979,2035-01-01T11:00:00.000000-0800,16.77935315680909
climate_1,1790,2035-01-01T16:00:00.000000-0800,4.71675245240029
climate_1,8868,2035-01-01T20:00:00.000000-0800,5.533133022704874
climate_1,396,2035-01-01T21:00:00.000000-0800,34.781904997119355
climate_1,815,2035-01-01T19:00:00.000000-0800,4.7452951706484345
climate_1,1462,2035-01-01T22:00:00.000000-0800,2.2133889
climate_1,8842,2035-01-01T19:00:00.000000-0800,25.6420519075334
climate_1,219,2035-01-01T02:00:00.000000-0800,13.434940271164956
climate_1,515,2035-01-01T06:00:00.000000-0800,32.29365720957483
climate_1,1473,2035-01-01T18:00:00.000000-0800,36.88254466795683
climate_1,7623,2035-01-01T22:00:00.000000-0800,1.5415082754239193
climate_1,7948,2035-01-01T10:00:00.000000-0800,6.161963653220241
climate_1,203,2035-01-01T05:00:00.000000-0800,6.332431581012047
climate_1,1618,2035-01-01T19:00:00.000000-0800,22.990672120947735
climate_1,381,2035-01-01T23:00:00.000000-0800,25.264623937951576
climate_1,8732,2035-01-01T22:00:00.000000-0800,0.6169149501182803
climate_1,353,2035-01-01T12:00:00.000000-0800,20.415101961790473
climate_1,7992,2035-01-01T22:00:00.000000-0800,9.492636936360629
climate_1,8118,2035-01-01T08:00:00.000000-0800,14.691066958277228
climate_1,1134,2035-01-01T00:00:00.000000-0800,0.1827787430461213
climate_1,258,2035-01-01T22:00:00.000000-0800,4.96111704506237
climate_1,344,2035-01-01T04:00:00.000000-0800,28.092095376628944
climate_1,750,2035-01-01T00:00:00.000000-0800,22.68857224256133
climate_1,675,2035-01-01T11:00:00.000000-0800,83.8884550740606
climate_1,989,2035-01-01T18:00:00.000000-0800,1.4890539672758052
climate_1,8808,2035-01-01T02:00:00.000000-0800,9.427696000000001
climate_1,26,2035-01-01T01:00:00.000000-0800,13.517947223038501
climate_1,7905,2035-01-01T01:00:00.000000-0800,0.014728999
climate_1,1436,2035-01-01T23:00:00.000000-0800,6.640036358926371
climate_1,394,2035-01-01T09:00:00.000000-0800,17.442730317989252
climate_1,2194,2035-01-01T10:00:00.000000-0800,8.585381486673231
climate_1,2151,2035-01-01T03:00:00.000000-0800,1.4930050225097313
climate_1,8130,2035-01-01T15:00:00.000000-0800,21.83783893224159
climate_1,1761,2035-01-01T13:00:00.000000-0800,8.467341876650236
climate_1,985,2035-01-01T09:00:00.000000-0800,6.409502753551465
climate_1,1130,2035-01-01T10:00:00.000000-0800,142.16930590609724
climate_1,501,2035-01-01T23:00:00.000000-0800,17.753612708852728
climate_1,8390,2035-01-01T16:00:00.000000-0800,0.0068038493497125175
climate_1,8292,2035-01-01T04:00:00.000000-0800,0.78709625
climate_1,8010,2035-01-01T21:00:00.000000-0800,2.347288652905815
climate_1,2302,2035-01-01T01:00:00.000000-0800,8.429938
climate_1,970,2035-01-01T03:00:00.000000-0800,12.773016675120608
climate_1,718,2035-01-01T23:00:00.000000-0800,0.8104459388730966
climate_1,1587,2035-01-01T07:00:00.000000-0800,3.8474163496163776
climate_1,1140,2035-01-01T16:00:00.000000-0800,1.4448442000000001
climate_1,318,2035-01-01T16:00:00.000000-0800,16.117342797916354
climate_1,372,2035-01-01T23:00:00.000000-0800,1.4267248661003198
climate_1,1875,2035-01-01T16:00:00.000000-0800,2.4977187414247477
climate_1,846,2035-01-01T19:00:00.000000-0800,0.23741505000000002
climate_1,823,2035-01-01T14:00:00.000000-0800,11.070880680332385
climate_1,8668,2035-01-01T16:00:00.000000-0800,2.5299780276551505
climate_1,7884,2035-01-01T04:00:00.000000-0800,4.0839281493768675
climate_1,7897,2035-01-01T08:00:00.000000-0800,8.183946549089363
climate_1,2070,2035-01-01T05:00:00.000000-0800,2.128073166342692
climate_1,287,2035-01-01T00:00:00.000000-0800,20.334165297799693
climate_1,8790,2035-01-01T10:00:00.000000-0800,8.981819
climate_1,874,2035-01-01T11:00:00.000000-0800,6.30587279128876
climate_1,1275,2035-01-01T10:00:00.000000-0800,5.166530400416402
climate_1,649,2035-01-01T03:00:00.000000-0800,25.050440776047882
climate_1,845,2035-01-01T15:00:00.000000-0800,2.8813700784527754
climate_1,2398,2035-01-01T15:00:00.000000-0800,5.6256247485193285
climate_1,989,2035-01-01T09:00:00.000000-0800,1.7611211733826617
climate_1,1522,2035-01-01T21:00:00.000000-0800,2.616583247383864
climate_1,329,2035-01-01T17:00:00.000000-0800,4.231840746974791
climate_1,8291,2035-01-01T08:00:00.000000-0800,4.392579631662527
climate_1,436,2035-01-01T13:00:00.000000-0800,19.470959867216063
climate_1,8398,2035-01-01T01:00:00.000000-0800,0.32931293
climate_1,677,2035-01-01T09:00:00.000000-0800,14.29510532211559
climate_1,868,2035-01-01T15:00:00.000000-0800,16.90370600645167
climate_1,463,2035-01-01T19:00:00.000000-0800,10.670388179960149
climate_1,2375,2035-01-01T23:00:00.000000-0800,0.81196716
climate_1,1908,2035-01-01T00:00:00.000000-0800,12.302375468589187
climate_1,8209,2035-01-01T08:00:00.000000-0800,10.965689587551827
climate_1,7822,2035-01-01T16:00:00.000000-0800,0.8953892291168015
climate_1,975,2035-01-01T05:00:00.000000-0800,7.570729888404819
climate_1,976,2035-01-01T02:00:00.000000-0800,7.565447126533399
climate_1,1998,2035-01-01T05:00:00.000000-0800,6.858630891265755
climate_1,1844,2035-01-01T00:00:00.000000-0800,10.877783182711786
climate_1,1227,2035-01-01T09:00:00.000000-0800,52.90292089358758
climate_1,1727,2035-01-01T16:00:00.000000-0800,0.033008
climate_1,1578,2035-01-01T00:00:00.000000-0800,2.047895463477242
climate_1,582,2035-01-01T05:00:00.000000-0800,13.030475424047495
climate_1,8494,2035-01-01T23:00:00.000000-0800,0.70192175
climate_1,7893,2035-01-01T19:00:00.000000-0800,15.386395335793184
climate_1,1275,2035-01-01T02:00:00.000000-0800,3.1323082195543965
climate_1,1111,2035-01-01T17:00:00.000000-0800,1.5265144000000002
climate_1,1471,2035-01-01T17:00:00.000000-0800,0.4547208431629025
climate_1,132,2035-01-01T15:00:00.000000-0800,15.151651547801322
climate_1,8121,2035-01-01T22:00:00.000000-0800,1.5251550892200134
climate_1,2214,2035-01-01T22:00:00.000000-0800,9.48338336512823
climate_1,163,2035-01-01T19:00:00.000000-0800,2.3500584755356275
climate_1,521,2035-01-01T04:00:00.000000-0800,6.5027246
climate_1,328,2035-01-01T17:00:00.000000-0800,9.494573697485443
climate_1,7746,2035-01-01T09:00:00.000000-0800,0.6793023697707381
climate_1,22,2035-01-01T10:00:00.000000-0800,6.883772662189972
climate_1,1626,2035-01-01T12:00:00.000000-0800,5.683572973478621
climate_1,683,2035-01-01T21:00:00.000000-0800,26.746032160560894
climate_1,76,2035-01-01T16:00:00.000000-0800,1.6229366526769025
climate_1,8400,2035-01-01T16:00:00.000000-0800,0.45502994596097207
climate_1,2346,2035-01-01T21:00:00.000000-0800,9.552085260381249
climate_1,453,2035-01-01T15:00:00.000000-0800,35.46035696752067
climate_1,299,2035-01-01T15:00:00.000000-0800,3.034042
climate_1,481,2035-01-01T07:00:00.000000-0800,21.135017356535513
climate_1,8402,2035-01-01T05:00:00.000000-0800,1.1983814338236287
climate_1,1225,2035-01-01T15:00:00.000000-0800,4.502520995538117
climate_1,1511,2035-01-01T23:00:00.000000-0800,2.927225739426635
climate_1,8338,2035-01-01T00:00:00.000000-0800,3.3635458603919846
climate_1,438,2035-01-01T01:00:00.000000-0800,31.013736756865974
climate_1,8350,2035-01-01T10:00:00.000000-0800,8.040076212543944
climate_1,2045,2035-01-01T03:00:00.000000-0800,8.993400373052568
climate_1,8625,2035-01-01T16:00:00.000000-0800,0.10634182185284205
climate_1,1058,2035-01-01T04:00:00.000000-0800,17.414295056225217
climate_1,1064,2035-01-01T12:00:00.000000-0800,14.650961898731373
climate_1,1244,2035-01-01T13:00:00.000000-0800,30.956700497070248
climate_1,1212,2035-01-01T19:00:00.000000-0800,2.3381719
climate_1,1781,2035-01-01T10:00:00.000000-0800,7.7901426239794045
climate_1,839,2035-01-01T00:00:00.000000-0800,2.5535056
climate_1,1942,2035-01-01T05:00:00.000000-0800,6.3505207202748055
climate_1,1092,2035-01-01T09:00:00.000000-0800,50.042161340176406
climate_1,890,2035-01-01T16:00:00.000000-0800,8.13821055114249
climate_1,2155,2035-01-01T08:00:00.000000-0800,19.180613714130516
climate_1,627,2035-01-01T16:00:00.000000-0800,4.133313004405761
climate_1,8130,2035-01-01T13:00:00.000000-0800,25.154220406170666
climate_1,2123,2035-01-01T23:00:00.000000-0800,23.273442385340886
climate_1,1188,2035-01-01T17:00:00.000000-0800,23.290819825960973
climate_1,2215,2035-01-01T20:00:00.000000-0800,10.683154829486911
climate_1,50,2035-01-01T07:00:00.000000-0800,12.614154417740789
climate_1,8712,2035-01-01T21:00:00.000000-0800,1.4723324902756583
climate_1,8268,2035-01-01T04:00:00.000000-0800,3.926432868769986
climate_1,438,2035-01-01T21:00:00.000000-0800,32.69134515998006
climate_1,1508,2035-01-01T22:00:00.000000-0800,12.156014246876072
climate_1,1271,2035-01-01T00:00:00.000000-0800,0.6551554
climate_1,556,2035-01-01T04:00:00.000000-0800,21.45744990657392
climate_1,1970,2035-01-01T03:00:00.000000-0800,2.5716782113662813
climate_1,1963,2035-01-01T19:00:00.000000-0800,12.448621893228639
climate_1,770,2035-01-01T04:00:00.000000-0800,23.488865509255618
