Index,"('infinite_sources_1', 'i_bus_d')","('infinite_sources_1', 'i_bus_q')","('pa_rc_1', 'v_bus_D')","('pa_rc_1', 'v_bus_Q')","('', 'x0')","('', 'x1')","('', 'x2')","('', 'x3')"
"('infinite_sources_1', 'i_bus_d')",-94.24777960769379,376.99111843077515,-1884.790243473616,-24.966427434383302,0.0,0.0,0.0,0.0
"('infinite_sources_1', 'i_bus_q')",-376.99111843077515,-94.24777960769379,24.966427434383302,-1884.790243473616,0.0,0.0,0.0,0.0
"('pa_rc_1', 'v_bus_D')",5654.3707021489945,-74.8992819286535,-312.21076632248906,54.686934276066836,-75.26540250012738,2826.431425689482,968.7243684214571,45.69831176275609
"('pa_rc_1', 'v_bus_Q')",74.8992819286535,5654.3707021489945,-54.68693427606661,-312.2107663224894,2826.4314256894822,75.26540250012535,-45.69831176275602,968.7243684214584
"('', 'x0')",0.0,0.0,20.07077410038744,-753.7150506191032,-7.5398223686154555,-376.9911184307749,-6.697975507563568e-13,-8.41549052665868e-14
"('', 'x1')",0.0,0.0,-753.7150506191041,-20.070774100387712,376.9911184307753,-7.539822368615557,1.696420781627239e-13,-2.0924234567232247e-13
"('', 'x2')",0.0,0.0,-1100.3308110489488,-2.0547285071465846e-13,2.5974777884130175e-12,1.8971491044794667e-12,-145.14157988898887,-2539.9257326693396
"('', 'x3')",0.0,0.0,-1.769571957326974e-12,-1100.3308110489504,-1.3358203432289896e-12,1.1901590823981712e-12,2539.925732669342,-145.14157988899132
