name,from_bus,to_bus,scenario,timepoint,from_bus_angle_deg,to_bus_angle_deg,DCflow_MW,losses_MW
Y_kron_f1-t3,1,3,1,1,0.0,-1.1459155902616465,100.0,0.0
Y_kron_f1-t3,1,3,1,2,0.0,-1.7188733853924696,150.0,0.0
Y_kron_f1-t3,1,3,1,3,0.0,-1.1459155902616465,100.0,0.0
