generator,timepoint,Dispatch_MW
cec23_1121,2035-01-01T04:00:00.000000-0800,-6.291816318742106e-16
cec23_1121,2035-01-01T05:00:00.000000-0800,0.0
cec23_1121,2035-01-01T06:00:00.000000-0800,-1.3124387867783117e-15
cec23_1121,2035-01-01T07:00:00.000000-0800,-4.456720100260155e-16
cec23_1121,2035-01-01T08:00:00.000000-0800,0.0
cec23_1121,2035-01-01T09:00:00.000000-0800,-5.108865986474512e-16
cec23_1121,2035-01-01T10:00:00.000000-0800,-1.42130705798618e-15
cec23_1121,2035-01-01T11:00:00.000000-0800,-1.6948111511532865e-16
cec23_1121,2035-01-01T12:00:00.000000-0800,1.2965803315373513e-16
cec23_1121,2035-01-01T13:00:00.000000-0800,-1.1469001865159782e-15
cec23_1121,2035-01-01T14:00:00.000000-0800,-1.3075382379573025e-15
cec23_1121,2035-01-01T15:00:00.000000-0800,-1.5034609820637217e-17
cec23_1121,2035-01-01T16:00:00.000000-0800,-6.148139281506382e-16
cec23_1121,2035-01-01T17:00:00.000000-0800,6.675974877079494e-17
cec23_1121,2035-01-01T18:00:00.000000-0800,-2.9720171922089717e-16
cec23_1121,2035-01-01T19:00:00.000000-0800,-1.254481232341816e-15
cec23_1121,2035-01-01T20:00:00.000000-0800,-3.341455376714263e-16
cec23_1121,2035-01-01T21:00:00.000000-0800,-6.01421715214727e-17
cec23_1121,2035-01-01T22:00:00.000000-0800,-1.181468209898357e-15
cec23_1121,2035-01-01T23:00:00.000000-0800,9.555886897744115e-17
cec23_1122,2035-01-01T00:00:00.000000-0800,0.0
cec23_1122,2035-01-01T01:00:00.000000-0800,-1.6143357419747375e-16
cec23_1122,2035-01-01T02:00:00.000000-0800,3.950832716537178e-16
cec23_1122,2035-01-01T03:00:00.000000-0800,-5.712538956444363e-16
cec23_1122,2035-01-01T04:00:00.000000-0800,-1.3456322742106438e-17
cec23_1122,2035-01-01T05:00:00.000000-0800,-3.604108249908103e-16
cec23_1122,2035-01-01T06:00:00.000000-0800,4.809821533841973e-16
cec23_1122,2035-01-01T07:00:00.000000-0800,-6.074296934398222e-17
cec23_1122,2035-01-01T08:00:00.000000-0800,6.073802214217466e-16
cec23_1122,2035-01-01T09:00:00.000000-0800,1.7885170826190496e-16
cec23_1122,2035-01-01T10:00:00.000000-0800,-5.234006634101862e-16
cec23_1122,2035-01-01T11:00:00.000000-0800,4.412719253279356e-16
cec23_1122,2035-01-01T12:00:00.000000-0800,8.027888827036314e-16
cec23_1122,2035-01-01T13:00:00.000000-0800,2.834576567396305e-16
cec23_1122,2035-01-01T14:00:00.000000-0800,-2.3684068232678783e-16
cec23_1122,2035-01-01T15:00:00.000000-0800,-3.6815331493364543e-16
cec23_1122,2035-01-01T16:00:00.000000-0800,3.239792100104638e-16
cec23_1122,2035-01-01T17:00:00.000000-0800,-3.866264947083309e-16
cec23_1122,2035-01-01T18:00:00.000000-0800,-4.917161122338284e-16
cec23_1122,2035-01-01T19:00:00.000000-0800,-5.937604610254895e-16
cec23_1122,2035-01-01T20:00:00.000000-0800,-3.7037987338440137e-16
cec23_1122,2035-01-01T21:00:00.000000-0800,-3.538003548773111e-16
cec23_1122,2035-01-01T22:00:00.000000-0800,-2.8455013071824152e-21
cec23_1122,2035-01-01T23:00:00.000000-0800,2.8216361538935253e-16
cec23_1123,2035-01-01T00:00:00.000000-0800,0.0
cec23_1123,2035-01-01T01:00:00.000000-0800,4.480895744063773e-16
cec23_1123,2035-01-01T02:00:00.000000-0800,2.0209528495129803e-16
cec23_1123,2035-01-01T03:00:00.000000-0800,-8.2817796737864e-16
cec23_1123,2035-01-01T04:00:00.000000-0800,-1.0424031082417544e-15
cec23_1123,2035-01-01T05:00:00.000000-0800,0.0
cec23_1123,2035-01-01T06:00:00.000000-0800,-1.0302228671044662e-15
cec23_1123,2035-01-01T07:00:00.000000-0800,-1.3414699146031668e-15
cec23_1123,2035-01-01T08:00:00.000000-0800,-2.3407226763525046e-16
cec23_1123,2035-01-01T09:00:00.000000-0800,-1.3632054417742022e-15
cec23_1123,2035-01-01T10:00:00.000000-0800,-1.1322648203810734e-15
cec23_1123,2035-01-01T11:00:00.000000-0800,-8.978816585669561e-17
cec23_1123,2035-01-01T12:00:00.000000-0800,-6.891771078771307e-17
cec23_1123,2035-01-01T13:00:00.000000-0800,-1.5834682731900146e-16
cec23_1123,2035-01-01T14:00:00.000000-0800,1.8195141209749227e-17
cec23_1123,2035-01-01T15:00:00.000000-0800,-3.2949581648192283e-19
cec23_1123,2035-01-01T16:00:00.000000-0800,-7.249327376260091e-16
cec23_1123,2035-01-01T17:00:00.000000-0800,4.336808689942018e-17
cec23_1123,2035-01-01T18:00:00.000000-0800,-1.332088455612064e-15
cec23_1123,2035-01-01T19:00:00.000000-0800,-2.8920370326067704e-16
cec23_1123,2035-01-01T20:00:00.000000-0800,-2.7740973561711637e-16
cec23_1123,2035-01-01T21:00:00.000000-0800,-1.0198496251763572e-15
cec23_1123,2035-01-01T22:00:00.000000-0800,1.7386629732749276e-16
cec23_1123,2035-01-01T23:00:00.000000-0800,-4.2645191924541915e-16
cec23_1124,2035-01-01T00:00:00.000000-0800,0.0
cec23_1124,2035-01-01T01:00:00.000000-0800,0.0
cec23_1124,2035-01-01T02:00:00.000000-0800,7.973116632642197e-16
cec23_1124,2035-01-01T03:00:00.000000-0800,1.2723687285381445e-15
cec23_1124,2035-01-01T04:00:00.000000-0800,1.388174503986491e-15
cec23_1124,2035-01-01T05:00:00.000000-0800,0.0
cec23_1124,2035-01-01T06:00:00.000000-0800,1.468900926085003e-15
cec23_1124,2035-01-01T07:00:00.000000-0800,-6.534987566497995e-17
cec23_1124,2035-01-01T08:00:00.000000-0800,-2.1272348379653056e-16
cec23_1124,2035-01-01T09:00:00.000000-0800,1.2266704672357176e-17
cec23_1124,2035-01-01T10:00:00.000000-0800,-7.916096624564303e-16
cec23_1124,2035-01-01T11:00:00.000000-0800,6.95467518650576e-17
cec23_1124,2035-01-01T12:00:00.000000-0800,5.671624088718428e-16
cec23_1124,2035-01-01T13:00:00.000000-0800,1.4964488595145463e-15
cec23_1124,2035-01-01T14:00:00.000000-0800,1.4109856438865312e-15
cec23_1124,2035-01-01T15:00:00.000000-0800,9.66586724380239e-16
cec23_1124,2035-01-01T16:00:00.000000-0800,1.3249439047555413e-15
cec23_1124,2035-01-01T17:00:00.000000-0800,-3.236953348591254e-16
cec23_1124,2035-01-01T18:00:00.000000-0800,1.5868995507197826e-16
cec23_1124,2035-01-01T19:00:00.000000-0800,1.2250202485311192e-15
cec23_1124,2035-01-01T20:00:00.000000-0800,1.2772929545770074e-15
cec23_1124,2035-01-01T21:00:00.000000-0800,1.2014792706330113e-15
cec23_1124,2035-01-01T22:00:00.000000-0800,8.110335176004005e-17
cec23_1124,2035-01-01T23:00:00.000000-0800,-1.1395748338298862e-16
cec23_1125,2035-01-01T00:00:00.000000-0800,0.0
cec23_1125,2035-01-01T01:00:00.000000-0800,-7.919407596945782e-16
cec23_1125,2035-01-01T02:00:00.000000-0800,-6.716509018384889e-16
cec23_1125,2035-01-01T03:00:00.000000-0800,-7.075220945092052e-16
cec23_1125,2035-01-01T04:00:00.000000-0800,-1.50686631920948e-16
cec23_1125,2035-01-01T05:00:00.000000-0800,-3.552713678800501e-13
cec23_1125,2035-01-01T06:00:00.000000-0800,1.0434084437059167e-15
cec23_1125,2035-01-01T07:00:00.000000-0800,-2.281826953517586e-16
cec23_1125,2035-01-01T08:00:00.000000-0800,-4.283526611790578e-16
cec23_1125,2035-01-01T09:00:00.000000-0800,-9.524694909461475e-17
cec23_1125,2035-01-01T10:00:00.000000-0800,2.7235022253470923e-16
cec23_1125,2035-01-01T11:00:00.000000-0800,-7.051354997709774e-16
cec23_1125,2035-01-01T12:00:00.000000-0800,8.700064527824173e-16
cec23_1125,2035-01-01T13:00:00.000000-0800,2.6179337298039306e-16
cec23_1125,2035-01-01T14:00:00.000000-0800,-5.644643177672622e-16
cec23_1125,2035-01-01T15:00:00.000000-0800,9.817606843555893e-17
cec23_1125,2035-01-01T16:00:00.000000-0800,1.0011303823304944e-15
cec23_1125,2035-01-01T17:00:00.000000-0800,-5.759281940243e-16
cec23_1125,2035-01-01T18:00:00.000000-0800,1.0020402412996333e-15
cec23_1125,2035-01-01T19:00:00.000000-0800,-2.5271454297947645e-16
cec23_1125,2035-01-01T20:00:00.000000-0800,-3.992946268232376e-16
cec23_1125,2035-01-01T21:00:00.000000-0800,9.975566312120203e-16
cec23_1125,2035-01-01T22:00:00.000000-0800,1.0092899036509543e-15
cec23_1125,2035-01-01T23:00:00.000000-0800,-3.268496584496461e-13
cec23_1126,2035-01-01T00:00:00.000000-0800,0.0
cec23_1126,2035-01-01T01:00:00.000000-0800,-1.1876331539164902e-15
cec23_1126,2035-01-01T02:00:00.000000-0800,-3.0169686219148266e-15
cec23_1126,2035-01-01T03:00:00.000000-0800,-1.5786458763932795e-16
cec23_1126,2035-01-01T04:00:00.000000-0800,-1.7024189231528388e-15
cec23_1126,2035-01-01T05:00:00.000000-0800,-1.5880725590028318e-16
cec23_1126,2035-01-01T06:00:00.000000-0800,-3.921080684264871e-16
cec23_1126,2035-01-01T07:00:00.000000-0800,-8.282891669227467e-17
cec23_1126,2035-01-01T08:00:00.000000-0800,-1.284879775746005e-15
cec23_1126,2035-01-01T09:00:00.000000-0800,-2.531178696287124e-15
cec23_1126,2035-01-01T10:00:00.000000-0800,1.1141167953790152e-15
cec23_1126,2035-01-01T11:00:00.000000-0800,-3.24412957053907e-17
cec23_1126,2035-01-01T12:00:00.000000-0800,-7.250093279332866e-16
cec23_1126,2035-01-01T13:00:00.000000-0800,-1.6334381348803348e-15
cec23_1126,2035-01-01T14:00:00.000000-0800,0.0
cec23_1126,2035-01-01T15:00:00.000000-0800,-3.1987781162889844e-15
cec23_1126,2035-01-01T16:00:00.000000-0800,-3.2025230739419222e-15
cec23_1126,2035-01-01T17:00:00.000000-0800,-1.54580576051863e-15
cec23_1126,2035-01-01T18:00:00.000000-0800,2.3373365959714065e-16
cec23_1126,2035-01-01T19:00:00.000000-0800,1.499113850159735e-15
cec23_1126,2035-01-01T20:00:00.000000-0800,-2.813448627546247e-15
cec23_1126,2035-01-01T21:00:00.000000-0800,-3.2139268240945947e-15
cec23_1126,2035-01-01T22:00:00.000000-0800,-1.3671115077406858e-15
cec23_1126,2035-01-01T23:00:00.000000-0800,1.4172064259047342e-16
cec23_1127,2035-01-01T00:00:00.000000-0800,0.0
cec23_1127,2035-01-01T01:00:00.000000-0800,3.022195000487843e-15
cec23_1127,2035-01-01T02:00:00.000000-0800,3.086245037920812e-15
cec23_1127,2035-01-01T03:00:00.000000-0800,1.0898964838223195e-15
cec23_1127,2035-01-01T04:00:00.000000-0800,2.5513740396273653e-15
cec23_1127,2035-01-01T05:00:00.000000-0800,7.180510449158212e-16
cec23_1127,2035-01-01T06:00:00.000000-0800,-3.644952178624705e-16
cec23_1127,2035-01-01T07:00:00.000000-0800,-6.59432215827871e-16
cec23_1127,2035-01-01T08:00:00.000000-0800,2.227220221715759e-15
cec23_1127,2035-01-01T09:00:00.000000-0800,5.23496709005471e-16
cec23_1127,2035-01-01T10:00:00.000000-0800,5.453184350137793e-16
cec23_1127,2035-01-01T11:00:00.000000-0800,2.9020907578253074e-15
cec23_1127,2035-01-01T12:00:00.000000-0800,7.379534869098798e-16
cec23_1127,2035-01-01T13:00:00.000000-0800,0.0
cec23_1127,2035-01-01T14:00:00.000000-0800,0.0
cec23_1127,2035-01-01T15:00:00.000000-0800,2.0703560991011465e-15
cec23_1127,2035-01-01T16:00:00.000000-0800,2.8239990714138994e-15
cec23_1127,2035-01-01T17:00:00.000000-0800,1.664322464914664e-16
cec23_1127,2035-01-01T18:00:00.000000-0800,2.0310765765452157e-16
cec23_1127,2035-01-01T19:00:00.000000-0800,0.0
cec23_1127,2035-01-01T20:00:00.000000-0800,2.9402419423328087e-15
cec23_1127,2035-01-01T21:00:00.000000-0800,1.8057443033981036e-15
cec23_1127,2035-01-01T22:00:00.000000-0800,3.0965876807837015e-16
cec23_1127,2035-01-01T23:00:00.000000-0800,1.3788881244437175e-15
cec23_1128,2035-01-01T00:00:00.000000-0800,0.0
cec23_1128,2035-01-01T01:00:00.000000-0800,-1.0745389294556518e-15
cec23_1128,2035-01-01T02:00:00.000000-0800,1.328255247713934e-15
cec23_1128,2035-01-01T03:00:00.000000-0800,-7.482443681187581e-16
cec23_1128,2035-01-01T04:00:00.000000-0800,-6.5699964969992e-16
cec23_1128,2035-01-01T05:00:00.000000-0800,-5.166648456553832e-16
cec23_1128,2035-01-01T06:00:00.000000-0800,1.5724945510767514e-15
cec23_1128,2035-01-01T07:00:00.000000-0800,1.7161512198170725e-16
cec23_1128,2035-01-01T08:00:00.000000-0800,-1.3349115767205931e-15
cec23_1128,2035-01-01T09:00:00.000000-0800,1.4654459978071609e-15
cec23_1128,2035-01-01T10:00:00.000000-0800,-1.3752020355806138e-15
cec23_1128,2035-01-01T11:00:00.000000-0800,-5.090725981815673e-16
cec23_1128,2035-01-01T12:00:00.000000-0800,-6.948204516533227e-16
cec23_1128,2035-01-01T13:00:00.000000-0800,0.0
cec23_1128,2035-01-01T14:00:00.000000-0800,-1.5618711564965165e-15
cec23_1128,2035-01-01T15:00:00.000000-0800,-1.2439094670666943e-15
cec23_1128,2035-01-01T16:00:00.000000-0800,9.289365333912589e-17
cec23_1128,2035-01-01T17:00:00.000000-0800,6.184395468022418e-16
cec23_1128,2035-01-01T18:00:00.000000-0800,-4.1515541140480297e-16
cec23_1128,2035-01-01T19:00:00.000000-0800,0.0
cec23_1128,2035-01-01T20:00:00.000000-0800,1.2428716267131812e-15
cec23_1128,2035-01-01T21:00:00.000000-0800,-4.077263898269009e-16
cec23_1128,2035-01-01T22:00:00.000000-0800,-1.004525594785555e-15
cec23_1128,2035-01-01T23:00:00.000000-0800,4.989481721817142e-16
cec23_1129,2035-01-01T00:00:00.000000-0800,0.0
cec23_1129,2035-01-01T01:00:00.000000-0800,-1.3696619107099787e-15
cec23_1129,2035-01-01T02:00:00.000000-0800,-2.187061952935069e-15
cec23_1129,2035-01-01T03:00:00.000000-0800,-1.5444368758665283e-15
cec23_1129,2035-01-01T04:00:00.000000-0800,-1.0063927995084383e-15
cec23_1129,2035-01-01T05:00:00.000000-0800,-7.910568014047795e-16
cec23_1129,2035-01-01T06:00:00.000000-0800,0.0
cec23_1129,2035-01-01T07:00:00.000000-0800,4.761951466827896e-16
cec23_1129,2035-01-01T08:00:00.000000-0800,-6.496877701316452e-16
cec23_1129,2035-01-01T09:00:00.000000-0800,-1.9465183204955713e-15
cec23_1129,2035-01-01T10:00:00.000000-0800,4.0245871204198625e-16
cec23_1129,2035-01-01T11:00:00.000000-0800,-2.374891072237347e-15
cec23_1129,2035-01-01T12:00:00.000000-0800,-1.0657053684325245e-15
cec23_1129,2035-01-01T13:00:00.000000-0800,0.0
cec23_1129,2035-01-01T14:00:00.000000-0800,-2.1619854234175974e-15
cec23_1129,2035-01-01T15:00:00.000000-0800,-2.4476931967118293e-15
cec23_1129,2035-01-01T16:00:00.000000-0800,-4.4039912405023906e-16
cec23_1129,2035-01-01T17:00:00.000000-0800,7.399835998913218e-17
cec23_1129,2035-01-01T18:00:00.000000-0800,4.486317747542935e-16
cec23_1129,2035-01-01T19:00:00.000000-0800,7.525239805780646e-16
cec23_1129,2035-01-01T20:00:00.000000-0800,3.103644391676616e-16
cec23_1129,2035-01-01T21:00:00.000000-0800,-1.2082608678716354e-16
cec23_1129,2035-01-01T22:00:00.000000-0800,-8.836352261386288e-17
cec23_1129,2035-01-01T23:00:00.000000-0800,-2.5459592491631442e-15
cec23_1130,2035-01-01T00:00:00.000000-0800,0.0
cec23_1130,2035-01-01T01:00:00.000000-0800,0.0
cec23_1130,2035-01-01T02:00:00.000000-0800,0.0
cec23_1130,2035-01-01T03:00:00.000000-0800,0.0
cec23_1130,2035-01-01T04:00:00.000000-0800,0.0
cec23_1130,2035-01-01T05:00:00.000000-0800,0.0
cec23_1130,2035-01-01T06:00:00.000000-0800,0.0
cec23_1130,2035-01-01T07:00:00.000000-0800,0.0
cec23_1130,2035-01-01T08:00:00.000000-0800,0.0
cec23_1130,2035-01-01T09:00:00.000000-0800,0.0
cec23_1130,2035-01-01T10:00:00.000000-0800,-2.455582395408107e-16
cec23_1130,2035-01-01T11:00:00.000000-0800,0.0
cec23_1130,2035-01-01T12:00:00.000000-0800,0.0
cec23_1130,2035-01-01T13:00:00.000000-0800,0.0
cec23_1130,2035-01-01T14:00:00.000000-0800,-2.7021558441320097e-16
cec23_1130,2035-01-01T15:00:00.000000-0800,0.0
cec23_1130,2035-01-01T16:00:00.000000-0800,0.0
cec23_1130,2035-01-01T17:00:00.000000-0800,0.0
cec23_1130,2035-01-01T18:00:00.000000-0800,2.1432723480303817e-16
cec23_1130,2035-01-01T19:00:00.000000-0800,0.0
cec23_1130,2035-01-01T20:00:00.000000-0800,0.0
cec23_1130,2035-01-01T21:00:00.000000-0800,0.0
cec23_1130,2035-01-01T22:00:00.000000-0800,0.0
cec23_1130,2035-01-01T23:00:00.000000-0800,0.0
cec23_1131,2035-01-01T00:00:00.000000-0800,0.0
cec23_1131,2035-01-01T01:00:00.000000-0800,1.9124069008113218e-16
cec23_1131,2035-01-01T02:00:00.000000-0800,-6.895065904587229e-16
cec23_1131,2035-01-01T03:00:00.000000-0800,-1.9227887851224707e-15
cec23_1131,2035-01-01T04:00:00.000000-0800,5.465192100956306e-16
cec23_1131,2035-01-01T05:00:00.000000-0800,-1.5041136738891403e-15
cec23_1131,2035-01-01T06:00:00.000000-0800,0.0
cec23_1131,2035-01-01T07:00:00.000000-0800,-1.4068607390171906e-15
cec23_1131,2035-01-01T08:00:00.000000-0800,-1.7491379253311562e-15
cec23_1131,2035-01-01T09:00:00.000000-0800,-2.2109303355370705e-15
cec23_1131,2035-01-01T10:00:00.000000-0800,-8.454201965227282e-16
cec23_1131,2035-01-01T11:00:00.000000-0800,0.0
cec23_1131,2035-01-01T12:00:00.000000-0800,-1.425173088411016e-15
cec23_1131,2035-01-01T13:00:00.000000-0800,-1.8935083781482166e-15
cec23_1131,2035-01-01T14:00:00.000000-0800,-1.3183898417423734e-16
cec23_1131,2035-01-01T15:00:00.000000-0800,-1.649280853837322e-15
cec23_1131,2035-01-01T16:00:00.000000-0800,-2.2402896356894274e-15
cec23_1131,2035-01-01T17:00:00.000000-0800,-1.7015510981937073e-15
cec23_1131,2035-01-01T18:00:00.000000-0800,9.970323178176699e-16
cec23_1131,2035-01-01T19:00:00.000000-0800,-1.8975059898474527e-15
cec23_1131,2035-01-01T20:00:00.000000-0800,-3.4675793766538165e-16
cec23_1131,2035-01-01T21:00:00.000000-0800,-1.2230544703489992e-15
cec23_1131,2035-01-01T22:00:00.000000-0800,3.4793249443053754e-16
cec23_1131,2035-01-01T23:00:00.000000-0800,-2.0489286933995647e-15
cec23_1132,2035-01-01T00:00:00.000000-0800,0.0
cec23_1132,2035-01-01T01:00:00.000000-0800,2.898706093577418e-16
cec23_1132,2035-01-01T02:00:00.000000-0800,-4.803634752255668e-16
cec23_1132,2035-01-01T03:00:00.000000-0800,-1.9976612037038305e-15
cec23_1132,2035-01-01T04:00:00.000000-0800,2.8057092875071843e-16
cec23_1132,2035-01-01T05:00:00.000000-0800,-1.713016774395758e-15
cec23_1132,2035-01-01T06:00:00.000000-0800,0.0
cec23_1132,2035-01-01T07:00:00.000000-0800,0.0
cec23_1132,2035-01-01T08:00:00.000000-0800,-4.974437093184926e-16
cec23_1132,2035-01-01T09:00:00.000000-0800,-2.856481832029036e-15
cec23_1132,2035-01-01T10:00:00.000000-0800,-6.984159344608498e-16
cec23_1132,2035-01-01T11:00:00.000000-0800,-2.5591738101732585e-15
cec23_1132,2035-01-01T12:00:00.000000-0800,-1.6229003568022217e-15
cec23_1132,2035-01-01T13:00:00.000000-0800,0.0
cec23_1132,2035-01-01T14:00:00.000000-0800,5.240736772500754e-13
cec23_1132,2035-01-01T15:00:00.000000-0800,-1.7129579717803728e-15
cec23_1132,2035-01-01T16:00:00.000000-0800,-1.7701916174494314e-15
cec23_1132,2035-01-01T17:00:00.000000-0800,4.3097842361087673e-16
cec23_1132,2035-01-01T18:00:00.000000-0800,3.774530958311482e-15
cec23_1132,2035-01-01T19:00:00.000000-0800,0.0
cec23_1132,2035-01-01T20:00:00.000000-0800,-6.557529098457902e-16
cec23_1132,2035-01-01T21:00:00.000000-0800,-2.351480471238667e-15
cec23_1132,2035-01-01T22:00:00.000000-0800,-1.3653100142456637e-15
cec23_1132,2035-01-01T23:00:00.000000-0800,-2.209440086945495e-15
cec23_1133,2035-01-01T00:00:00.000000-0800,0.0
cec23_1133,2035-01-01T01:00:00.000000-0800,-3.9402788183632876e-16
cec23_1133,2035-01-01T02:00:00.000000-0800,-1.0138516392930617e-15
cec23_1133,2035-01-01T03:00:00.000000-0800,-6.492101891331816e-16
cec23_1133,2035-01-01T04:00:00.000000-0800,1.0532756099178208e-15
cec23_1133,2035-01-01T05:00:00.000000-0800,-9.71445146547012e-17
cec23_1133,2035-01-01T06:00:00.000000-0800,-1.4515298685235933e-15
cec23_1133,2035-01-01T07:00:00.000000-0800,5.999946632219506e-16
cec23_1133,2035-01-01T08:00:00.000000-0800,-1.277108102871159e-16
cec23_1133,2035-01-01T09:00:00.000000-0800,1.232076138860866e-15
cec23_1133,2035-01-01T10:00:00.000000-0800,-6.522560269672795e-16
cec23_1133,2035-01-01T11:00:00.000000-0800,-1.5634149534522263e-15
cec23_1133,2035-01-01T12:00:00.000000-0800,1.5523382374265328e-15
cec23_1133,2035-01-01T13:00:00.000000-0800,-5.339607819822832e-16
cec23_1133,2035-01-01T14:00:00.000000-0800,0.0
cec23_1133,2035-01-01T15:00:00.000000-0800,1.872025015332557e-15
cec23_1133,2035-01-01T16:00:00.000000-0800,7.983658751764165e-16
cec23_1133,2035-01-01T17:00:00.000000-0800,-6.270144451391013e-16
cec23_1133,2035-01-01T18:00:00.000000-0800,1.3086947026281007e-15
cec23_1133,2035-01-01T19:00:00.000000-0800,1.0550121465737004e-15
cec23_1133,2035-01-01T20:00:00.000000-0800,-1.200702819353065e-16
cec23_1133,2035-01-01T21:00:00.000000-0800,1.094952317605362e-15
cec23_1133,2035-01-01T22:00:00.000000-0800,-8.267470110933723e-16
cec23_1133,2035-01-01T23:00:00.000000-0800,-1.4809727999446018e-15
cec23_1134,2035-01-01T00:00:00.000000-0800,0.0
cec23_1134,2035-01-01T01:00:00.000000-0800,9.12979954677315e-16
cec23_1134,2035-01-01T02:00:00.000000-0800,1.2372090526421086e-15
cec23_1134,2035-01-01T03:00:00.000000-0800,9.06313580389297e-16
cec23_1134,2035-01-01T04:00:00.000000-0800,9.545291177318453e-16
cec23_1134,2035-01-01T05:00:00.000000-0800,0.0
cec23_1134,2035-01-01T06:00:00.000000-0800,1.7397803331115143e-16
cec23_1134,2035-01-01T07:00:00.000000-0800,1.2360981308814764e-15
cec23_1134,2035-01-01T08:00:00.000000-0800,2.939930313617558e-15
cec23_1134,2035-01-01T09:00:00.000000-0800,1.215728733851103e-15
cec23_1134,2035-01-01T10:00:00.000000-0800,2.411265631607762e-16
cec23_1134,2035-01-01T11:00:00.000000-0800,2.3216945576484696e-15
cec23_1134,2035-01-01T12:00:00.000000-0800,2.6334967028951973e-15
cec23_1134,2035-01-01T13:00:00.000000-0800,1.4504067028355341e-15
cec23_1134,2035-01-01T14:00:00.000000-0800,-1.2127385131598513e-15
cec23_1134,2035-01-01T15:00:00.000000-0800,2.450374929492616e-15
cec23_1134,2035-01-01T16:00:00.000000-0800,6.040697652009706e-16
cec23_1134,2035-01-01T17:00:00.000000-0800,2.2171926486394685e-15
cec23_1134,2035-01-01T18:00:00.000000-0800,-7.756856717974162e-16
cec23_1134,2035-01-01T19:00:00.000000-0800,-1.7359258954937162e-15
cec23_1134,2035-01-01T20:00:00.000000-0800,1.9837705515831296e-15
cec23_1134,2035-01-01T21:00:00.000000-0800,2.338487515223378e-15
cec23_1134,2035-01-01T22:00:00.000000-0800,-1.2466002260423252e-16
cec23_1134,2035-01-01T23:00:00.000000-0800,4.176468397051433e-16
cec23_1135,2035-01-01T00:00:00.000000-0800,0.0
cec23_1135,2035-01-01T01:00:00.000000-0800,-8.595407651490494e-16
cec23_1135,2035-01-01T02:00:00.000000-0800,-1.7441564583939046e-15
cec23_1135,2035-01-01T03:00:00.000000-0800,4.445788875378042e-16
cec23_1135,2035-01-01T04:00:00.000000-0800,-2.7240145214615035e-15
cec23_1135,2035-01-01T05:00:00.000000-0800,-8.388397696090769e-16
cec23_1135,2035-01-01T06:00:00.000000-0800,1.646861600418773e-15
cec23_1135,2035-01-01T07:00:00.000000-0800,-1.1556821496668556e-15
cec23_1135,2035-01-01T08:00:00.000000-0800,-1.3524730578764573e-15
cec23_1135,2035-01-01T09:00:00.000000-0800,-2.098162152586476e-15
cec23_1135,2035-01-01T10:00:00.000000-0800,1.0212235787912527e-15
cec23_1135,2035-01-01T11:00:00.000000-0800,5.094065276861325e-16
cec23_1135,2035-01-01T12:00:00.000000-0800,-4.945326820719062e-16
cec23_1135,2035-01-01T13:00:00.000000-0800,1.7022578245586652e-15
cec23_1135,2035-01-01T14:00:00.000000-0800,-1.1551615106087862e-15
cec23_1135,2035-01-01T15:00:00.000000-0800,-1.075262824988199e-15
cec23_1135,2035-01-01T16:00:00.000000-0800,2.0748979956434425e-16
cec23_1135,2035-01-01T17:00:00.000000-0800,-1.5192247681379366e-15
cec23_1135,2035-01-01T18:00:00.000000-0800,-2.629756745770398e-16
cec23_1135,2035-01-01T19:00:00.000000-0800,1.4017709014935272e-15
cec23_1135,2035-01-01T20:00:00.000000-0800,-1.5932523375288593e-15
cec23_1135,2035-01-01T21:00:00.000000-0800,-1.4888015946038283e-15
cec23_1135,2035-01-01T22:00:00.000000-0800,-8.862048461679125e-16
cec23_1135,2035-01-01T23:00:00.000000-0800,-1.4399636468637257e-15
cec23_1136,2035-01-01T00:00:00.000000-0800,0.0
cec23_1136,2035-01-01T01:00:00.000000-0800,-2.9892252223978144e-15
cec23_1136,2035-01-01T02:00:00.000000-0800,-2.0390865014247148e-15
cec23_1136,2035-01-01T03:00:00.000000-0800,-2.2096653183001258e-15
cec23_1136,2035-01-01T04:00:00.000000-0800,-2.239828849766121e-15
cec23_1136,2035-01-01T05:00:00.000000-0800,0.0
cec23_1136,2035-01-01T06:00:00.000000-0800,-1.2045486136313954e-15
cec23_1136,2035-01-01T07:00:00.000000-0800,-4.77645267088489e-16
cec23_1136,2035-01-01T08:00:00.000000-0800,-3.008813997503593e-15
cec23_1136,2035-01-01T09:00:00.000000-0800,-3.266623853942388e-16
cec23_1136,2035-01-01T10:00:00.000000-0800,-1.1569149147181266e-15
cec23_1136,2035-01-01T11:00:00.000000-0800,-6.265655044421667e-16
cec23_1136,2035-01-01T12:00:00.000000-0800,-1.0238001206679023e-15
cec23_1136,2035-01-01T13:00:00.000000-0800,-2.098390613254218e-15
cec23_1136,2035-01-01T14:00:00.000000-0800,6.110912156849679e-16
cec23_1136,2035-01-01T15:00:00.000000-0800,-2.0075032633297825e-15
cec23_1136,2035-01-01T16:00:00.000000-0800,-1.1127583530549663e-15
cec23_1136,2035-01-01T17:00:00.000000-0800,1.2250417816968252e-16
cec23_1136,2035-01-01T18:00:00.000000-0800,-2.226401021741756e-16
cec23_1136,2035-01-01T19:00:00.000000-0800,1.4974966525051897e-15
cec23_1136,2035-01-01T20:00:00.000000-0800,-2.210802711494721e-15
cec23_1136,2035-01-01T21:00:00.000000-0800,-5.428756052287877e-16
cec23_1136,2035-01-01T22:00:00.000000-0800,1.5215967515578243e-17
