name,from_bus,to_bus,scenario,timepoint,from_bus_angle_deg,to_bus_angle_deg,DCflow_MW,losses_MW
1,1,2,1,1,0.0,-0.34377467707849396,60.0,0.0
1,1,2,1,2,0.0,-0.34377467707849396,60.0,0.0
1,1,2,1,3,0.0,-0.34377467707849396,60.0,0.0
2,2,3,1,1,-0.34377467707849396,-0.4583662361046587,10.000000000000009,0.0
2,2,3,1,2,-0.34377467707849396,-0.5729577951308232,20.0,0.0
2,2,3,1,3,-0.34377467707849396,-0.4583662361046587,10.000000000000009,0.0
3,2,4,1,1,-0.34377467707849396,-0.6302535746439055,49.99999999999999,0.0
3,2,4,1,2,-0.34377467707849396,-0.5729577951308232,40.0,0.0
3,2,4,1,3,-0.34377467707849396,-0.6302535746439055,49.99999999999999,0.0
