name,from_bus,to_bus,scenario,timepoint,from_bus_angle_deg,to_bus_angle_deg,DCflow_MW,losses_MW
Y_kron_f1-t3,1,3,1,1,0.0,-0.4583662361046586,15.999999999999996,0.0
Y_kron_f1-t3,1,3,1,2,0.0,-0.4583662361046586,15.999999999999996,0.0
Y_kron_f1-t3,1,3,1,3,0.0,-0.4583662361046586,15.999999999999996,0.0
Y_kron_f1-t4,1,4,1,1,0.0,-0.6302535746439055,43.999999999999986,0.0
Y_kron_f3-t4,3,4,1,1,-0.4583662361046586,-0.6302535746439055,5.999999999999997,0.0
Y_kron_f1-t4,1,4,1,2,0.0,-0.6302535746439055,43.999999999999986,0.0
Y_kron_f3-t4,3,4,1,2,-0.4583662361046586,-0.6302535746439055,5.999999999999997,0.0
Y_kron_f1-t4,1,4,1,3,0.0,-0.6302535746439055,43.999999999999986,0.0
Y_kron_f3-t4,3,4,1,3,-0.4583662361046586,-0.6302535746439055,5.999999999999997,0.0
