storage,scenario,timepoint,Discharge_MW,Charge_MW
cats_37,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0
cats_37,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0
cats_37,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0
cats_37,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0
cats_37,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0
cats_37,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0
cats_38,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0
cats_38,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0
cats_38,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0
cats_38,sc1,2035-01-01T03:00:00.000000-0800,0.0,0.0
cats_38,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0
cats_38,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0
cats_38,sc1,2035-01-01T06:00:00.000000-0800,0.0,0.0
cats_38,sc1,2035-01-01T07:00:00.000000-0800,0.0,0.0
cats_38,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0
cats_38,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0
cats_38,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0
cats_38,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0
cats_38,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0
cats_38,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0
cats_38,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0
cats_38,sc1,2035-01-01T15:00:00.000000-0800,0.0,9.326918857266464e-15
cats_38,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0
cats_38,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0
cats_38,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0
cats_38,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0
cats_38,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0
cats_38,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0
cats_38,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0
cats_38,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0
cats_39,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0
cats_39,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0
cats_39,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0
cats_39,sc1,2035-01-01T03:00:00.000000-0800,0.0,0.0
cats_39,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0
cats_39,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0
cats_39,sc1,2035-01-01T06:00:00.000000-0800,115.0,0.0
cats_39,sc1,2035-01-01T07:00:00.000000-0800,0.0,0.0
cats_39,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0
cats_39,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0
cats_39,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0
cats_39,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0
cats_39,sc1,2035-01-01T12:00:00.000000-0800,0.0,115.0
cats_39,sc1,2035-01-01T13:00:00.000000-0800,0.0,115.0
cats_39,sc1,2035-01-01T14:00:00.000000-0800,0.0,103.23004499294373
cats_39,sc1,2035-01-01T15:00:00.000000-0800,0.0,7.824821926312801
cats_39,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0
cats_39,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0
cats_39,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0
cats_39,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0
cats_39,sc1,2035-01-01T20:00:00.000000-0800,58.66883936045874,0.0
cats_39,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0
cats_39,sc1,2035-01-01T22:00:00.000000-0800,115.0,0.0
cats_39,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0
cats_40,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0
cats_40,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0
cats_40,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0
cats_40,sc1,2035-01-01T03:00:00.000000-0800,0.0,2.0
cats_40,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0
cats_40,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0
cats_40,sc1,2035-01-01T06:00:00.000000-0800,0.0,0.0
cats_40,sc1,2035-01-01T07:00:00.000000-0800,1.6928,0.0
cats_40,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0
cats_40,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0
cats_40,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0
cats_40,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0
cats_40,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0
cats_40,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0
cats_40,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0
cats_40,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0
cats_40,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0
cats_40,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0
cats_40,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0
cats_40,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0
cats_40,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0
cats_40,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0
cats_40,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0
cats_40,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0
cats_41,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0
cats_41,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0
cats_41,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0
cats_41,sc1,2035-01-01T03:00:00.000000-0800,0.0,1.3447460845184247e-14
cats_41,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0
cats_41,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0
cats_41,sc1,2035-01-01T06:00:00.000000-0800,0.0,0.0
cats_41,sc1,2035-01-01T07:00:00.000000-0800,0.0,0.0
cats_41,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0
cats_41,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0
cats_41,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0
cats_41,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0
cats_41,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0
cats_41,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0
cats_41,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0
cats_41,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0
cats_41,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0
cats_41,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0
cats_41,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0
cats_41,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0
cats_41,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0
cats_41,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0
cats_41,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0
cats_41,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0
cats_42,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0
cats_42,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0
cats_42,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0
cats_42,sc1,2035-01-01T03:00:00.000000-0800,0.0,1.2682705098100825e-14
cats_42,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0
cats_42,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0
cats_42,sc1,2035-01-01T06:00:00.000000-0800,0.0,0.0
cats_42,sc1,2035-01-01T07:00:00.000000-0800,0.0,0.0
cats_42,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0
cats_42,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0
cats_42,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0
cats_42,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0
cats_42,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0
cats_42,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0
cats_42,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0
cats_42,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0
cats_42,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0
cats_42,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0
cats_42,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0
cats_42,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0
cats_42,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0
cats_42,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0
cats_42,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0
cats_42,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0
cats_43,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0
cats_43,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0
cats_43,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0
cats_43,sc1,2035-01-01T03:00:00.000000-0800,0.0,0.18147448015122847
cats_43,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0
cats_43,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0
cats_43,sc1,2035-01-01T06:00:00.000000-0800,0.0,1.0
cats_43,sc1,2035-01-01T07:00:00.000000-0800,0.0,0.0
cats_43,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0
cats_43,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0
cats_43,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0
cats_43,sc1,2035-01-01T11:00:00.000000-0800,1.0,0.0
cats_43,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0
cats_43,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0
cats_43,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0
cats_43,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0
cats_43,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0
cats_43,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0
cats_43,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0
cats_43,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0
cats_43,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0
cats_43,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0
cats_43,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0
cats_43,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0
cats_44,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0
cats_44,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0
cats_44,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0
cats_44,sc1,2035-01-01T03:00:00.000000-0800,0.0,0.0
cats_44,sc1,2035-01-01T04:00:00.000000-0800,0.0,-6.471636579832266e-17
cats_44,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0
cats_44,sc1,2035-01-01T06:00:00.000000-0800,1.3800000000000001,0.0
cats_44,sc1,2035-01-01T07:00:00.000000-0800,0.0,0.0
cats_44,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0
cats_44,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0
cats_44,sc1,2035-01-01T10:00:00.000000-0800,0.0,1.5
cats_44,sc1,2035-01-01T11:00:00.000000-0800,1.5,0.2722117202268429
cats_44,sc1,2035-01-01T12:00:00.000000-0800,0.0,1.5
cats_44,sc1,2035-01-01T13:00:00.000000-0800,1.5,0.27221172022684287
cats_44,sc1,2035-01-01T14:00:00.000000-0800,0.0,1.5
cats_44,sc1,2035-01-01T15:00:00.000000-0800,1.5,0.4026465028355383
cats_44,sc1,2035-01-01T16:00:00.000000-0800,0.0,1.5
cats_44,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0
cats_44,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0
cats_44,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0
cats_44,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0
cats_44,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0
cats_44,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0
cats_44,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0
cats_45,sc1,2035-01-01T00:00:00.000000-0800,0.5,0.0
cats_45,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0
cats_45,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.13043478260869554
cats_45,sc1,2035-01-01T03:00:00.000000-0800,0.0,0.5
cats_45,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.5
cats_45,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.5
cats_45,sc1,2035-01-01T06:00:00.000000-0800,0.3464,0.0
cats_45,sc1,2035-01-01T07:00:00.000000-0800,0.5,0.0
cats_45,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0
cats_45,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0
cats_45,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0
cats_45,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0
cats_45,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0
cats_45,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0
cats_45,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.5
cats_45,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.5
cats_45,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0
cats_45,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0
cats_45,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0
cats_45,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0
cats_45,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0
cats_45,sc1,2035-01-01T21:00:00.000000-0800,0.3800000000000001,0.0
cats_45,sc1,2035-01-01T22:00:00.000000-0800,0.5,0.0
cats_45,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0
cats_46,sc1,2035-01-01T00:00:00.000000-0800,1.0,0.0
cats_46,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0
cats_46,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.26086956521739135
cats_46,sc1,2035-01-01T03:00:00.000000-0800,0.0,1.0
cats_46,sc1,2035-01-01T04:00:00.000000-0800,0.0,1.0
cats_46,sc1,2035-01-01T05:00:00.000000-0800,0.0,1.0
cats_46,sc1,2035-01-01T06:00:00.000000-0800,0.6928000000000001,0.0
cats_46,sc1,2035-01-01T07:00:00.000000-0800,1.0,0.0
cats_46,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0
cats_46,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0
cats_46,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0
cats_46,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0
cats_46,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0
cats_46,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0
cats_46,sc1,2035-01-01T14:00:00.000000-0800,0.0,1.0
cats_46,sc1,2035-01-01T15:00:00.000000-0800,0.0,1.0
cats_46,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0
cats_46,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0
cats_46,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0
cats_46,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0
cats_46,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0
cats_46,sc1,2035-01-01T21:00:00.000000-0800,0.76,0.0
cats_46,sc1,2035-01-01T22:00:00.000000-0800,1.0,0.0
cats_46,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0
cats_47,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0
cats_47,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0
cats_47,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0
cats_47,sc1,2035-01-01T03:00:00.000000-0800,0.0,1.0
cats_47,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0
cats_47,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0
cats_47,sc1,2035-01-01T06:00:00.000000-0800,0.0,0.0
cats_47,sc1,2035-01-01T07:00:00.000000-0800,0.8464000000000002,0.0
cats_47,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0
cats_47,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0
cats_47,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0
cats_47,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0
cats_47,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0
cats_47,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0
cats_47,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0
cats_47,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0
cats_47,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0
cats_47,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0
cats_47,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0
cats_47,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0
cats_47,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0
cats_47,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0
cats_47,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0
cats_47,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0
cats_48,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0
cats_48,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0
cats_48,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0
cats_48,sc1,2035-01-01T03:00:00.000000-0800,0.0,1.0
cats_48,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0
cats_48,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0
cats_48,sc1,2035-01-01T06:00:00.000000-0800,0.0,0.0
cats_48,sc1,2035-01-01T07:00:00.000000-0800,0.8463999999999999,0.0
cats_48,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0
cats_48,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0
cats_48,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0
cats_48,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0
cats_48,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0
cats_48,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0
cats_48,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0
cats_48,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0
cats_48,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0
cats_48,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0
cats_48,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0
cats_48,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0
cats_48,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0
cats_48,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0
cats_48,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0
cats_48,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0
cats_49,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0
cats_49,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0
cats_49,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0
cats_49,sc1,2035-01-01T03:00:00.000000-0800,0.0,7.5
cats_49,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0
cats_49,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0
cats_49,sc1,2035-01-01T06:00:00.000000-0800,5.196000000000001,0.0
cats_49,sc1,2035-01-01T07:00:00.000000-0800,7.5,0.0
cats_49,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0
cats_49,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0
cats_49,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0
cats_49,sc1,2035-01-01T11:00:00.000000-0800,0.0,7.5
cats_49,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0
cats_49,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0
cats_49,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0
cats_49,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0
cats_49,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0
cats_49,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0
cats_49,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0
cats_49,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0
cats_49,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0
cats_49,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0
cats_49,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0
cats_49,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0
cats_50,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0
cats_50,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0
cats_50,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0
cats_50,sc1,2035-01-01T03:00:00.000000-0800,0.0,30.0
cats_50,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0
cats_50,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0
cats_50,sc1,2035-01-01T06:00:00.000000-0800,0.0,0.0
cats_50,sc1,2035-01-01T07:00:00.000000-0800,25.391999999999996,0.0
cats_50,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0
cats_50,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0
cats_50,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0
cats_50,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0
cats_50,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0
cats_50,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0
cats_50,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0
cats_50,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0
cats_50,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0
cats_50,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0
cats_50,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0
cats_50,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0
cats_50,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0
cats_50,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0
cats_50,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0
cats_50,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0
cats_51,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0
cats_51,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0
cats_51,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0
cats_51,sc1,2035-01-01T03:00:00.000000-0800,0.0,0.0
cats_51,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0
cats_51,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0
cats_51,sc1,2035-01-01T06:00:00.000000-0800,0.0,10.0
cats_51,sc1,2035-01-01T07:00:00.000000-0800,0.0,10.0
cats_51,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0
cats_51,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0
cats_51,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0
cats_51,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0
cats_51,sc1,2035-01-01T12:00:00.000000-0800,6.928000000000007,0.0
cats_51,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0
cats_51,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0
cats_51,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0
cats_51,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0
cats_51,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0
cats_51,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0
cats_51,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0
cats_51,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0
cats_51,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0
cats_51,sc1,2035-01-01T22:00:00.000000-0800,10.0,0.0
cats_51,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0
cats_52,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0
cats_52,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0
cats_52,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0
cats_52,sc1,2035-01-01T03:00:00.000000-0800,0.0,10.0
cats_52,sc1,2035-01-01T04:00:00.000000-0800,0.0,3.6294896030245734
cats_52,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0
cats_52,sc1,2035-01-01T06:00:00.000000-0800,10.0,0.0
cats_52,sc1,2035-01-01T07:00:00.000000-0800,10.0,0.0
cats_52,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0
cats_52,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0
cats_52,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0
cats_52,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0
cats_52,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0
cats_52,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0
cats_52,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0
cats_52,sc1,2035-01-01T15:00:00.000000-0800,0.0,10.0
cats_52,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0
cats_52,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0
cats_52,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0
cats_52,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0
cats_52,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0
cats_52,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0
cats_52,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0
cats_52,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0
cats_53,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0
cats_53,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0
cats_53,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0
cats_53,sc1,2035-01-01T03:00:00.000000-0800,0.0,10.0
cats_53,sc1,2035-01-01T04:00:00.000000-0800,0.0,3.6294896030245725
cats_53,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0
cats_53,sc1,2035-01-01T06:00:00.000000-0800,10.0,0.0
cats_53,sc1,2035-01-01T07:00:00.000000-0800,10.0,0.0
cats_53,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0
cats_53,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0
cats_53,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0
cats_53,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0
cats_53,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0
cats_53,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0
cats_53,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0
cats_53,sc1,2035-01-01T15:00:00.000000-0800,0.0,10.0
cats_53,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0
cats_53,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0
