scenario,bus,timepoint,load_MW
climate_1,808,2035-01-01T00:00:00.000000-0800,42.50665137157402
climate_1,901,2035-01-01T00:00:00.000000-0800,9.732679819606043
climate_1,7992,2035-01-01T00:00:00.000000-0800,9.100363191285467
climate_1,1820,2035-01-01T00:00:00.000000-0800,0.13210914896861786
climate_1,2061,2035-01-01T00:00:00.000000-0800,3.8764601010025492
climate_1,52,2035-01-01T00:00:00.000000-0800,24.491847720514322
climate_1,8589,2035-01-01T00:00:00.000000-0800,39.77619889692276
climate_1,361,2035-01-01T00:00:00.000000-0800,6.140494682965633
climate_1,35,2035-01-01T00:00:00.000000-0800,4.423273598175881
climate_1,1479,2035-01-01T00:00:00.000000-0800,0.2580973750185032
climate_1,7653,2035-01-01T00:00:00.000000-0800,15.676297671595968
climate_1,731,2035-01-01T00:00:00.000000-0800,19.06036375927365
climate_1,553,2035-01-01T00:00:00.000000-0800,13.586136804513966
climate_1,1352,2035-01-01T00:00:00.000000-0800,5.036812645137319
climate_1,240,2035-01-01T00:00:00.000000-0800,40.839112611001696
climate_1,877,2035-01-01T00:00:00.000000-0800,0.7398580435741707
climate_1,8103,2035-01-01T00:00:00.000000-0800,46.563644919269585
climate_1,7917,2035-01-01T00:00:00.000000-0800,39.983994468051506
climate_1,103,2035-01-01T00:00:00.000000-0800,1.76973202983686
climate_1,408,2035-01-01T00:00:00.000000-0800,9.824646142748279
climate_1,1022,2035-01-01T00:00:00.000000-0800,10.26463765147497
climate_1,1643,2035-01-01T00:00:00.000000-0800,4.17708562
climate_1,708,2035-01-01T00:00:00.000000-0800,17.588155693717813
climate_1,415,2035-01-01T00:00:00.000000-0800,20.644410340533465
climate_1,7829,2035-01-01T00:00:00.000000-0800,21.444560590815627
climate_1,8487,2035-01-01T00:00:00.000000-0800,1.8304406005288576
climate_1,1142,2035-01-01T00:00:00.000000-0800,2.8740076
climate_1,8065,2035-01-01T00:00:00.000000-0800,0.017853003000000003
climate_1,926,2035-01-01T00:00:00.000000-0800,0.78806146
climate_1,898,2035-01-01T00:00:00.000000-0800,7.093231573634402
climate_1,1785,2035-01-01T00:00:00.000000-0800,4.7522133713058174
climate_1,7982,2035-01-01T00:00:00.000000-0800,4.989416023152719
climate_1,8136,2035-01-01T00:00:00.000000-0800,0.17410508921528953
climate_1,836,2035-01-01T00:00:00.000000-0800,7.883096650109959
climate_1,2349,2035-01-01T00:00:00.000000-0800,21.621951300394727
climate_1,1222,2035-01-01T00:00:00.000000-0800,4.954259293051466
climate_1,713,2035-01-01T00:00:00.000000-0800,14.05993898128402
climate_1,1232,2035-01-01T00:00:00.000000-0800,2.450961682177411
climate_1,251,2035-01-01T00:00:00.000000-0800,1.05221
climate_1,2253,2035-01-01T00:00:00.000000-0800,6.085089334343619
climate_1,7679,2035-01-01T00:00:00.000000-0800,27.59943103517304
climate_1,7942,2035-01-01T00:00:00.000000-0800,0.4875917515426491
climate_1,293,2035-01-01T00:00:00.000000-0800,4.129747285578769
climate_1,762,2035-01-01T00:00:00.000000-0800,0.7592510608200391
climate_1,831,2035-01-01T00:00:00.000000-0800,0.025324998999999997
climate_1,1003,2035-01-01T00:00:00.000000-0800,13.207174360484728
climate_1,7678,2035-01-01T00:00:00.000000-0800,1.3702001691197678
climate_1,2171,2035-01-01T00:00:00.000000-0800,3.497937588614773
climate_1,728,2035-01-01T00:00:00.000000-0800,30.186712320263496
climate_1,1459,2035-01-01T00:00:00.000000-0800,1.3056729867922707
climate_1,820,2035-01-01T00:00:00.000000-0800,4.800225304070882
climate_1,482,2035-01-01T00:00:00.000000-0800,1.0589353077686756
climate_1,2309,2035-01-01T00:00:00.000000-0800,2.3411054855076205
climate_1,8,2035-01-01T00:00:00.000000-0800,39.300340544002225
climate_1,2085,2035-01-01T00:00:00.000000-0800,36.832904105857736
climate_1,1078,2035-01-01T00:00:00.000000-0800,19.079602215816887
climate_1,1574,2035-01-01T00:00:00.000000-0800,0.7669899
climate_1,7628,2035-01-01T00:00:00.000000-0800,2.5911926733386856
climate_1,8475,2035-01-01T00:00:00.000000-0800,2.7106455576377613
climate_1,1486,2035-01-01T00:00:00.000000-0800,24.304447290383038
climate_1,1266,2035-01-01T00:00:00.000000-0800,3.8104092588434715
climate_1,1189,2035-01-01T00:00:00.000000-0800,2.596454457209708
climate_1,1281,2035-01-01T00:00:00.000000-0800,4.660508091688965
climate_1,335,2035-01-01T00:00:00.000000-0800,3.448725843622309
climate_1,1374,2035-01-01T00:00:00.000000-0800,25.818422575461238
climate_1,804,2035-01-01T00:00:00.000000-0800,51.57268191944725
climate_1,2095,2035-01-01T00:00:00.000000-0800,15.616151184019376
climate_1,128,2035-01-01T00:00:00.000000-0800,0.99917615
climate_1,2333,2035-01-01T00:00:00.000000-0800,23.179175232440393
climate_1,1552,2035-01-01T00:00:00.000000-0800,6.142582595494639
climate_1,8456,2035-01-01T00:00:00.000000-0800,8.116613647387974
climate_1,1195,2035-01-01T00:00:00.000000-0800,6.085836249496374
climate_1,8076,2035-01-01T00:00:00.000000-0800,5.532464156752132
climate_1,2015,2035-01-01T00:00:00.000000-0800,3.9502942596724333
climate_1,1127,2035-01-01T00:00:00.000000-0800,106.34708067080717
climate_1,86,2035-01-01T00:00:00.000000-0800,0.6945790261864225
climate_1,1412,2035-01-01T00:00:00.000000-0800,0.6148231
climate_1,1458,2035-01-01T00:00:00.000000-0800,5.601677485602532
climate_1,2319,2035-01-01T00:00:00.000000-0800,3.888169650380027
climate_1,1214,2035-01-01T00:00:00.000000-0800,9.572292302647273
climate_1,1276,2035-01-01T00:00:00.000000-0800,1.3621130385762932
climate_1,2287,2035-01-01T00:00:00.000000-0800,29.610875541406582
climate_1,8254,2035-01-01T00:00:00.000000-0800,0.35567847799243263
climate_1,709,2035-01-01T00:00:00.000000-0800,7.244562080387699
climate_1,8342,2035-01-01T00:00:00.000000-0800,0.38349857046590025
climate_1,1944,2035-01-01T00:00:00.000000-0800,10.517629428179488
climate_1,626,2035-01-01T00:00:00.000000-0800,2.3818423949841083
climate_1,8201,2035-01-01T00:00:00.000000-0800,16.68153062194753
climate_1,8653,2035-01-01T00:00:00.000000-0800,19.459810433746924
climate_1,1711,2035-01-01T00:00:00.000000-0800,0.001323
climate_1,8141,2035-01-01T00:00:00.000000-0800,0.06569601
climate_1,771,2035-01-01T00:00:00.000000-0800,11.522067367408535
climate_1,1398,2035-01-01T00:00:00.000000-0800,1.8723628
climate_1,2040,2035-01-01T00:00:00.000000-0800,21.535945411392127
climate_1,812,2035-01-01T00:00:00.000000-0800,19.498663924512158
climate_1,8579,2035-01-01T00:00:00.000000-0800,0.603164613743314
climate_1,186,2035-01-01T00:00:00.000000-0800,9.854446303611441
climate_1,2375,2035-01-01T00:00:00.000000-0800,0.8262845999999999
climate_1,8053,2035-01-01T00:00:00.000000-0800,1.6891601897786113
climate_1,142,2035-01-01T00:00:00.000000-0800,16.21164368986816
climate_1,445,2035-01-01T00:00:00.000000-0800,47.414868003876215
climate_1,17,2035-01-01T00:00:00.000000-0800,37.008399473310284
climate_1,100,2035-01-01T00:00:00.000000-0800,11.290754926844377
climate_1,2186,2035-01-01T00:00:00.000000-0800,106.6776114272754
climate_1,299,2035-01-01T00:00:00.000000-0800,5.015506
climate_1,1950,2035-01-01T00:00:00.000000-0800,45.96319211730327
climate_1,1306,2035-01-01T00:00:00.000000-0800,2.1896469586833796
climate_1,8569,2035-01-01T00:00:00.000000-0800,5.241429115484965
climate_1,1124,2035-01-01T00:00:00.000000-0800,27.912600148812135
climate_1,928,2035-01-01T00:00:00.000000-0800,10.499854318618457
climate_1,2035,2035-01-01T00:00:00.000000-0800,31.79969786406626
climate_1,951,2035-01-01T00:00:00.000000-0800,13.38070381999482
climate_1,328,2035-01-01T00:00:00.000000-0800,8.900150623178673
climate_1,1279,2035-01-01T00:00:00.000000-0800,0.9360029
climate_1,343,2035-01-01T00:00:00.000000-0800,9.566268055100657
climate_1,81,2035-01-01T00:00:00.000000-0800,0.8008890594462499
climate_1,8130,2035-01-01T00:00:00.000000-0800,21.94067032195221
climate_1,222,2035-01-01T00:00:00.000000-0800,4.991897343894365
climate_1,452,2035-01-01T00:00:00.000000-0800,37.95115422397916
climate_1,1388,2035-01-01T00:00:00.000000-0800,2.2309732208531554
climate_1,597,2035-01-01T00:00:00.000000-0800,5.0738634000000005
climate_1,897,2035-01-01T00:00:00.000000-0800,0.12776626
climate_1,542,2035-01-01T00:00:00.000000-0800,13.411055659535592
climate_1,266,2035-01-01T00:00:00.000000-0800,0.34209103
climate_1,1529,2035-01-01T00:00:00.000000-0800,5.184869038448722
climate_1,1036,2035-01-01T00:00:00.000000-0800,13.89786538754343
climate_1,661,2035-01-01T00:00:00.000000-0800,4.680899444533517
climate_1,2303,2035-01-01T00:00:00.000000-0800,9.612204856687848
climate_1,2152,2035-01-01T00:00:00.000000-0800,12.901812912164262
climate_1,1543,2035-01-01T00:00:00.000000-0800,1.7380656248552788
climate_1,801,2035-01-01T00:00:00.000000-0800,4.689635687547429
climate_1,1879,2035-01-01T00:00:00.000000-0800,2.080579648385494
climate_1,2269,2035-01-01T00:00:00.000000-0800,1.4836069917521422
climate_1,8331,2035-01-01T00:00:00.000000-0800,1.0671219719812295
climate_1,2286,2035-01-01T00:00:00.000000-0800,3.617425587669362
climate_1,1663,2035-01-01T00:00:00.000000-0800,2.031329
climate_1,8402,2035-01-01T00:00:00.000000-0800,2.049460803468084
climate_1,1701,2035-01-01T00:00:00.000000-0800,2.5451538290950233
climate_1,1781,2035-01-01T00:00:00.000000-0800,3.822900961089143
climate_1,1,2035-01-01T00:00:00.000000-0800,38.891775134788524
climate_1,1397,2035-01-01T00:00:00.000000-0800,6.385230289372051
climate_1,1771,2035-01-01T00:00:00.000000-0800,7.109112077472616
climate_1,599,2035-01-01T00:00:00.000000-0800,0.7136768
climate_1,7636,2035-01-01T00:00:00.000000-0800,7.3771308154424595
climate_1,8461,2035-01-01T00:00:00.000000-0800,0.049382996
climate_1,719,2035-01-01T00:00:00.000000-0800,37.26719381713309
climate_1,36,2035-01-01T00:00:00.000000-0800,10.876218624069079
climate_1,7732,2035-01-01T00:00:00.000000-0800,27.639154864905404
climate_1,7684,2035-01-01T00:00:00.000000-0800,24.00129461162641
climate_1,1726,2035-01-01T00:00:00.000000-0800,0.9969385933053757
climate_1,1275,2035-01-01T00:00:00.000000-0800,3.0590977211879546
climate_1,714,2035-01-01T00:00:00.000000-0800,1.4754193077196056
climate_1,667,2035-01-01T00:00:00.000000-0800,20.287419636708456
climate_1,1506,2035-01-01T00:00:00.000000-0800,0.7109485068456374
climate_1,8565,2035-01-01T00:00:00.000000-0800,0.9532536537142172
climate_1,8292,2035-01-01T00:00:00.000000-0800,0.9853713000000001
climate_1,192,2035-01-01T00:00:00.000000-0800,3.1310676032207505
climate_1,1160,2035-01-01T00:00:00.000000-0800,0.022358
climate_1,1132,2035-01-01T00:00:00.000000-0800,2.9211134243450516
climate_1,8472,2035-01-01T00:00:00.000000-0800,0.004967
climate_1,981,2035-01-01T00:00:00.000000-0800,5.820781096369714
climate_1,1605,2035-01-01T00:00:00.000000-0800,3.934198211435279
climate_1,1703,2035-01-01T00:00:00.000000-0800,4.3757259341249215
climate_1,1350,2035-01-01T00:00:00.000000-0800,1.1120351912591409
climate_1,8041,2035-01-01T00:00:00.000000-0800,1.4019402393453353
climate_1,275,2035-01-01T00:00:00.000000-0800,0.38497083
climate_1,105,2035-01-01T00:00:00.000000-0800,0.09251902444402096
climate_1,8633,2035-01-01T00:00:00.000000-0800,0.6559939658311688
climate_1,1157,2035-01-01T00:00:00.000000-0800,3.165542
climate_1,344,2035-01-01T00:00:00.000000-0800,34.21453250140978
climate_1,847,2035-01-01T00:00:00.000000-0800,4.3836997
climate_1,2291,2035-01-01T00:00:00.000000-0800,16.72563047400086
climate_1,1416,2035-01-01T00:00:00.000000-0800,0.4911458
climate_1,1173,2035-01-01T00:00:00.000000-0800,15.46142526071695
climate_1,2377,2035-01-01T00:00:00.000000-0800,0.0061879997
climate_1,693,2035-01-01T00:00:00.000000-0800,14.930186140455161
climate_1,735,2035-01-01T00:00:00.000000-0800,4.30507
climate_1,7637,2035-01-01T00:00:00.000000-0800,4.04262682728753
climate_1,7657,2035-01-01T00:00:00.000000-0800,0.42733673804239863
climate_1,244,2035-01-01T00:00:00.000000-0800,29.760599080453304
climate_1,1245,2035-01-01T00:00:00.000000-0800,93.13765706096174
climate_1,1581,2035-01-01T00:00:00.000000-0800,11.166882478675944
climate_1,656,2035-01-01T00:00:00.000000-0800,6.947833438737169
climate_1,962,2035-01-01T00:00:00.000000-0800,37.63197589798897
climate_1,1764,2035-01-01T00:00:00.000000-0800,2.4232960736810094
climate_1,8695,2035-01-01T00:00:00.000000-0800,3.638386199995293
climate_1,1992,2035-01-01T00:00:00.000000-0800,7.300699271809205
climate_1,8587,2035-01-01T00:00:00.000000-0800,62.694376033197926
climate_1,541,2035-01-01T00:00:00.000000-0800,21.202887582024047
climate_1,903,2035-01-01T00:00:00.000000-0800,4.300405902904501
climate_1,760,2035-01-01T00:00:00.000000-0800,9.138127086420424
climate_1,1791,2035-01-01T00:00:00.000000-0800,0.7161353050127627
climate_1,1359,2035-01-01T00:00:00.000000-0800,6.170129543025149
climate_1,1361,2035-01-01T00:00:00.000000-0800,0.96993680449049
climate_1,977,2035-01-01T00:00:00.000000-0800,12.849150447730644
climate_1,2012,2035-01-01T00:00:00.000000-0800,5.51281664385216
climate_1,8555,2035-01-01T00:00:00.000000-0800,14.257100176067688
climate_1,2323,2035-01-01T00:00:00.000000-0800,52.6670312435927
climate_1,7710,2035-01-01T00:00:00.000000-0800,0.4179910152641715
climate_1,1240,2035-01-01T00:00:00.000000-0800,9.761723615260326
climate_1,1325,2035-01-01T00:00:00.000000-0800,15.553609290065623
climate_1,8338,2035-01-01T00:00:00.000000-0800,3.3635458603919846
climate_1,750,2035-01-01T00:00:00.000000-0800,22.68857224256133
climate_1,8571,2035-01-01T00:00:00.000000-0800,6.957962701423342
climate_1,733,2035-01-01T00:00:00.000000-0800,53.42429178977805
climate_1,380,2035-01-01T00:00:00.000000-0800,29.82484222167093
climate_1,943,2035-01-01T00:00:00.000000-0800,1.6627272121181826
climate_1,1792,2035-01-01T00:00:00.000000-0800,13.978948764519366
climate_1,1088,2035-01-01T00:00:00.000000-0800,17.884030643819496
climate_1,8673,2035-01-01T00:00:00.000000-0800,1.1058966000000001
climate_1,805,2035-01-01T00:00:00.000000-0800,37.80662710335281
climate_1,791,2035-01-01T00:00:00.000000-0800,4.6540322719586955
climate_1,1421,2035-01-01T00:00:00.000000-0800,6.9046322539299965
climate_1,2260,2035-01-01T00:00:00.000000-0800,22.451071417339406
climate_1,7,2035-01-01T00:00:00.000000-0800,69.60792954586692
climate_1,716,2035-01-01T00:00:00.000000-0800,15.81394580094673
climate_1,753,2035-01-01T00:00:00.000000-0800,33.61200358707532
climate_1,984,2035-01-01T00:00:00.000000-0800,6.23624460547731
climate_1,1377,2035-01-01T00:00:00.000000-0800,14.6954512973279
climate_1,620,2035-01-01T00:00:00.000000-0800,0.010130000000000002
climate_1,291,2035-01-01T00:00:00.000000-0800,46.66480448844872
climate_1,573,2035-01-01T00:00:00.000000-0800,71.24772483864444
climate_1,614,2035-01-01T00:00:00.000000-0800,12.402293897717662
climate_1,146,2035-01-01T00:00:00.000000-0800,1.2145631000000001
climate_1,402,2035-01-01T00:00:00.000000-0800,9.555331031900744
climate_1,638,2035-01-01T00:00:00.000000-0800,7.742882514575099
climate_1,2024,2035-01-01T00:00:00.000000-0800,2.435035750442677
climate_1,8009,2035-01-01T00:00:00.000000-0800,29.58842694904756
climate_1,1796,2035-01-01T00:00:00.000000-0800,8.094608177494061
climate_1,1698,2035-01-01T00:00:00.000000-0800,5.663651486010617
climate_1,1096,2035-01-01T00:00:00.000000-0800,0.8168653805280949
climate_1,7676,2035-01-01T00:00:00.000000-0800,14.676889699535709
climate_1,1878,2035-01-01T00:00:00.000000-0800,4.168491
climate_1,434,2035-01-01T00:00:00.000000-0800,19.436139721094015
climate_1,1206,2035-01-01T00:00:00.000000-0800,13.975867324652508
climate_1,421,2035-01-01T00:00:00.000000-0800,6.435727800752114
climate_1,2092,2035-01-01T00:00:00.000000-0800,14.414625167900544
climate_1,8628,2035-01-01T00:00:00.000000-0800,14.170923959143762
climate_1,2298,2035-01-01T00:00:00.000000-0800,2.120991885643996
climate_1,258,2035-01-01T00:00:00.000000-0800,5.290200063916369
climate_1,1839,2035-01-01T00:00:00.000000-0800,23.861465997734363
climate_1,756,2035-01-01T00:00:00.000000-0800,0.41006418000000006
climate_1,329,2035-01-01T00:00:00.000000-0800,5.067942186767663
climate_1,691,2035-01-01T00:00:00.000000-0800,11.928601158247849
climate_1,29,2035-01-01T00:00:00.000000-0800,13.000194944959475
climate_1,8856,2035-01-01T00:00:00.000000-0800,1.3111451
climate_1,315,2035-01-01T00:00:00.000000-0800,0.018664001
climate_1,8264,2035-01-01T00:00:00.000000-0800,1.3085266999999998
climate_1,1010,2035-01-01T00:00:00.000000-0800,54.76249273832165
climate_1,1600,2035-01-01T00:00:00.000000-0800,4.793838572934629
