bus,scenario,timepoint,local_marginal_price_USDperMWh
1,sc1,tp_1,9.094276094274392
1,sc1,tp_2,50.0
1,sc1,tp_3,50.0
2,sc1,tp_1,5000.0
2,sc1,tp_2,5000.000000000001
2,sc1,tp_3,5000.0
3,sc1,tp_1,5.0
3,sc1,tp_2,5.0
3,sc1,tp_3,5.0
4,sc1,tp_1,5.0
4,sc1,tp_2,5000.0
4,sc1,tp_3,5000.0
5,sc1,tp_1,1.0
5,sc1,tp_2,1.0
5,sc1,tp_3,1.0
