name,from_bus,to_bus,scenario,timepoint,from_bus_angle_deg,to_bus_angle_deg,DCflow_MW,losses_MW
Y_kron_f1-t4,1,4,1,1,0.0,-0.7639437268410978,99.99999999999999,0.0
Y_kron_f1-t4,1,4,1,2,0.0,-1.1459155902616467,150.0,0.0
Y_kron_f1-t4,1,4,1,3,0.0,-0.7639437268410978,99.99999999999999,0.0
