Index,1,3,4,5
1,-95.15976615323471,35.234840209999646,0.0,60.00115535763338
3,35.234840209999646,-126.88503446009132,91.67583425009167,0.0
4,0.0,91.67583425009167,-124.98724125012501,33.33666700003334
5,60.00115535763338,0.0,33.33666700003334,-93.31102416735867
